id,congresista_id,tipo_investigacion_id,descripcion,activo,usercreated,usermodifed,created_at,updated_at
248,933,104,"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13)

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: julio 31/13",TRUE,NA,NA,2013-04-11T15:27:05Z,2013-08-01T17:51:43Z
250,167,104,"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13).

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: julio 31/13",TRUE,NA,NA,2013-04-11T15:27:52Z,2018-05-04T19:29:18Z
251,238,104,"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13)

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: julio 31/13",TRUE,NA,NA,2013-04-11T15:28:41Z,2013-08-01T17:51:02Z
252,265,104,"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13).

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: Julio 31/13",TRUE,NA,NA,2013-04-11T15:29:15Z,2013-08-01T17:50:40Z
253,629,104,"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13)

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: julio 31/13",TRUE,NA,NA,2013-04-11T15:30:05Z,2013-08-01T17:50:20Z
254,1468,104,"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13)

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: Julio 31/13",TRUE,NA,NA,2013-04-11T15:30:53Z,2013-08-01T17:54:09Z
255,358,104,"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13)

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado. Julio 31/13",TRUE,NA,NA,2013-04-11T15:31:39Z,2013-08-01T17:53:49Z
256,121,104,"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13)

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: julio 31/13",TRUE,NA,NA,2013-04-11T15:32:23Z,2013-08-01T17:49:18Z
258,588,104,"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13)

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: julio 31/13",TRUE,NA,NA,2013-04-11T15:33:47Z,2013-08-01T17:45:36Z
259,1246,3,"La Corte Suprema de Justicia lo condenó a siete años y medio de cárcel por nexos con paramilitares. (06JUN19).

El congresista tendrá que responder en indagatoria ante la Sala Penal de la Corte Suprema de Justicia por sus supuestos vínculos políticos y electorales con grupos paramilitares (24ABR13). 

http://www.elespectador.com/noticias/judicial/articulo-418179-capturan-al-congresista-alvaro-pacheco-alvarez-parapolitica
Tomado: abril 25/13",TRUE,NA,NA,2013-04-25T15:06:32Z,2019-06-10T14:05:55Z
260,1300,105,"Detenido y condenado a cinco años por costreñimiento al elector (28MAY15). Corte Suprema reanudó juicio contra el exsenador por presunto constreñimiento al elector (04JUN13).

http://www.eltiempo.com/justicia/juicio-a-miguel-de-la-espriella-por-nexos-con-paramilitares_12844215-4
Tomado: junio 05/13",TRUE,NA,NA,2013-06-05T16:24:12Z,2015-05-29T06:43:22Z
263,1869,42,"Por incurrir en conflicto de intereses y participar en un debate en el Congreso que lo favorecía en una investigación fiscal, el Consejo de Estado decretó la pérdida de investidura del representante a la Cámara por Antioquia Óscar de Jesús Marín. (09JUL13)

Visto: julio 15/13",TRUE,NA,NA,2013-07-15T16:06:02Z,2019-05-30T19:49:11Z
266,2081,109,"La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
",TRUE,NA,NA,2013-09-16T21:05:12Z,2013-09-16T21:12:19Z
268,221,109,"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAY14) La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
Tomado: julio 10/14",TRUE,NA,NA,2013-09-16T21:06:14Z,2014-07-10T11:03:37Z
269,259,109,"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAY14) La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
Tomado: julio 10/14",TRUE,NA,NA,2013-09-16T21:06:32Z,2014-07-10T11:02:59Z
270,392,109,"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAY14) La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
Tomado: julio 10/14",TRUE,NA,NA,2013-09-16T21:06:58Z,2014-07-10T10:50:25Z
271,660,109,"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAY14) La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
Tomado: julio 10/14",TRUE,NA,NA,2013-09-16T21:07:20Z,2014-07-10T10:49:45Z
273,1393,109,"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAY14) La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13). La Senadora Galvis presentó impedimento, el cual le fue negado.

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
Tomado: julio 10/14",TRUE,NA,NA,2013-09-16T21:08:36Z,2014-07-10T10:48:22Z
276,97,109,"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAy14) La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13). El Senador Sánchez presentó impedimento, el cual le fue negado.

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
Tomado: julio 10/14",TRUE,NA,NA,2013-09-16T21:10:02Z,2014-07-10T10:47:04Z
277,1674,109,"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAY14) La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
Tomado: julio10/14",TRUE,NA,NA,2013-09-16T21:10:35Z,2014-07-10T10:45:57Z
280,387,109,"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAY14) La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
Tomado: julio 10/14",TRUE,NA,NA,2013-09-16T21:11:51Z,2014-07-10T10:43:46Z
281,1040,109,"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAY14) La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).",TRUE,NA,NA,2013-09-16T21:30:30Z,2019-02-20T21:50:42Z
283,333,109,"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAY14) La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
Tomado: julio 10/14",TRUE,NA,NA,2013-09-16T21:32:40Z,2014-07-10T10:40:53Z
284,751,109,"La Sala Penal de la Corte profirió auto inhibitorio a favor de 28 senadores que habían sido denunciados por incurrir supuestamente en el delito de prevaricato por omisión debido a que para la fecha estarían siendo investigados por la Procuraduría General o tendrían algún familiar trabajando en el Ministerio Público. (22MAY14) La Corte Suprema de Justicia abrió investigación preliminar contra 27 senadores para esclarecer si alguno de ellos estaba impedido para hacer parte de la votación para elegir jefe del Ministerio Público y, pese a ello, no se declaró impedido e hizo parte de la misma. La idea es comprobar si hubo o no algún conflicto de intereses alrededor de la votación (13SEPT13).

http://www.elespectador.com/noticias/judicial/corte-investiga-27-senadores-articulo-446311
Tomado: septiembre 16/13
Tomado: julio 10/14",TRUE,NA,NA,2013-09-16T21:33:08Z,2014-07-10T10:38:59Z
290,284,96,"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. (18MAR11)

http://www.senalradiocolombia.gov.co/index.php?option=com_topcontent&view=article&id=15986:por-parapolitica-investigan-a-ex-congresista-jose-ignacio-mesa&catid=5:nacionales
Tomado: dic 03/13
http://moe.org.co/home/doc/moe_mre/2012/Baseparapolitica.pdf
Tomado: dic 03/13",TRUE,NA,NA,2013-12-03T19:18:19Z,2013-12-03T19:18:19Z
291,1920,96,"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. (06SEPT12)

http://www.vanguardia.com/actualidad/colombia/173148-abren-investigacion-preliminar-contra-seis-congresistas-por-parapolitica
Tomado: Dic 03/13",TRUE,NA,NA,2013-12-03T19:34:33Z,2013-12-03T19:34:33Z
292,1508,96,"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. (06SEPT12)
http://www.vanguardia.com/actualidad/colombia/173148-abren-investigacion-preliminar-contra-seis-congresistas-por-parapolitica
Tomado: Dic 03/13",TRUE,NA,NA,2013-12-03T19:36:49Z,2013-12-03T19:39:48Z
295,506,96,"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. (06SEP12).

http://www.vanguardia.com/actualidad/colombia/173148-abren-investigacion-preliminar-contra-seis-congresistas-por-parapolitica
Tomado: Dic 03/13",TRUE,NA,NA,2013-12-03T19:46:06Z,2013-12-03T19:46:06Z
297,511,96,"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. (06SEPT12).
http://www.vanguardia.com/actualidad/colombia/173148-abren-investigacion-preliminar-contra-seis-congresistas-por-parapolitica
Tomado: Dic 03/13",TRUE,NA,NA,2013-12-03T19:47:51Z,2013-12-03T19:47:51Z
299,1393,96,"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. http://moe.org.co/home/doc/moe_mre/2012/Baseparapolitica.pdf 
Tomado: dic 03/13",TRUE,NA,NA,2013-12-03T20:13:21Z,2013-12-03T20:13:21Z
303,1119,96,"La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. (31MAR11)

http://www.elespectador.com/noticias/judicial/articulo-260284-parapolitica-indagaran-excongresistas-nora-garcia-y-manuel-velas
Tomado: Dic 03/13",TRUE,NA,NA,2013-12-03T21:19:46Z,2013-12-03T21:19:46Z
307,750,25,"Con investigación preliminar (nov 2010). La sala penal de la Corte Suprema de Justicia archivo un proceso a favor del congresista sucreño, inicialmente investigado por supuestos nexos con las autodefensas. (05OCT11)
http://www.elespectador.com/noticias/judicial/articulo-303773-archivan-investigacion-parapolitica-contra-antonio-guerra-de-esp
Tomado: Dic 03/13",TRUE,NA,NA,2013-12-03T21:42:57Z,2013-12-03T21:47:52Z
310,497,43,"Afronta una investigación porque al parecer incurrió en tráfico de influencias y conflicto de intereses pues según denuncias, recomendó al Superintendente de Salud, Gustavo Cobo Morales, unos nombres para que ocuparan cargos en ese sector. (09MAY13)

http://www.elespectador.com/noticias/judicial/articulo-421214-radican-demandan-de-perdida-de-investidura-contra-roy-barreras-y
Tomado: May 09/13",TRUE,NA,NA,2013-12-04T20:49:45Z,2013-12-04T20:49:45Z
312,2214,96,La Corte Suprema de Justicia le tiene una investigación preliminar por supuestos nexos con grupos armados ilegales. (06SEPT12) http://www.vanguardia.com/actualidad/colombia/173148-abren-investigacion-preliminar-contra-seis-congresistas-por-parapolitica Tomado: Dic 03/13,TRUE,NA,NA,2014-02-12T14:18:39Z,2014-02-12T14:18:39Z
313,451,124,"La Sala Penal de la Corte Suprema de Justicia llamó a indagatoria al representante a la Cámara, Gustavo Puentes Díaz en el marco de la apertura de investigación formal en su contra por su presunta participación y conocimiento en las irregularidades administrativas que se presentaron en la Dirección Nacional de Estupefacientes (DNE). (24FEB14) Tomado: Feb 24/14",TRUE,NA,NA,2014-02-24T15:45:39Z,2014-05-26T15:36:12Z
315,1546,134,"Por doble militancia la sala Quinta del Consejo de Estado ratificó, en fallo definitivo y de única instancia, la nulidad en la elección de la representante a la Cámara (28Sept15). Le fue suspendida se condición de congresista (21NOV14). La sección Quinta del Consejo de Estado decretó por unanimidad la suspensión provisional del acto administrativo que declaró la elección de la representante a la Cámara por Santander del Centro Democrático, Johana Chaves, por presuntamente haber incurrido en doble militancia. (03SEPT14). La congresista interpuso un recurso de reposición al Consejo de Estado. (09OCT14)
",TRUE,NA,NA,2014-09-03T10:47:56Z,2015-09-28T16:48:12Z
317,158,1,"La Sala Penal de la Corte Suprema de Justicia compulsó copias para que se investigue al exrepresentante a la Cámara y exgoberandor encargado de Casanare, Helí Cala López por sus presuntos vínculos con el excomandante de las Autodefensas Campesinas del Casanare (AUCC) Héctor Germán Buitrago Parada, alias ‘Martín Llanos’. (24NOV14)",TRUE,NA,NA,2014-11-24T20:25:14Z,2014-11-24T20:25:14Z
318,61,93,"La Sala Penal de la Corte Suprema lo llamó a juicio (20NOV14) por sus presuntos vínculos políticos con grupos paramilitares que delinquían en el departamento del Cauca. Según la investigación, el  exgobernador habría buscado apoyo de dicho grupo armado ilegal para su campaña electoral en varios municipios del departamento.",TRUE,NA,NA,2015-02-12T15:57:03Z,2015-02-12T15:58:09Z
319,1795,131,"Por actuaciones cuando se desempeñaba como Alcalde de Magangué, Bolívar, entre 1998 y 2000, la Corte Suprema de Justicia abrió investigación en su contra, por hechos relacionados con la construcción de una urbanización en dicha población. (04MAR15)",TRUE,NA,NA,2015-03-05T16:19:57Z,2015-03-05T16:19:57Z
321,236,3,Condenado a 49 meses por el delito de concierto para delinquir para promover grupos armados al margen de la ley. (27AGO15). Fue capturado en Medellín en el marco de la investigación que se le adelanta por presuntos vínculos con grupos paramilitares (19MAR15).  Zapata es investigado por su presunta participación en el delito de concierto para delinquir agravado.,TRUE,NA,NA,2015-03-19T19:14:48Z,2015-08-27T16:28:50Z
323,16,96,La Corte Suprema de Justicia abrió una indagación preliminar en la que se busca investigar un presunto apoyo de 'paras' a su campaña política. (14ABR15),TRUE,NA,NA,2015-04-16T19:31:47Z,2015-04-16T19:31:47Z
324,1828,96,La Corte Suprema de Justicia abrió una indagación preliminar en la que se busca investigar un presunto apoyo de 'paras' a su campaña política. (14ABR15),TRUE,NA,NA,2015-04-16T19:34:24Z,2015-04-16T19:34:24Z
325,632,2,"Por orden de la Corte Suprema de Justicia agentes del CTI de la Fiscalía capturaron al exrepresentante a la Cámara por Santander, Alexander Ariza, quien tendrá que responder en juicio por presuntamente buscar vínculos políticos y electorales con grupos paramilitares. (26MAY15)",TRUE,NA,NA,2015-05-26T12:20:58Z,2015-05-26T12:20:58Z
326,736,102,Condenado (29JUL20) La Sala Penal de la Corte Suprema de Justicia lo llamó a juicio por presuntamente haber recibido dinero proveniente del narcotráfico para financiar su campaña al Congreso de la República. (09FEB16),TRUE,NA,NA,2016-02-09T14:10:28Z,2020-08-03T18:08:06Z
329,1543,138,"El Consejo de Estado investiga al representante por el presunto delito de indebida destinación de dineros públicos, (19OCT15) toda vez que no informó la novedad y tampoco tramitó la autorización de los viajes de la asesora de su Unidad de Trabajo Legislativo, Liliana Valencia Franco (hermana de la actual alcaldesa de Armenia, Luz Piedad Valencia Franco) que hace parte de su Unidad de Trabajo Legislativo, y que viajó en seis oportunidades al exterior entre el 2014 y 2015.",TRUE,NA,NA,2016-04-12T20:10:40Z,2016-04-12T20:11:49Z
332,1586,6,"(01DIC16) La Corte Suprema de Justicia ordenó investigar al actual representante porque como alcalde de Medio Baudó, en 2009, firmó el convenio interadministrativo con el Ministerio de Interior y Fonsecon para construir el palacio municipal,  justo cuando el Gobierno estaba tramitando el referendo reeleccionista en el Congreso.
(14OCT14) Se le investiga porque cuando fue alcalde del Medio Baudó tramitó y recibió regalías por supuesta explotación de oro que nunca tuvo lugar.",TRUE,NA,NA,2017-01-26T17:55:54Z,2017-01-26T17:55:54Z
334,250,86,Falleció el 25 de abril de 2003,TRUE,NA,NA,2017-02-02T18:58:57Z,2017-02-02T18:58:57Z
335,223,134,"Como resultado de una demanda por presuntas irregularidades en dos mesas de votación se anularon las votaciones de las dos mesas y se procedió a un nuevo conteo de votos que favoreció a Cuello Dávila, ganando la curul por una diferencia de 55 votos sobre Miguel Angel Durán Gelvis, del Movimiento de Integración Regional (Mir), sector del conservatismo en el centro del Departamento. (06MAY99)",TRUE,NA,NA,2017-03-13T20:03:54Z,2017-03-13T20:03:54Z
336,350,55,"El Consejo de Estado decretó la pérdida de investidura del senador (28MAR17) por indebida destinación de recursos públicos. Según el fallo, uno de los asesores de su Unidad de Trabajo Legislativo (UTL) recibió la totalidad de su salario por días que no laboró.",TRUE,NA,NA,2017-03-29T16:17:54Z,2019-05-30T19:43:20Z
348,1800,148,"La sala de instrucción dos de la Corte Suprema emitió orden de captura con fines de indagatoria, por los delitos de peculado y cohecho. (26SEPT17)",TRUE,NA,NA,2017-09-27T15:55:11Z,2017-09-27T15:55:11Z
349,1800,100,"El senador de la U fue suspendido por la Comisión de Ética del Congreso tras considerar que se cumplen los requisitos para despojarlo de su silla en el recinto, sin derecho a ser reemplazado, ante los señalamientos que indican que habría cometido delitos de corrupción. (21NOV17)",TRUE,NA,NA,2017-12-12T19:14:12Z,2017-12-12T19:14:30Z
350,1511,151,"La Corte Suprema de Justicia ordenó su captura para escucharla en indagatoria por los delitos de concierto para delinquir, fabricación, tráfico, porte o tenencia de armas de fuego accesorios, partes o municiones, y ocultamiento, retención y posesión ilícita de cédulas.",TRUE,NA,NA,2018-04-06T14:10:07Z,2018-04-06T14:10:07Z
354,720,2,Detenido (06MAY18). Investigado por la Corte Suprema de Justicia por el delito de concierto para delinquir agravado. (2011),TRUE,NA,NA,2018-05-07T18:13:16Z,2018-05-07T18:14:27Z
356,469,156,"La Corte Suprema abrió una indagación preliminar en contra de este y otros 230 congresistas más por denuncias de la ONG Corporación Foro Ciudadano. Según la denuncia de esta ONG, radicada en 2013, estos individuos estarían involucrados en una presunta compra de votos en favor de la agenda pública del ex presidente Juan Manuel Santos al pasar por el Congreso, recibiendo como contraprestación cupos indicativos o ""mermelada"". (13FEB2018)",TRUE,NA,NA,2019-02-19T21:20:58Z,2019-02-19T21:28:56Z
361,1566,6,"Inconsistencias en contratos del Programa de Alimentación Escolar (PAE) durante su gestión como alcalde de La Dorada. (14ABR18). Los hechos están relacionados con un contrato con la Asociación Juvenil Visión Futura, de marzo del 2015.",TRUE,NA,NA,2019-02-20T14:26:14Z,2020-02-18T18:14:43Z
366,284,1,Presuntos nexos con grupos paramilitares.,TRUE,NA,NA,2019-02-20T14:57:08Z,2019-02-20T14:57:08Z
