id|votacion_id|corporacion_id|tipo_comision_id|comision_id|activo|usercreated|usermodifed|created_at|updated_at
3851|5785|1|1|1|1|NA|NA|NA|NA
3852|5786|2|1|1|1|NA|NA|NA|NA
3853|5787|1|1|5|1|NA|NA|NA|NA
4721|6470|1|1|2|1|NA|NA|NA|NA
4140|6071|2|1|1|1|NA|NA|NA|NA
4141|6073|2|1|1|1|NA|NA|NA|NA
4142|6074|2|1|1|1|NA|NA|NA|NA
4143|6075|2|1|1|1|NA|NA|NA|NA
4145|6077|2|1|1|1|NA|NA|NA|NA
4146|6078|2|1|1|1|NA|NA|NA|NA
4147|6079|2|1|1|1|NA|NA|NA|NA
4722|6470|1|1|14|1|NA|NA|NA|NA
4723|6471|1|1|14|1|NA|NA|NA|NA
8584|9665|2|1|5|1|NA|NA|NA|NA
3867|5792|NA|1|5|1|NA|NA|NA|NA
3868|5794|NA|1|5|1|NA|NA|NA|NA
3869|5795|NA|1|5|1|NA|NA|NA|NA
3870|5796|NA|1|5|1|NA|NA|NA|NA
3871|5797|NA|1|5|1|NA|NA|NA|NA
3872|5798|NA|1|5|1|NA|NA|NA|NA
3873|5799|NA|1|5|1|NA|NA|NA|NA
3874|5800|1|1|5|1|NA|NA|NA|NA
8637|9702|1|1|2|1|NA|NA|NA|NA
8699|9725|2|1|7|1|NA|NA|NA|NA
3882|5809|NA|1|7|1|NA|NA|NA|NA
3883|5810|NA|1|7|1|NA|NA|NA|NA
3884|5811|2|1|7|1|NA|NA|NA|NA
3885|5812|2|1|7|1|NA|NA|NA|NA
3886|5813|NA|1|7|1|NA|NA|NA|NA
3887|5814|2|1|7|1|NA|NA|NA|NA
3888|5815|2|1|7|1|NA|NA|NA|NA
3889|5816|2|1|7|1|NA|NA|NA|NA
3890|5817|2|1|7|1|NA|NA|NA|NA
3891|5818|NA|1|7|1|NA|NA|NA|NA
3892|5819|NA|1|7|1|NA|NA|NA|NA
3893|5820|NA|1|5|1|NA|NA|NA|NA
3894|5821|NA|1|5|1|NA|NA|NA|NA
3898|5824|NA|1|5|1|NA|NA|NA|NA
3899|5823|NA|1|5|1|NA|NA|NA|NA
3900|5822|NA|1|5|1|NA|NA|NA|NA
3902|5826|NA|1|5|1|NA|NA|NA|NA
3903|5825|NA|1|5|1|NA|NA|NA|NA
3904|5827|NA|1|5|1|NA|NA|NA|NA
3905|5828|NA|1|5|1|NA|NA|NA|NA
3906|5829|1|1|7|1|NA|NA|NA|NA
3911|5834|1|1|7|1|NA|NA|NA|NA
3912|5833|1|1|7|1|NA|NA|NA|NA
3913|5832|1|1|7|1|NA|NA|NA|NA
3914|5831|1|1|7|1|NA|NA|NA|NA
3915|5830|1|1|7|1|NA|NA|NA|NA
3916|5835|1|1|7|1|NA|NA|NA|NA
3917|5836|1|1|7|1|NA|NA|NA|NA
3918|5837|1|1|7|1|NA|NA|NA|NA
3919|5838|1|1|7|1|NA|NA|NA|NA
3920|5839|2|1|7|1|NA|NA|NA|NA
3923|5840|1|1|7|1|NA|NA|NA|NA
3924|5842|2|1|7|1|NA|NA|NA|NA
3925|5843|2|1|7|1|NA|NA|NA|NA
3926|5841|2|1|7|1|NA|NA|NA|NA
3927|5844|2|1|7|1|NA|NA|NA|NA
3928|5845|2|1|7|1|NA|NA|NA|NA
3929|5846|2|1|7|1|NA|NA|NA|NA
3930|5847|2|1|7|1|NA|NA|NA|NA
3931|5848|2|1|7|1|NA|NA|NA|NA
3932|5849|2|1|7|1|NA|NA|NA|NA
3934|5851|2|1|7|1|NA|NA|NA|NA
3935|5850|2|1|7|1|NA|NA|NA|NA
3936|5852|NA|1|10|1|NA|NA|NA|NA
3937|5853|2|1|10|1|NA|NA|NA|NA
3938|5854|2|1|10|1|NA|NA|NA|NA
3939|5855|2|1|10|1|NA|NA|NA|NA
3940|5856|NA|1|10|1|NA|NA|NA|NA
3941|5857|NA|1|10|1|NA|NA|NA|NA
3942|5858|NA|1|10|1|NA|NA|NA|NA
3943|5859|NA|1|10|1|NA|NA|NA|NA
3944|5860|1|1|4|1|NA|NA|NA|NA
3945|5861|1|1|4|1|NA|NA|NA|NA
3946|5862|1|1|4|1|NA|NA|NA|NA
3947|5863|1|1|4|1|NA|NA|NA|NA
3948|5864|1|1|4|1|NA|NA|NA|NA
3949|5865|1|1|4|1|NA|NA|NA|NA
3950|5866|1|1|4|1|NA|NA|NA|NA
3951|5871|1|1|7|1|NA|NA|NA|NA
3952|5872|1|1|7|1|NA|NA|NA|NA
3954|5874|1|1|7|1|NA|NA|NA|NA
3957|5873|NA|1|9|1|NA|NA|NA|NA
3958|5875|NA|1|9|1|NA|NA|NA|NA
3959|5877|NA|1|9|1|NA|NA|NA|NA
3960|5880|2|1|1|1|NA|NA|NA|NA
3961|5881|NA|1|10|1|NA|NA|NA|NA
3962|5882|1|1|1|1|NA|NA|NA|NA
3964|5884|1|1|1|1|NA|NA|NA|NA
3965|5883|1|1|1|1|NA|NA|NA|NA
3966|5885|1|1|1|1|NA|NA|NA|NA
3967|5886|NA|1|10|1|NA|NA|NA|NA
3968|5887|NA|1|10|1|NA|NA|NA|NA
3969|5888|2|1|1|1|NA|NA|NA|NA
3970|5889|NA|1|13|1|NA|NA|NA|NA
3971|5890|NA|1|13|1|NA|NA|NA|NA
3972|5891|NA|1|13|1|NA|NA|NA|NA
3973|5892|NA|1|13|1|NA|NA|NA|NA
3975|5894|NA|1|5|1|NA|NA|NA|NA
3976|5895|NA|1|5|1|NA|NA|NA|NA
3978|5896|NA|1|5|1|NA|NA|NA|NA
3979|5897|NA|1|5|1|NA|NA|NA|NA
3981|5899|NA|1|8|1|NA|NA|NA|NA
3982|5899|NA|1|10|1|NA|NA|NA|NA
3983|2849|1|1|9|1|NA|NA|NA|NA
3984|5907|NA|1|9|1|NA|NA|NA|NA
3986|5893|2|1|13|1|NA|NA|NA|NA
3987|5898|2|1|13|1|NA|NA|NA|NA
3990|2932|NA|1|9|1|NA|NA|NA|NA
3991|2936|NA|1|9|1|NA|NA|NA|NA
3992|5913|1|1|13|1|NA|NA|NA|NA
3993|5911|1|1|13|1|NA|NA|NA|NA
3995|5914|NA|1|13|1|NA|NA|NA|NA
3997|5916|NA|1|13|1|NA|NA|NA|NA
3999|5918|NA|1|13|1|NA|NA|NA|NA
4000|5919|NA|1|13|1|NA|NA|NA|NA
4004|5921|2|1|13|1|NA|NA|NA|NA
4005|5922|NA|1|13|1|NA|NA|NA|NA
4007|5924|NA|1|13|1|NA|NA|NA|NA
4008|2476|1|1|9|1|NA|NA|NA|NA
4009|2943|NA|1|9|1|NA|NA|NA|NA
4010|2944|NA|1|9|1|NA|NA|NA|NA
4011|2950|2|1|9|1|NA|NA|NA|NA
4012|5936|NA|1|7|1|NA|NA|NA|NA
4013|5937|NA|1|7|1|NA|NA|NA|NA
4014|5938|NA|1|7|1|NA|NA|NA|NA
4015|5939|NA|1|7|1|NA|NA|NA|NA
4016|5941|1|1|7|1|NA|NA|NA|NA
4017|5942|1|1|7|1|NA|NA|NA|NA
4018|5944|1|1|7|1|NA|NA|NA|NA
4019|5945|1|1|7|1|NA|NA|NA|NA
4020|3179|2|1|7|1|NA|NA|NA|NA
4021|5949|NA|1|4|1|NA|NA|NA|NA
4022|5950|NA|1|4|1|NA|NA|NA|NA
4023|5952|NA|1|4|1|NA|NA|NA|NA
4024|5953|NA|1|4|1|NA|NA|NA|NA
4025|5955|NA|1|4|1|NA|NA|NA|NA
4026|5957|NA|1|4|1|NA|NA|NA|NA
4027|5958|NA|1|4|1|NA|NA|NA|NA
4028|5960|NA|1|10|1|NA|NA|NA|NA
4029|5961|NA|1|10|1|NA|NA|NA|NA
4030|5962|NA|1|10|1|NA|NA|NA|NA
4031|5964|NA|1|10|1|NA|NA|NA|NA
4032|5965|NA|1|10|1|NA|NA|NA|NA
4033|5966|NA|1|4|1|NA|NA|NA|NA
4034|5967|NA|1|4|1|NA|NA|NA|NA
4035|5968|NA|1|4|1|NA|NA|NA|NA
4036|5970|NA|1|4|1|NA|NA|NA|NA
4037|5971|NA|1|4|1|NA|NA|NA|NA
4038|5972|NA|1|10|1|NA|NA|NA|NA
4039|5973|NA|1|10|1|NA|NA|NA|NA
4040|5974|NA|1|4|1|NA|NA|NA|NA
4041|5975|NA|1|4|1|NA|NA|NA|NA
4042|5976|NA|1|4|1|NA|NA|NA|NA
4045|5982|2|1|13|1|NA|NA|NA|NA
4046|5981|NA|1|13|1|NA|NA|NA|NA
4049|5987|NA|1|13|1|NA|NA|NA|NA
4050|5988|NA|1|13|1|NA|NA|NA|NA
4051|5989|NA|1|13|1|NA|NA|NA|NA
4054|5991|NA|1|13|1|NA|NA|NA|NA
4056|5992|NA|1|13|1|NA|NA|NA|NA
4057|5993|1|1|13|1|NA|NA|NA|NA
4058|5994|2|1|13|1|NA|NA|NA|NA
4059|5990|2|1|13|1|NA|NA|NA|NA
4060|5995|NA|1|4|1|NA|NA|NA|NA
4061|5996|NA|1|4|1|NA|NA|NA|NA
4062|5997|NA|1|4|1|NA|NA|NA|NA
4063|5998|NA|1|2|1|NA|NA|NA|NA
4065|6000|NA|1|4|1|NA|NA|NA|NA
4066|6001|NA|1|4|1|NA|NA|NA|NA
4069|6004|1|1|4|1|NA|NA|NA|NA
4071|6002|1|1|2|1|NA|NA|NA|NA
4072|6005|1|1|4|1|NA|NA|NA|NA
4076|6008|1|1|4|1|NA|NA|NA|NA
4080|6006|NA|1|2|1|NA|NA|NA|NA
4081|6011|NA|1|2|1|NA|NA|NA|NA
4082|6012|NA|1|2|1|NA|NA|NA|NA
4083|6013|NA|1|2|1|NA|NA|NA|NA
4084|6014|1|1|4|1|NA|NA|NA|NA
4085|6015|1|1|4|1|NA|NA|NA|NA
4086|6016|1|1|4|1|NA|NA|NA|NA
4087|6017|2|1|4|1|NA|NA|NA|NA
4088|6018|2|1|4|1|NA|NA|NA|NA
4089|6019|2|1|4|1|NA|NA|NA|NA
4091|6021|1|1|4|1|NA|NA|NA|NA
4093|6023|1|1|4|1|NA|NA|NA|NA
4094|6024|1|1|4|1|NA|NA|NA|NA
4097|6027|1|1|2|1|NA|NA|NA|NA
4099|6028|1|1|2|1|NA|NA|NA|NA
4100|6026|1|1|2|1|NA|NA|NA|NA
4325|6271|1|1|8|1|NA|NA|NA|NA
4724|6472|1|1|2|1|NA|NA|NA|NA
4327|6265|1|1|11|1|NA|NA|NA|NA
4328|6267|1|1|11|1|NA|NA|NA|NA
4329|6270|1|1|11|1|NA|NA|NA|NA
4330|6273|2|1|8|1|NA|NA|NA|NA
4331|6274|1|1|11|1|NA|NA|NA|NA
4332|6275|2|1|8|1|NA|NA|NA|NA
4333|6276|NA|1|11|1|NA|NA|NA|NA
4335|6278|1|1|11|1|NA|NA|NA|NA
4336|6279|1|1|11|1|NA|NA|NA|NA
4337|6280|1|1|11|1|NA|NA|NA|NA
4340|6282|1|1|11|1|NA|NA|NA|NA
4341|6283|NA|1|11|1|NA|NA|NA|NA
4342|6272|1|1|11|1|NA|NA|NA|NA
4343|6277|1|1|11|1|NA|NA|NA|NA
4344|4452|2|1|1|1|NA|NA|NA|NA
4345|4450|2|1|1|1|NA|NA|NA|NA
4346|6281|NA|1|1|1|NA|NA|NA|NA
4347|6281|NA|1|7|1|NA|NA|NA|NA
4348|6284|NA|1|11|1|NA|NA|NA|NA
4349|6285|NA|1|11|1|NA|NA|NA|NA
4350|6286|1|1|8|1|NA|NA|NA|NA
4351|6287|NA|1|11|1|NA|NA|NA|NA
4352|6288|NA|1|11|1|NA|NA|NA|NA
4353|6289|NA|1|8|1|NA|NA|NA|NA
4354|6290|2|1|8|1|NA|NA|NA|NA
4355|6291|2|1|8|1|NA|NA|NA|NA
4356|6292|1|1|11|1|NA|NA|NA|NA
4357|6292|1|1|4|1|NA|NA|NA|NA
4358|6293|NA|1|8|1|NA|NA|NA|NA
4359|6294|1|1|4|1|NA|NA|NA|NA
4360|5788|1|1|5|1|NA|NA|NA|NA
4361|6295|1|1|11|1|NA|NA|NA|NA
4362|6295|1|1|4|1|NA|NA|NA|NA
4363|6296|1|1|11|1|NA|NA|NA|NA
4364|6296|1|1|4|1|NA|NA|NA|NA
4365|6297|1|1|11|1|NA|NA|NA|NA
4366|6297|1|1|4|1|NA|NA|NA|NA
4367|6298|NA|1|12|1|NA|NA|NA|NA
4368|6298|NA|1|13|1|NA|NA|NA|NA
4369|6299|2|1|12|1|NA|NA|NA|NA
4370|6299|2|1|13|1|NA|NA|NA|NA
4371|6300|NA|1|11|1|NA|NA|NA|NA
4148|6080|2|1|1|1|NA|NA|NA|NA
4149|6081|2|1|1|1|NA|NA|NA|NA
4150|6082|2|1|1|1|NA|NA|NA|NA
4151|6083|2|1|1|1|NA|NA|NA|NA
4152|6084|2|1|1|1|NA|NA|NA|NA
4153|6085|2|1|1|1|NA|NA|NA|NA
4154|6086|2|1|1|1|NA|NA|NA|NA
4155|6087|2|1|1|1|NA|NA|NA|NA
4156|6088|2|1|1|1|NA|NA|NA|NA
4157|6089|2|1|1|1|NA|NA|NA|NA
4158|6090|2|1|1|1|NA|NA|NA|NA
4159|6091|2|1|1|1|NA|NA|NA|NA
4160|6092|2|1|1|1|NA|NA|NA|NA
4161|6093|2|1|1|1|NA|NA|NA|NA
4162|6094|2|1|1|1|NA|NA|NA|NA
4164|6107|NA|1|2|1|NA|NA|NA|NA
4165|6108|NA|1|2|1|NA|NA|NA|NA
4166|6109|1|1|1|1|NA|NA|NA|NA
4167|6110|1|1|1|1|NA|NA|NA|NA
4372|6300|NA|1|4|1|NA|NA|NA|NA
4169|6112|1|1|1|1|NA|NA|NA|NA
4170|6113|1|1|1|1|NA|NA|NA|NA
4171|6114|1|1|1|1|NA|NA|NA|NA
4172|6115|1|1|1|1|NA|NA|NA|NA
4173|6116|1|1|1|1|NA|NA|NA|NA
4174|6117|1|1|1|1|NA|NA|NA|NA
4175|6118|1|1|1|1|NA|NA|NA|NA
4176|6119|1|1|1|1|NA|NA|NA|NA
4177|6047|NA|1|2|1|NA|NA|NA|NA
4178|6051|2|1|2|1|NA|NA|NA|NA
4179|6050|2|1|2|1|NA|NA|NA|NA
4180|6046|NA|1|2|1|NA|NA|NA|NA
4181|2587|NA|1|11|1|NA|NA|NA|NA
4182|6126|2|1|2|1|NA|NA|NA|NA
4183|6127|NA|1|2|1|NA|NA|NA|NA
4184|6128|2|1|1|1|NA|NA|NA|NA
4373|6301|NA|1|11|1|NA|NA|NA|NA
4186|6141|NA|1|1|1|NA|NA|NA|NA
4187|6142|NA|1|1|1|NA|NA|NA|NA
4188|6143|1|1|1|1|NA|NA|NA|NA
4189|6144|1|1|1|1|NA|NA|NA|NA
4190|6145|1|1|1|1|NA|NA|NA|NA
4374|6302|NA|1|4|1|NA|NA|NA|NA
8700|9726|2|1|7|1|NA|NA|NA|NA
4194|6149|1|1|1|1|NA|NA|NA|NA
4195|6150|1|1|1|1|NA|NA|NA|NA
4196|6151|1|1|1|1|NA|NA|NA|NA
4197|6152|1|1|1|1|NA|NA|NA|NA
4198|6153|1|1|1|1|NA|NA|NA|NA
4199|6154|1|1|1|1|NA|NA|NA|NA
4200|6155|1|1|1|1|NA|NA|NA|NA
4201|6156|1|1|1|1|NA|NA|NA|NA
4202|6157|1|1|1|1|NA|NA|NA|NA
4203|6159|1|1|1|1|NA|NA|NA|NA
4204|6161|1|1|1|1|NA|NA|NA|NA
4375|6303|NA|1|11|1|NA|NA|NA|NA
4376|6303|NA|1|4|1|NA|NA|NA|NA
4377|6304|NA|1|11|1|NA|NA|NA|NA
4378|6305|2|1|12|1|NA|NA|NA|NA
4379|6305|2|1|13|1|NA|NA|NA|NA
4380|6306|2|1|12|1|NA|NA|NA|NA
4381|6306|2|1|13|1|NA|NA|NA|NA
4226|6191|NA|1|11|1|NA|NA|NA|NA
4228|6184|1|1|11|1|NA|NA|NA|NA
4229|6183|1|1|11|1|NA|NA|NA|NA
4230|6193|1|1|11|1|NA|NA|NA|NA
4232|6194|1|1|11|1|NA|NA|NA|NA
4233|6195|1|1|11|1|NA|NA|NA|NA
4234|6196|1|1|11|1|NA|NA|NA|NA
4235|6190|NA|1|11|1|NA|NA|NA|NA
4237|6198|1|1|11|1|NA|NA|NA|NA
4238|6199|1|1|11|1|NA|NA|NA|NA
4239|6200|1|1|11|1|NA|NA|NA|NA
4240|6201|1|1|11|1|NA|NA|NA|NA
4241|6202|1|1|11|1|NA|NA|NA|NA
4242|6203|NA|1|11|1|NA|NA|NA|NA
4243|6204|NA|1|3|1|NA|NA|NA|NA
4244|6205|NA|1|3|1|NA|NA|NA|NA
4245|6206|NA|1|3|1|NA|NA|NA|NA
4246|6207|NA|1|3|1|NA|NA|NA|NA
4247|6208|NA|1|8|1|NA|NA|NA|NA
4249|6210|NA|1|8|1|NA|NA|NA|NA
4251|6212|NA|1|3|1|NA|NA|NA|NA
4252|6213|NA|1|3|1|NA|NA|NA|NA
4253|6214|NA|1|3|1|NA|NA|NA|NA
4254|6215|NA|1|3|1|NA|NA|NA|NA
4255|6216|1|1|3|1|NA|NA|NA|NA
4256|6217|1|1|3|1|NA|NA|NA|NA
4258|6218|1|1|3|1|NA|NA|NA|NA
4259|6219|2|1|8|1|NA|NA|NA|NA
4260|6220|1|1|3|1|NA|NA|NA|NA
4261|6221|1|1|3|1|NA|NA|NA|NA
4262|6222|1|1|3|1|NA|NA|NA|NA
4263|6223|1|1|3|1|NA|NA|NA|NA
4264|6224|2|1|8|1|NA|NA|NA|NA
4265|6225|1|1|3|1|NA|NA|NA|NA
4266|6226|1|1|3|1|NA|NA|NA|NA
4267|6227|2|1|8|1|NA|NA|NA|NA
4268|6228|1|1|3|1|NA|NA|NA|NA
4269|6229|2|1|8|1|NA|NA|NA|NA
4270|6230|2|1|8|1|NA|NA|NA|NA
4271|6231|2|1|8|1|NA|NA|NA|NA
4272|6232|2|1|8|1|NA|NA|NA|NA
4273|6233|NA|1|3|1|NA|NA|NA|NA
4274|6234|2|1|8|1|NA|NA|NA|NA
4275|6235|NA|1|3|1|NA|NA|NA|NA
4276|6236|2|1|8|1|NA|NA|NA|NA
4277|6237|NA|1|3|1|NA|NA|NA|NA
4278|6238|NA|1|3|1|NA|NA|NA|NA
4279|6239|2|1|8|1|NA|NA|NA|NA
4280|6240|2|1|8|1|NA|NA|NA|NA
4281|6241|NA|1|3|1|NA|NA|NA|NA
4282|6242|2|1|8|1|NA|NA|NA|NA
4283|6243|2|1|8|1|NA|NA|NA|NA
4284|6244|2|1|8|1|NA|NA|NA|NA
4285|6245|2|1|8|1|NA|NA|NA|NA
4286|6246|2|1|8|1|NA|NA|NA|NA
4287|6247|2|1|8|1|NA|NA|NA|NA
4289|6248|2|1|8|1|NA|NA|NA|NA
4290|6249|2|1|8|1|NA|NA|NA|NA
4291|6250|NA|1|8|1|NA|NA|NA|NA
4292|6251|2|1|8|1|NA|NA|NA|NA
4293|6252|2|1|8|1|NA|NA|NA|NA
4294|6253|2|1|8|1|NA|NA|NA|NA
4295|6254|NA|1|8|1|NA|NA|NA|NA
4296|6255|NA|1|8|1|NA|NA|NA|NA
4297|6256|NA|1|8|1|NA|NA|NA|NA
4298|6257|NA|1|8|1|NA|NA|NA|NA
4299|6258|NA|1|8|1|NA|NA|NA|NA
4301|5876|1|1|7|1|NA|NA|NA|NA
4302|4853|1|1|1|1|NA|NA|NA|NA
4303|4837|1|1|13|1|NA|NA|NA|NA
4304|4722|NA|1|1|1|NA|NA|NA|NA
4305|4715|NA|1|1|1|NA|NA|NA|NA
4306|2384|NA|1|1|1|NA|NA|NA|NA
4307|2384|NA|1|7|1|NA|NA|NA|NA
4311|6260|1|1|11|1|NA|NA|NA|NA
4313|6262|NA|1|8|1|NA|NA|NA|NA
4314|6261|NA|1|11|1|NA|NA|NA|NA
4315|6263|NA|1|11|1|NA|NA|NA|NA
4316|6264|NA|1|8|1|NA|NA|NA|NA
4318|6266|2|1|8|1|NA|NA|NA|NA
4320|6268|2|1|8|1|NA|NA|NA|NA
4322|6269|2|1|8|1|NA|NA|NA|NA
4382|6307|2|1|12|1|NA|NA|NA|NA
4383|6307|2|1|13|1|NA|NA|NA|NA
4384|6308|NA|1|12|1|NA|NA|NA|NA
4385|6308|NA|1|13|1|NA|NA|NA|NA
4386|6309|2|1|12|1|NA|NA|NA|NA
8556|9657|2|1|5|1|NA|NA|NA|NA
8586|9666|2|1|5|1|NA|NA|NA|NA
8639|9703|2|1|7|1|NA|NA|NA|NA
4391|6313|NA|1|11|1|NA|NA|NA|NA
8670|9712|1|1|3|1|NA|NA|NA|NA
4396|6312|1|1|11|1|NA|NA|NA|NA
4397|6311|1|1|11|1|NA|NA|NA|NA
4398|6310|1|1|11|1|NA|NA|NA|NA
4400|6314|1|1|11|1|NA|NA|NA|NA
4401|6315|1|1|11|1|NA|NA|NA|NA
4402|6316|1|1|11|1|NA|NA|NA|NA
4404|6317|1|1|11|1|NA|NA|NA|NA
4406|6318|1|1|11|1|NA|NA|NA|NA
4407|6319|1|1|11|1|NA|NA|NA|NA
4408|6320|1|1|11|1|NA|NA|NA|NA
4409|6321|1|1|11|1|NA|NA|NA|NA
4410|6322|2|1|12|1|NA|NA|NA|NA
4411|6322|2|1|13|1|NA|NA|NA|NA
4414|6325|2|1|1|1|NA|NA|NA|NA
4421|6328|2|1|1|1|NA|NA|NA|NA
4422|6327|2|1|1|1|NA|NA|NA|NA
4425|6323|NA|1|11|1|NA|NA|NA|NA
4436|6338|1|1|11|1|NA|NA|NA|NA
4439|6340|1|1|11|1|NA|NA|NA|NA
4442|6343|1|1|11|1|NA|NA|NA|NA
4443|6324|1|1|11|1|NA|NA|NA|NA
4444|6326|1|1|11|1|NA|NA|NA|NA
4445|6329|1|1|11|1|NA|NA|NA|NA
4447|6331|1|1|11|1|NA|NA|NA|NA
4448|6333|1|1|11|1|NA|NA|NA|NA
4449|6335|1|1|11|1|NA|NA|NA|NA
4450|6336|1|1|11|1|NA|NA|NA|NA
4451|5316|2|1|2|1|NA|NA|NA|NA
4452|5319|2|1|2|1|NA|NA|NA|NA
4454|5318|2|1|2|1|NA|NA|NA|NA
4455|5314|2|1|2|1|NA|NA|NA|NA
4456|5313|2|1|2|1|NA|NA|NA|NA
4457|5312|2|1|2|1|NA|NA|NA|NA
4458|5311|2|1|2|1|NA|NA|NA|NA
4459|5310|2|1|2|1|NA|NA|NA|NA
4460|5309|2|1|2|1|NA|NA|NA|NA
4461|5306|2|1|2|1|NA|NA|NA|NA
4462|5303|2|1|2|1|NA|NA|NA|NA
4463|5302|2|1|2|1|NA|NA|NA|NA
4464|5300|2|1|2|1|NA|NA|NA|NA
4465|5299|2|1|2|1|NA|NA|NA|NA
4468|5293|NA|1|2|1|NA|NA|NA|NA
4469|5122|NA|1|7|1|NA|NA|NA|NA
4470|6344|2|1|4|1|NA|NA|NA|NA
4471|6345|2|1|4|1|NA|NA|NA|NA
4472|6346|2|1|4|1|NA|NA|NA|NA
4473|6347|2|1|4|1|NA|NA|NA|NA
4474|6348|1|1|4|1|NA|NA|NA|NA
4476|6350|NA|1|11|1|NA|NA|NA|NA
4477|6351|NA|1|11|1|NA|NA|NA|NA
4479|6352|NA|1|11|1|NA|NA|NA|NA
4480|6353|NA|1|11|1|NA|NA|NA|NA
4483|6355|NA|1|11|1|NA|NA|NA|NA
4484|6356|1|1|11|1|NA|NA|NA|NA
4485|6357|1|1|11|1|NA|NA|NA|NA
4487|6358|1|1|11|1|NA|NA|NA|NA
4488|6359|1|1|11|1|NA|NA|NA|NA
4489|6360|1|1|11|1|NA|NA|NA|NA
4490|6361|1|1|11|1|NA|NA|NA|NA
4491|6362|1|1|11|1|NA|NA|NA|NA
4492|6363|1|1|11|1|NA|NA|NA|NA
4493|6364|1|1|11|1|NA|NA|NA|NA
4496|6367|1|1|4|1|NA|NA|NA|NA
4498|4825|NA|1|12|1|NA|NA|NA|NA
4499|4405|NA|1|12|1|NA|NA|NA|NA
4500|3337|1|1|4|1|NA|NA|NA|NA
4501|3333|1|1|4|1|NA|NA|NA|NA
4502|3334|1|1|4|1|NA|NA|NA|NA
4503|3335|2|1|4|1|NA|NA|NA|NA
4504|3336|2|1|4|1|NA|NA|NA|NA
4505|3338|2|1|4|1|NA|NA|NA|NA
4506|6349|2|1|4|1|NA|NA|NA|NA
4507|3427|1|1|4|1|NA|NA|NA|NA
4508|3428|1|1|4|1|NA|NA|NA|NA
4509|3429|1|1|4|1|NA|NA|NA|NA
4510|3424|1|1|4|1|NA|NA|NA|NA
4511|3425|1|1|4|1|NA|NA|NA|NA
4512|3426|1|1|4|1|NA|NA|NA|NA
4513|3420|1|1|4|1|NA|NA|NA|NA
4514|3421|1|1|4|1|NA|NA|NA|NA
4515|3422|1|1|4|1|NA|NA|NA|NA
4516|6370|1|1|4|1|NA|NA|NA|NA
4517|6372|1|1|4|1|NA|NA|NA|NA
4519|6374|1|1|4|1|NA|NA|NA|NA
4520|3416|1|1|4|1|NA|NA|NA|NA
4521|3417|1|1|4|1|NA|NA|NA|NA
4523|3418|1|1|4|1|NA|NA|NA|NA
4524|6375|NA|1|11|1|NA|NA|NA|NA
4526|2590|NA|1|11|1|NA|NA|NA|NA
4527|2591|NA|1|11|1|NA|NA|NA|NA
4528|2592|NA|1|11|1|NA|NA|NA|NA
4529|2593|NA|1|11|1|NA|NA|NA|NA
4530|6377|NA|1|2|1|NA|NA|NA|NA
4531|6377|NA|1|14|1|NA|NA|NA|NA
4532|6378|1|1|2|1|NA|NA|NA|NA
4533|6378|1|1|14|1|NA|NA|NA|NA
4534|6379|1|1|2|1|NA|NA|NA|NA
4535|6379|1|1|14|1|NA|NA|NA|NA
4536|6380|1|1|2|1|NA|NA|NA|NA
4537|6380|1|1|14|1|NA|NA|NA|NA
4538|6381|1|1|2|1|NA|NA|NA|NA
4539|6381|1|1|14|1|NA|NA|NA|NA
4540|6382|1|1|2|1|NA|NA|NA|NA
4541|6382|1|1|14|1|NA|NA|NA|NA
4542|6383|1|1|2|1|NA|NA|NA|NA
4543|6383|1|1|14|1|NA|NA|NA|NA
4544|6384|1|1|2|1|NA|NA|NA|NA
4545|6384|1|1|14|1|NA|NA|NA|NA
4546|6385|1|1|2|1|NA|NA|NA|NA
4547|6385|1|1|14|1|NA|NA|NA|NA
4548|6386|1|1|2|1|NA|NA|NA|NA
4549|6386|1|1|14|1|NA|NA|NA|NA
4550|6387|1|1|2|1|NA|NA|NA|NA
4551|6387|1|1|14|1|NA|NA|NA|NA
4552|6388|1|1|2|1|NA|NA|NA|NA
4553|6388|1|1|14|1|NA|NA|NA|NA
4554|6389|1|1|2|1|NA|NA|NA|NA
4555|6389|1|1|14|1|NA|NA|NA|NA
4556|6390|1|1|14|1|NA|NA|NA|NA
4557|6391|1|1|2|1|NA|NA|NA|NA
4558|6391|1|1|14|1|NA|NA|NA|NA
4559|6392|NA|1|2|1|NA|NA|NA|NA
4560|6392|NA|1|14|1|NA|NA|NA|NA
4561|6393|1|1|2|1|NA|NA|NA|NA
4562|6393|1|1|14|1|NA|NA|NA|NA
4563|6394|1|1|2|1|NA|NA|NA|NA
4564|6394|1|1|14|1|NA|NA|NA|NA
4565|6395|1|1|2|1|NA|NA|NA|NA
4566|6395|1|1|14|1|NA|NA|NA|NA
4567|6396|1|1|2|1|NA|NA|NA|NA
4568|6396|1|1|14|1|NA|NA|NA|NA
4569|2618|1|1|6|1|NA|NA|NA|NA
4570|6409|NA|1|8|1|NA|NA|NA|NA
4571|6409|NA|1|10|1|NA|NA|NA|NA
4572|6409|NA|1|12|1|NA|NA|NA|NA
4573|6409|NA|1|13|1|NA|NA|NA|NA
4578|6411|2|1|8|1|NA|NA|NA|NA
4579|6411|2|1|10|1|NA|NA|NA|NA
