id|agenda_legislativa_actividad_id|cuatrienio_id|legislatura_id|tipo_control_politico_id|estado_control_politico_id|titulo|fecha|tema_principal_id|tema_secundario_id|plenaria|tags|detalles|gacetas|numero_proposicion|activo|usercreated|usermodifed|created_at|updated_at
2897|41718|6|NA|1|NA|Debatir sobre  conflictos laborales – y de otra índole – presentados con ocasión de la explotación petrolera que adelantan en Colombia.|NA|22|56|FALSE|conflictos laborales, explotación petrolera, petroleo, minas y energía|NA|NA|NA|NA|NA|NA|NA|NA
2898|54004|7|21|1|NA|Discutir sobre el Campeonato Mundial de Atletismo de menores de Cali 2015 y los Juegos Nacionales 2015 en el Chocó.|19/11/2014|2|NA|FALSE|Deportes, Campeonato Mundial de Atletismo de menores 2015, Juegos Nacionales 2015, Cali, Chocó.|NA|NA|28/14|NA|NA|NA|NA|NA
2899|39535|6|NA|1|NA|Debatir sobre la crisis  del sector agropecuario en el país.|NA|8|41|FALSE|Crisis agrícola,  sector agropecuario, agro-exportación|NA|NA|88/12,134/13,190/13,207/13,219/13|NA|NA|NA|NA|NA
2900|34525|6|NA|1|NA|Debatir sobre la situación de Coldeportes.|NA|67|NA|FALSE|deporte, recreacion, Coldeportes, juegos olimpicos|NA|NA|NA|NA|NA|NA|NA|NA
2901|18152|6|NA|1|NA|"Proyecto de Ley No. 036/10 Cámara: ""Por la cual se decreta el Presupuesto de Rentas y Recursos de Capital y Ley de Apropiaciones para la vigencia fiscal del 1 de enero al 31 de diciembre de 2011"""|NA|133|41|FALSE|presupuesto, presupuesto de rentas y recursos de capital, ley de apropiaciones|NA|NA|NA|NA|NA|NA|NA|NA
2902|49576|7|21|1|NA|Debatir sobre la participación de Colombia en las pruebas PISA (Programa Internacional para la Evaluación de Estudiantes - Programme for International Student Assessment), y las políticas adoptadas para el posicionamiento de la educación colombiana en el ámbito internacional.|26/08/2014|2|NA|FALSE|PISA, Programa Internacional para la Evaluación de Estudiantes, Programme for International Student Assessment|NA|NA|13/14|NA|NA|NA|NA|NA
2903|54039|7|NA|1|NA|Informar sobre los avances y resultados de la política de atención a la comunidad afrodescendiente del país.|NA|120|124|FALSE|Comunidad afrodescendiente.|NA|NA|176/15|NA|NA|NA|NA|NA
2904|49621|7|21|1|NA|Debatir sobre la Construcción de la represa El Quimbo y sus efectos.|03/09/2014|56|3|FALSE|Represa Quimbo.|NA|NA|26/14|NA|NA|NA|NA|NA
2905|54048|7|NA|1|NA|Debatir sobre el Reporte de Resultados Sectoriales para Transporte e Infraestuctura, ubicado en el sitio web Sinergia del Departamento Nacional de Planeación.|NA|100|73|FALSE|Sinergia.|NA|NA|10/15 y 12/15|NA|NA|NA|NA|NA
2906|49579|7|NA|1|NA|Presentar informe sobre el estado del Sistema de Control Interno Contable a 31 de Diciembre de 2013, y sobre el resultado de la encuesta de evaluación del modelo estándar de Control Interno MECI a nivel Nacional vigencia 2013.|NA|41|133|FALSE|Sistema de Control Interno Contable|NA|NA|feb-14|NA|NA|NA|NA|NA
2907|49631|7|21|1|NA|Discutir las irregularidades que presentan algunas Empresas Prestadoras de Salud.|19/08/2014|10|NA|FALSE|EPS, Salud.|NA|NA|mar-14|NA|NA|NA|NA|NA
2908|49634|7|NA|1|NA|Explicar la denuncia hecha a través de los medios de comunicación sobre presiones ejercidas contra policías para que impongan un mayor número de comparendos.|NA|100|NA|FALSE|Presiones, Comparendos.|NA|NA|NA|NA|NA|NA|NA|NA
2909|49589|7|21|1|NA|Discutir lo relacionado con las batidas ilegales como práctica de detenciones arbitrarias, ocurridas en el período 2012-2014.|03/09/2014|123|94|FALSE|Batidas ilegales, detenciones arbitrarias.|NA|NA|16/14|NA|NA|NA|NA|NA
2910|49584|7|NA|3|NA|"Dar a conocer y tocar temas 
relacionados con los Ecosistemas Estratégicos, Manejo de Áreas de 
Conservación, entre otros, para con estos juiciosos elementos científicos y 
técnicos contar con la información y las herramientas para un Ordenamiento 
Territorial amigable con el ambiente existente."|NA|3|5|FALSE|Ecosistemas Estratégicos, Manejo de Áreas de  Conservación, Ordenamiento  Territorial.|NA|NA|jun-14|NA|NA|NA|NA|NA
2911|49611|7|NA|1|NA|Responder cómo y en dónde se ven reflejados los recursos para el tema de la paz y el pos conflicto, en el Plan Nacional de Desarrollo y en el Presupuesto Nacional de 2015.|NA|133|123|TRUE|Recursos para la Paz y pos conflicto, Plan Nacional de Desarrollo 2015.|NA|NA|89/14|NA|NA|NA|NA|NA
2912|49573|7|21|1|NA|Debatir sobre la situación del sector naturista en Colombia.|09/09/2014|10|NA|FALSE|Sector naturista, INVIMA.|NA|NA|22/14|NA|NA|NA|NA|NA
2913|49960|7|21|1|NA|Debatir sobre la Construcción de la represa El Quimbo y sus efectos.|03/09/2014|56|3|FALSE|Represa Quimbo.|NA|NA|26/14|NA|NA|NA|NA|NA
2914|102820|8|27|3|NA|Tema: Proyecto de Ley Estatutaria No. 295 de 2020 Cámara “Por la cual se modifica la Ley 270 de 1996 – Estatutaria de la Administración de Justicia y se dictan otras disposiciones” acumulado con el Proyecto de Ley Estatutaria No. 430. de 2020 Cámara “Por la cual se modifica la Ley 270 de 1996, Estatutaria de la Administración de Justicia en sus artículos 61 y 63” acumulado con el Proyecto de Ley Estatutaria No. 468 de 2020 Cámara “Por medio de la cua se modifica la Ley 270 de 1996, Estatutaria de la Administración de Justicia y se dictan otras disposiciones”.|17/03/2021|11|138|FALSE|NA|NA|NA|NA|NA|NA|NA|NA|NA
2915|50431|7|21|1|NA|Discutir sobre la crisis que afronta la Universidad San Martín.|30/10/2014|2|NA|FALSE|Universidad de San Martín.|NA|NA|44/14|NA|NA|NA|NA|NA
2916|54005|7|21|1|NA|Discutir la organización de los Juegos Deportivos Nacionales 2015.|18/03/2015|2|NA|FALSE|Deportes, Juegos Deportivos Nacionales 2015.|NA|NA|33/15|NA|NA|NA|NA|NA
2917|49648|7|21|1|NA|Debatir sobre la Autoridad Nacional de Televisión y el desarrollo del sector de la televisión de las telecomunicaciones.|29/07/2014|53|NA|FALSE|Autoridad Nacional de Televisión, Telecomunicaciones, Televisión.|NA|NA|15/14 y 16/14|NA|NA|NA|NA|NA
2918|49526|7|NA|1|NA|"Debatir sobre la asignación presupuestal del próximo año y el estudio actual de cada sector en el 
marco presupuestal. 
"|NA|133|NA|FALSE|Asignación Presupuestal 2015.|NA|NA|07/14 y 10/14|NA|NA|NA|NA|NA
2919|49668|7|NA|1|NA|"Debatir sobre la asignación presupuestal del próximo año y el estudio actual de cada sector en el 
marco presupuestal. 
"|NA|133|NA|FALSE|Asignación Presupuestal 2015.|NA|NA|07/14 y 10/14|NA|NA|NA|NA|NA
2920|49671|7|NA|1|NA|Debatir sobre los recursos del Presupuesto General de la Nación de 2014 a favor de la clase media o del segmento Mipyme.|NA|133|41|FALSE|Presupuesto General de la Nación de 2014, Mipyme.|NA|NA|ago-14|NA|NA|NA|NA|NA
2921|49501|7|NA|1|NA|Discutir lo relacionado con el Estatuto Tributario.|NA|134|NA|FALSE|Estatuto Tributario.|NA|NA|04/14 y 05/14|NA|NA|NA|NA|NA
2922|49675|7|NA|1|NA|Discutir sobre los modelos arquitectónicos en los proyectos de vivienda.|NA|125|NA|FALSE|Modelos arquitectónicos, vivienda.|NA|NA|NA|NA|NA|NA|NA|NA
2923|49278|7|21|1|NA|Debatir sobre la grave situación de seguridad por la que atraviesa el Departamento de Sucre.|05/08/2014|123|NA|FALSE|Seguridad, Sucre.|NA|NA|may-14|NA|NA|NA|NA|NA
2924|49475|7|21|1|NA|Debatir sobre la Autoridad Nacional de Televisión y el desarrollo del sector de la televisión de las telecomunicaciones.|29/07/2014|53|NA|FALSE|Autoridad Nacional de Televisión, Telecomunicaciones, Televisión.|NA|NA|15/14 y 16/14|NA|NA|NA|NA|NA
2925|49678|7|21|1|NA|Debatir sobre el Sistema de Transporte Masivo de Cali.|27/08/2014|100|NA|TRUE|Sistema de Transporte Masivo de Cali.|NA|NA|27/14, 35/14 y 38/14.|NA|NA|NA|NA|NA
2926|49651|7|21|1|NA|"Rendir cuentas sobre el proceso de avance en la materialización de la Ley
1702 de 2013 “POR LA CUAL SE CREA LA AGENCIA NACIONAL DE SEGURIDAD VIAL Y SE DICTAN OTRAS DISPOSICIONES”."|29/07/2014|100|NA|FALSE|Ley 1702 de 2013.|NA|NA|13/14|NA|NA|NA|NA|NA
2927|54151|7|21|1|NA|Dar a conocer la ejecución presupuestal del año 2014 y 2015 en sus respectivas dependencias.|05/05/2015|133|NA|FALSE|Ejecución presupuestal 2014-2015.|NA|NA|15/15|NA|NA|NA|NA|NA
2928|54169|7|21|1|NA|Discutir sobre la competitividad industrial.|03/06/2015|64|41|FALSE|Competitividad industrial.|NA|NA|41/15|NA|NA|NA|NA|NA
2929|54174|7|21|1|NA|Informar sobre los resultados alcanzados por los TLC vigentes que actualmente presenta Colombia, así como recibir información acerca de las barreras  presentes para el aprovechamiento comercial de estos Tratados, y las iniciativas y proyectos que se vienen ejecutando en función de fortalecer y adaptar nuestras industrias y empresas en pro de la entrada a mercados internacionales.|26/05/2015|64|108|FALSE|TLC, Mercado internacional.|NA|NA|40/15|NA|NA|NA|NA|NA
2930|54177|7|21|2|NA|Discutir el Proyecto de Ley que busca  aprobar el Tratado de Libre Comercio entre la República de Colombia y la República de Costa Rica.|20/05/2015|108|64|FALSE|San Andrés, TLC, Costa Rica.|NA|NA|39/15|NA|NA|NA|NA|NA
2931|49291|7|21|1|NA|Debatir sobre la Autoridad Nacional de Televisión y el desarrollo del sector de la televisión de las telecomunicaciones.|29/07/2014|53|NA|FALSE|Autoridad Nacional de Televisión, Telecomunicaciones, Televisión.|NA|NA|15/14 y 16/14|NA|NA|NA|NA|NA
2932|49713|7|21|1|NA|Debatir la competitividad Nacional, en lo que corresponde a la carretera Manizales- Bogotá D.C e infraestructura del Departamento de Caldas.|05/08/2014|100|NA|FALSE|Competitividad Nacional, Carretera Manizales-Bogotá D.C, Infraestructura del Departamento de Caldas.|NA|NA|sep-14|NA|NA|NA|NA|NA
2933|49744|7|21|1|NA|Debatir sobre la participación de las víctimas en las negociaciones de Paz en la Habana.|20/08/2014|123|94|FALSE|Proceso de Paz, Negociaciones en la Habana, Víctimas, Ley 1448 de 2011.|NA|NA|14/14|NA|NA|NA|NA|NA
2934|49769|7|NA|2|NA|Audiencia Pública sobre el Proyecto de Ley No. 35 de 2014 Senado “Por medio de la cual se reglamenta la participación en política de los servidores públicos, de conformidad con el artículo 127 de la constitución política de Colombia, y se dictan otras disposiciones”.|NA|NA|NA|FALSE|NA|NA|NA|NA|NA|NA|NA|NA|NA
2935|49772|7|NA|2|NA|Audiencia Pública sobre el Proyecto de Acto Legislativo No. 22 de 2014 senado “por el cual se reforma el articulo 221 de la constitucion politica”.(fuero militar)|NA|NA|NA|FALSE|NA|NA|NA|NA|NA|NA|NA|NA|NA
2936|49774|7|21|1|NA|Debatir sobre el Reporte de Resultados Sectoriales para Agricultura, ubicado en el sitio web Sinergia del Departamento Nacional de Planeación.|01/10/2014|8|NA|FALSE|Resultados Sectoriales para Agricultura, Sinergia, Departamento Nacional de Planeación.|NA|NA|sep-14|NA|NA|NA|NA|NA
2937|49782|7|21|1|NA|Debatir sobre la Construcción de la represa El Quimbo y sus efectos.|03/09/2014|56|3|FALSE|Represa Quimbo.|NA|NA|26/14|NA|NA|NA|NA|NA
2938|50480|7|21|1|NA|"Debatir sobre la producción, autosuficiencia y política petrolera en 
el país, resultados de la Ronda Colombia 2014, y la situación actual de seguridad de la infraestructura petrolera."|29/07/2014|56|123|FALSE|Ronda Colombia 2014, Infraestructura petrolera.|NA|NA|13/14, 14/14 , 15/14 y 16/14|NA|NA|NA|NA|NA
2939|49819|7|NA|1|NA|Debatir lo relacionado al Presupuesto de inversión 2014 y 2015 para Ciencia, Tecnología e Innovación.|NA|2|NA|FALSE|Ciencia, Tecnología, Innovación, Presupuesto.|NA|NA|sep-14|NA|NA|NA|NA|NA
2940|49825|7|NA|1|NA|Discutir sobre la articulación del Plan Nacional de Desarrollo con el Presupuesto General de la Nación.|NA|133|NA|FALSE|Plan Nacional de Desarrollo, Presupuesto General de la Nación.|NA|NA|NA|NA|NA|NA|NA|NA
2941|49868|7|21|1|NA|Debatir sobre la Autoridad Nacional de Televisión y el desarrollo del sector de la televisión de las telecomunicaciones.|29/07/2014|53|NA|FALSE|Autoridad Nacional de Televisión, Telecomunicaciones, Televisión.|NA|NA|15/14 y 16/14|NA|NA|NA|NA|NA
2942|49850|7|NA|2|NA|"Discutir el Proyecto de Ley 210 de 2014 Cámara – 085 de 2013 Senado. “Por la cual se reestructura la justicia penal 
militar y policial, se establecen requisitos para el desempeño de sus cargos, se implementa su fiscalía general penal militar y 
policial, se organiza su cuerpo técnico de investigación, se señalan disposiciones sobre competencia para el transito al 
sistema penal acusatorio y para garantizar su plena operatividad en la jurisdicción especializada y se dictan otras 
disposiciones”"|NA|122|123|FALSE|Proyecto de Ley 210 de 2014 Cámara – 085 de 2013 Senado, Justicia Penal Militar.|NA|NA|NA|NA|NA|NA|NA|NA
2943|49838|7|NA|1|NA|Explicar la denuncia hecha a través de los medios de comunicación sobre presiones ejercidas contra policías para que impongan un mayor número de comparendos.|NA|100|NA|FALSE|Presiones, Comparendos.|NA|NA|NA|NA|NA|NA|NA|NA
2944|49864|7|21|1|NA|Debatir lo relacionado con el estado actual de las ejecuciones extrajudiciales cometidas en el periodo 2.002 - 2.014 y el papel de la asistencia militar de Estados Unidos.|22/07/2014|94|122|TRUE|Ejecuciones extrajudiciales, Estados Unidos.|NA|NA|jul-14|NA|NA|NA|NA|NA
2945|49787|7|21|1|NA|Discutir las irregularidades que presentan algunas Empresas Prestadoras de Salud.|19/08/2014|10|NA|FALSE|EPS, Salud.|NA|NA|mar-14|NA|NA|NA|NA|NA
2946|49738|7|21|1|NA|"Discutir lo relacionado a la implementación de la técnica ""FRACKING"" para la exploración o explotación de Gas y/o Petróleo."|01/10/2014|3|NA|FALSE|FRACKING, Gas, Petróleo.|NA|NA|jul-14|NA|NA|NA|NA|NA
2947|49777|7|21|1|NA|Debatir sobre la participación de Colombia en las pruebas PISA (Programa Internacional para la Evaluación de Estudiantes - Programme for International Student Assessment), y las políticas adoptadas para el posicionamiento de la educación colombiana en el ámbito internacional.|26/08/2014|2|NA|FALSE|PISA, Programa Internacional para la Evaluación de Estudiantes, Programme for International Student Assessment|NA|NA|13/14|NA|NA|NA|NA|NA
2948|54236|7|21|1|NA|Discutir sobre la capacidad de las plantas de energía.|13/05/2015|56|3|FALSE|Plantas de energía.|NA|NA|58/15|NA|NA|NA|NA|NA
2949|50286|7|NA|1|NA|Dar a conocer la implementación de la fracturación hidráulica en exploración y explotación de hidrocarburos no convencionales.|NA|3|56|FALSE|Hidrocarburos.|NA|NA|13/14 y 18/14|NA|NA|NA|NA|NA
2950|50336|7|NA|2|NA|"Debatir el Proyecto de Acto Legislativo No. 153 de 2014 Cámara- - 018/2014 Acumulados 002, 004, 005, 006 y 020/2014 Senado. “Por medio del cual se adopta una reforma de equilibrio de poderes y reajuste institucional y se dictan otras disposiciones""."|NA|NA|NA|FALSE|NA|NA|NA|NA|NA|NA|NA|NA|NA
2951|52038|7|21|1|NA|Conocer las políticas del Gobierno respecto las tierras baldías, las zonas especiales de desarrollo rural y agropecuario y los impactos ambientales en las regiones donde se desarrollaran los grandes proyectos de infraestructura.|18/03/2015|5|3|FALSE|Zonas especiales de desarrollo rural y agropecuario, Impacto ambiental, Catastro multipropósito|NA|NA|14/15|NA|NA|NA|NA|NA
2952|102847|8|NA|3|NA|Compartir los avances logrados en la implementación del Trazador Presupuestal para la Equidad de la Mujer durante las vigencias 2019, 2020, con los miembros de la Comisión Cuarta de la H. Cámara de Representantes.|NA|55|41|FALSE|NA|NA|NA|NA|NA|NA|NA|NA|NA
2953|49908|7|21|1|NA|"Debatir lo referente a las incursiones ilegales en Colombia por 
parte de las Fuerzas Armadas de Venezuela y los ataques perpetuados por el grupo terrorista FARC desde territorio Venezolano a civiles y 
miembros de la Fuerza Pública en Colombia."|09/09/2014|123|108|FALSE|Fuerzas Armadas de Venezuela, FARC.|NA|NA|18/14|NA|NA|NA|NA|NA
2954|49938|7|NA|1|NA|Informar sobre el Plan de Acción que diseñó el Instituto Colombiano Agropecuario (ICA) para el desarrollo e intervención administrativa en conjunto con la ANLA y su estado de avance.|NA|3|8|FALSE|Instituto Colombiano Agropecuario (ICA), ANLA.|NA|NA|dic-14|NA|NA|NA|NA|NA
2955|49943|7|21|1|NA|Debatir la competitividad Nacional, en lo que corresponde a la carretera Manizales- Bogotá D.C e infraestructura del Departamento de Caldas.|05/08/2014|100|NA|FALSE|Competitividad Nacional, Carretera Manizales-Bogotá D.C, Infraestructura del Departamento de Caldas.|NA|NA|sep-14|NA|NA|NA|NA|NA
2956|49949|7|21|1|NA|Debatir lo relacionado con la Jefatura de Ingenieros Militares.|03/09/2014|123|NA|FALSE|Jefatura de Ingenieros Militares.|NA|NA|17/14|NA|NA|NA|NA|NA
2957|49915|7|21|1|NA|Explicar las circunstancias por las cuales no se ha adicionado el Presupuesto de la Unidad Nacional de Protección (UNP), para sostener los esquemas de seguridad de las personas protegidas en esta Nación y de los Congresistas.|14/10/2014|123|133|FALSE|UNP, Presupuesto, Seguridad Congresistas.|NA|NA|19/14|NA|NA|NA|NA|NA
2958|50212|7|21|1|NA|Debatir la implementación de la ley de Victimas y Restitución de Tierras (Ley 1448 de 2011)|22/10/2014|119|116|TRUE|Ley de Víctimas, Ley 1448/11.|NA|NA|53/14|NA|NA|NA|NA|NA
2959|49980|7|NA|2|NA|"Discutir el Proyecto de Ley No. 083 de 2014 Cámara “Por medio de la cual se modifica la Ley 23 de 1982, con respecto al 
contrato de edición musical y a la cesión de derechos patrimoniales de autor y se dictan otras disposiciones”.
"|NA|53|64|FALSE|Ley 23 de 1982, edición musical, Derechos de autor.|NA|NA|NA|NA|NA|NA|NA|NA
2960|50001|7|NA|1|NA|Debatir sobre el proyecto para la construcción del metro para Bogotá.|NA|100|NA|TRUE|Metro.|NA|NA|105/14|NA|NA|NA|NA|NA
2961|49987|7|21|1|NA|Debatir el estado y la ejecución de las obras en el Aeropuerto Simón Bolívar de la ciudad de Santa Marta.|30/07/2014|100|NA|FALSE|Aeropuerto Simón Bolivar.|NA|NA|sep-14|NA|NA|NA|NA|NA
2962|50053|7|NA|1|NA|Evaluar la gestión de CORMAGDALENA.|NA|5|NA|FALSE|Cormagdalena.|NA|NA|NA|NA|NA|NA|NA|NA
2963|50056|7|21|1|NA|Debatir sobre las pérdidas de apropiación presupuestal, rezago presupuestal y las medidas administrativas disciplinarias tomadas por el Ministerio de Hacienda frente a las entidades que excedieron el tope para el funcionamiento.|08/10/2014|133|NA|FALSE|Apropiación presupuestal, Rezago presupuestal.|NA|NA|05/14 y 03/14|NA|NA|NA|NA|NA
2964|50060|7|NA|2|NA|Audiencia Pública con el Consejo Nacional Gremial a los Proyectos de Ley sobre horas extras y recargos nocturnos, Nos. 06, 38 y 73 de 2014 Senado y 82 de 2014 Cámara.|NA|22|NA|FALSE|Horas extras, Recargos nocturnos.|NA|NA|NA|NA|NA|NA|NA|NA
2965|50064|7|21|1|NA|Conocer las políticas actuales del Gobierno Nacional en relación con el Sistema General de Regalías y posibles cambios, así como las estrategias para la formulación del Plan de Desarrollo respecto a las Entidades Territoriales, y si el Departamento Nacional de Planeación ha venido evaluando la necesidad de redistribución del Sistema General de Participaciones frente a los plazos que determina la Ley 617 de 2000.|01/10/2014|97|NA|FALSE|Sistema General de Regalías, Plan Nacional de Desarrollo, Sistema General de Participaciones, Ley 617 de 2000.|NA|NA|nov-14|NA|NA|NA|NA|NA
