id,control_politico_id,persona_id,asistencia_id,tipo_citado,activo,usercreated,usermodifed,created_at,updated_at
2511,4501,16934,NA,1,1,NA,NA,NA,NA
2512,4501,16935,NA,0,1,NA,NA,NA,NA
2513,4500,16970,1,1,1,NA,NA,NA,NA
2514,4499,16817,NA,0,1,NA,NA,NA,NA
2515,4499,16887,NA,1,1,NA,NA,NA,NA
2516,4499,16899,NA,1,1,NA,NA,NA,NA
2517,4499,16962,NA,0,1,NA,NA,NA,NA
2518,4499,16960,NA,1,1,NA,NA,NA,NA
2519,4499,17047,NA,0,1,NA,NA,NA,NA
2520,4499,15206,NA,1,1,NA,NA,NA,NA
2521,4496,16897,1,1,1,NA,NA,NA,NA
2522,4496,16934,5,1,1,NA,NA,NA,NA
2523,4496,16935,NA,0,1,NA,NA,NA,NA
2524,4496,16938,2,1,1,NA,NA,NA,NA
2525,4496,17012,1,1,1,NA,NA,NA,NA
2526,4495,10625,NA,0,1,NA,NA,NA,NA
2527,4495,10626,NA,0,1,NA,NA,NA,NA
2528,4495,16703,NA,0,1,NA,NA,NA,NA
2529,4495,16893,NA,1,1,NA,NA,NA,NA
2530,4495,16899,NA,1,1,NA,NA,NA,NA
2531,4495,16901,NA,1,1,NA,NA,NA,NA
2532,4495,16916,NA,0,1,NA,NA,NA,NA
2533,4495,17009,NA,0,1,NA,NA,NA,NA
2534,4494,16899,NA,1,1,NA,NA,NA,NA
2535,4494,16901,NA,1,1,NA,NA,NA,NA
2536,4494,16983,NA,1,1,NA,NA,NA,NA
2537,4494,15130,NA,1,1,NA,NA,NA,NA
2538,4493,16904,NA,1,1,NA,NA,NA,NA
2539,4492,15664,NA,0,1,NA,NA,NA,NA
2540,4492,16525,1,1,1,NA,NA,NA,NA
2541,4492,16413,1,0,1,NA,NA,NA,NA
2542,4492,17001,1,0,1,NA,NA,NA,NA
2543,4492,17033,1,0,1,NA,NA,NA,NA
2544,4492,17117,1,0,1,NA,NA,NA,NA
2545,4492,17118,1,0,1,NA,NA,NA,NA
2546,4492,17159,NA,0,1,NA,NA,NA,NA
2547,4491,17095,1,1,1,NA,NA,NA,NA
2548,4491,17119,2,1,1,NA,NA,NA,NA
2549,4490,16970,1,1,1,NA,NA,NA,NA
2550,4489,16416,2,1,1,NA,NA,NA,NA
2551,4489,17102,2,1,1,NA,NA,NA,NA
2552,4489,17119,1,1,1,NA,NA,NA,NA
2553,4488,17108,1,1,1,NA,NA,NA,NA
2554,4488,17119,1,1,1,NA,NA,NA,NA
2555,4487,17107,1,1,1,NA,NA,NA,NA
2556,4487,17128,1,1,1,NA,NA,NA,NA
2557,4487,15130,1,1,1,NA,NA,NA,NA
2558,4486,14692,1,1,1,NA,NA,NA,NA
2559,4486,16248,1,1,1,NA,NA,NA,NA
2560,4486,16360,1,1,1,NA,NA,NA,NA
2561,4486,16413,NA,1,1,NA,NA,NA,NA
2562,4486,16817,1,1,1,NA,NA,NA,NA
2563,4486,17032,1,1,1,NA,NA,NA,NA
2564,4486,17033,1,1,1,NA,NA,NA,NA
2565,4486,15051,1,1,1,NA,NA,NA,NA
2566,4485,17074,1,1,1,NA,NA,NA,NA
2567,4485,17114,1,1,1,NA,NA,NA,NA
2568,4484,16553,1,1,1,NA,NA,NA,NA
2569,4484,17185,1,1,1,NA,NA,NA,NA
2570,4483,16703,NA,0,1,NA,NA,NA,NA
2571,4483,16886,1,1,1,NA,NA,NA,NA
2572,4483,16935,NA,0,1,NA,NA,NA,NA
2573,4483,16993,1,1,1,NA,NA,NA,NA
2574,4483,17017,1,1,1,NA,NA,NA,NA
2575,4482,14659,1,1,1,NA,NA,NA,NA
2576,4482,17117,NA,1,1,NA,NA,NA,NA
2577,4481,16248,NA,1,1,NA,NA,NA,NA
2578,4481,16360,NA,1,1,NA,NA,NA,NA
2579,4481,16413,NA,1,1,NA,NA,NA,NA
2580,4481,17032,NA,1,1,NA,NA,NA,NA
2581,4481,17033,NA,1,1,NA,NA,NA,NA
2582,4480,14659,1,1,1,NA,NA,NA,NA
2583,4480,16703,2,0,1,NA,NA,NA,NA
2584,4480,16935,2,0,1,NA,NA,NA,NA
2585,4480,17171,1,0,1,NA,NA,NA,NA
2586,4480,15130,1,1,1,NA,NA,NA,NA
2587,4480,16969,1,1,1,NA,NA,NA,NA
2588,4479,16960,NA,1,1,NA,NA,NA,NA
2589,4478,16931,NA,1,1,NA,NA,NA,NA
2590,4477,16946,NA,1,1,NA,NA,NA,NA
2591,4476,16413,NA,1,1,NA,NA,NA,NA
2592,4476,17033,NA,1,1,NA,NA,NA,NA
2593,4476,17074,NA,1,1,NA,NA,NA,NA
2594,4476,17117,NA,1,1,NA,NA,NA,NA
2595,4474,16970,NA,1,1,NA,NA,NA,NA
2596,4473,10625,NA,0,1,NA,NA,NA,NA
2597,4473,10626,NA,0,1,NA,NA,NA,NA
2598,4473,16703,NA,0,1,NA,NA,NA,NA
2599,4473,16886,NA,1,1,NA,NA,NA,NA
2600,4473,16935,NA,0,1,NA,NA,NA,NA
2601,4473,16993,NA,1,1,NA,NA,NA,NA
2602,4473,17110,NA,0,1,NA,NA,NA,NA
2603,4473,17169,NA,0,1,NA,NA,NA,NA
2604,4472,17035,NA,1,1,NA,NA,NA,NA
2605,4471,17071,1,1,1,NA,NA,NA,NA
2606,4471,15130,2,1,1,NA,NA,NA,NA
2607,4470,14659,NA,1,1,NA,NA,NA,NA
2608,4470,16898,NA,1,1,NA,NA,NA,NA
2609,4470,16937,NA,1,1,NA,NA,NA,NA
2610,4470,16904,NA,1,1,NA,NA,NA,NA
2611,4470,17116,NA,1,1,NA,NA,NA,NA
2612,4470,17163,NA,1,1,NA,NA,NA,NA
2613,4469,16904,1,1,1,NA,NA,NA,NA
2614,4468,16898,2,1,1,NA,NA,NA,NA
2615,4468,15130,2,1,1,NA,NA,NA,NA
2616,4466,10625,2,0,1,NA,NA,NA,NA
2617,4466,10626,2,0,1,NA,NA,NA,NA
2618,4466,15511,1,1,1,NA,NA,NA,NA
2619,4466,16703,NA,0,1,NA,NA,NA,NA
2620,4466,16888,2,1,1,NA,NA,NA,NA
2621,4466,16894,1,1,1,NA,NA,NA,NA
2622,4466,16935,2,0,1,NA,NA,NA,NA
2623,4465,10625,5,0,1,NA,NA,NA,NA
2624,4465,10626,5,0,1,NA,NA,NA,NA
2625,4465,16703,2,0,1,NA,NA,NA,NA
2626,4465,16893,NA,1,1,NA,NA,NA,NA
2627,4465,16899,1,1,1,NA,NA,NA,NA
2628,4465,16901,1,1,1,NA,NA,NA,NA
2629,4465,16916,NA,0,1,NA,NA,NA,NA
2630,4464,16886,1,1,1,NA,NA,NA,NA
2631,4464,16791,1,1,1,NA,NA,NA,NA
2632,4464,16993,2,1,1,NA,NA,NA,NA
2633,4464,17005,1,1,1,NA,NA,NA,NA
2634,4464,15130,5,1,1,NA,NA,NA,NA
2635,4463,16899,2,1,1,NA,NA,NA,NA
2636,4463,16895,5,1,1,NA,NA,NA,NA
2637,4463,16916,2,1,1,NA,NA,NA,NA
2638,4463,15130,2,1,1,NA,NA,NA,NA
2639,4461,10625,NA,0,1,NA,NA,NA,NA
2640,4461,10626,NA,0,1,NA,NA,NA,NA
2641,4461,16703,NA,0,1,NA,NA,NA,NA
2642,4461,16893,NA,1,1,NA,NA,NA,NA
2643,4461,16899,NA,1,1,NA,NA,NA,NA
2644,4461,16901,NA,1,1,NA,NA,NA,NA
2645,4461,16916,NA,0,1,NA,NA,NA,NA
2646,4461,17009,NA,0,1,NA,NA,NA,NA
2647,4460,14659,NA,1,1,NA,NA,NA,NA
2648,4460,15511,NA,1,1,NA,NA,NA,NA
2649,4460,16600,NA,0,1,NA,NA,NA,NA
2650,4460,16703,NA,0,1,NA,NA,NA,NA
2651,4460,16894,NA,1,1,NA,NA,NA,NA
2652,4460,16897,NA,1,1,NA,NA,NA,NA
2653,4460,16890,NA,1,1,NA,NA,NA,NA
2654,4460,17008,NA,1,1,NA,NA,NA,NA
2655,4459,16532,NA,1,1,NA,NA,NA,NA
2656,4459,16762,NA,1,1,NA,NA,NA,NA
2657,4459,16770,NA,1,1,NA,NA,NA,NA
2658,4459,16802,NA,1,1,NA,NA,NA,NA
2659,4459,16893,NA,1,1,NA,NA,NA,NA
2660,4459,16894,NA,1,1,NA,NA,NA,NA
2661,4459,16897,NA,1,1,NA,NA,NA,NA
2662,4459,17006,NA,1,1,NA,NA,NA,NA
2663,4459,17007,NA,1,1,NA,NA,NA,NA
2664,4458,16935,NA,0,1,NA,NA,NA,NA
2665,4458,16937,NA,1,1,NA,NA,NA,NA
2666,4457,14659,NA,1,1,NA,NA,NA,NA
2667,4457,16894,NA,1,1,NA,NA,NA,NA
2668,4457,16897,NA,1,1,NA,NA,NA,NA
2669,4457,16890,NA,1,1,NA,NA,NA,NA
2670,4456,16886,NA,1,1,NA,NA,NA,NA
2671,4456,16893,NA,1,1,NA,NA,NA,NA
2672,4456,16791,NA,0,1,NA,NA,NA,NA
2673,4456,16993,NA,0,1,NA,NA,NA,NA
2674,4456,17005,NA,0,1,NA,NA,NA,NA
2675,4456,15130,NA,1,1,NA,NA,NA,NA
2676,4455,14659,1,1,1,NA,NA,NA,NA
2677,4455,16888,2,1,1,NA,NA,NA,NA
2678,4455,16912,2,1,1,NA,NA,NA,NA
2679,4455,15130,2,1,1,NA,NA,NA,NA
2680,4454,15511,NA,0,1,NA,NA,NA,NA
2681,4454,16600,NA,1,1,NA,NA,NA,NA
2682,4454,16838,NA,1,1,NA,NA,NA,NA
2683,4454,16887,NA,1,1,NA,NA,NA,NA
2684,4454,16888,NA,1,1,NA,NA,NA,NA
2685,4454,16891,NA,1,1,NA,NA,NA,NA
2686,4454,16893,NA,1,1,NA,NA,NA,NA
2687,4454,16894,NA,1,1,NA,NA,NA,NA
2688,4454,16898,NA,1,1,NA,NA,NA,NA
2689,4454,16890,NA,1,1,NA,NA,NA,NA
2690,4454,16961,NA,1,1,NA,NA,NA,NA
2691,4454,17015,NA,1,1,NA,NA,NA,NA
2692,4454,17016,NA,1,1,NA,NA,NA,NA
2693,4454,15130,NA,1,1,NA,NA,NA,NA
2694,4450,16897,NA,1,1,NA,NA,NA,NA
2695,4448,16920,2,1,1,NA,NA,NA,NA
2696,4448,16997,NA,1,1,NA,NA,NA,NA
2697,4448,15130,2,1,1,NA,NA,NA,NA
2698,4447,16600,NA,0,1,NA,NA,NA,NA
2699,4447,16887,5,1,1,NA,NA,NA,NA
2700,4447,16888,1,1,1,NA,NA,NA,NA
2701,4447,16912,1,1,1,NA,NA,NA,NA
2702,4447,16890,5,1,1,NA,NA,NA,NA
2703,4447,16914,5,1,1,NA,NA,NA,NA
2704,4447,16959,5,1,1,NA,NA,NA,NA
2705,4446,16699,1,1,1,NA,NA,NA,NA
2706,4446,16979,1,1,1,NA,NA,NA,NA
2707,4446,17003,1,1,1,NA,NA,NA,NA
2708,4444,16887,2,1,1,NA,NA,NA,NA
2709,4444,16888,1,1,1,NA,NA,NA,NA
2710,4444,16893,5,1,1,NA,NA,NA,NA
2711,4444,15130,5,1,1,NA,NA,NA,NA
2712,4443,16703,NA,0,1,NA,NA,NA,NA
2713,4443,16935,NA,0,1,NA,NA,NA,NA
2714,4443,16993,NA,1,1,NA,NA,NA,NA
2715,4443,16994,NA,1,1,NA,NA,NA,NA
2716,4443,16995,NA,1,1,NA,NA,NA,NA
2717,4443,17004,NA,0,1,NA,NA,NA,NA
2718,4442,16482,1,1,1,NA,NA,NA,NA
2719,4442,16541,1,1,1,NA,NA,NA,NA
2720,4442,15017,NA,0,1,NA,NA,NA,NA
2721,4442,16868,1,1,1,NA,NA,NA,NA
2722,4442,16887,2,1,1,NA,NA,NA,NA
2723,4442,16888,NA,1,1,NA,NA,NA,NA
2724,4442,16894,1,1,1,NA,NA,NA,NA
2725,4442,16905,1,1,1,NA,NA,NA,NA
2726,4441,16703,NA,0,1,NA,NA,NA,NA
2727,4441,16902,NA,1,1,NA,NA,NA,NA
2728,4441,16935,NA,0,1,NA,NA,NA,NA
2729,4441,17002,NA,1,1,NA,NA,NA,NA
2730,4440,16235,NA,1,1,NA,NA,NA,NA
2731,4440,14774,NA,1,1,NA,NA,NA,NA
2732,4440,16893,NA,1,1,NA,NA,NA,NA
2733,4440,16901,NA,1,1,NA,NA,NA,NA
2734,4440,16902,NA,1,1,NA,NA,NA,NA
2735,4440,16904,NA,1,1,NA,NA,NA,NA
2736,4440,17000,NA,1,1,NA,NA,NA,NA
2737,4440,16985,NA,1,1,NA,NA,NA,NA
2738,4440,17001,NA,1,1,NA,NA,NA,NA
2739,4440,15130,NA,1,1,NA,NA,NA,NA
2740,4439,16886,NA,1,1,NA,NA,NA,NA
2741,4439,16887,NA,1,1,NA,NA,NA,NA
2742,4439,16894,NA,1,1,NA,NA,NA,NA
2743,4438,16703,NA,0,1,NA,NA,NA,NA
2744,4438,16935,NA,0,1,NA,NA,NA,NA
2745,4438,16996,NA,1,1,NA,NA,NA,NA
2746,4437,14659,NA,1,1,NA,NA,NA,NA
2747,4437,16494,NA,1,1,NA,NA,NA,NA
2748,4437,16898,NA,1,1,NA,NA,NA,NA
2749,4437,16899,NA,1,1,NA,NA,NA,NA
2750,4437,16979,NA,1,1,NA,NA,NA,NA
2751,4436,16703,NA,0,1,NA,NA,NA,NA
2752,4436,16886,NA,1,1,NA,NA,NA,NA
2753,4436,16894,NA,1,1,NA,NA,NA,NA
2754,4436,16899,NA,1,1,NA,NA,NA,NA
2755,4436,16935,NA,0,1,NA,NA,NA,NA
2756,4436,16987,NA,1,1,NA,NA,NA,NA
2757,4436,17010,NA,1,1,NA,NA,NA,NA
2758,4436,17011,NA,1,1,NA,NA,NA,NA
2759,4436,17005,NA,1,1,NA,NA,NA,NA
2760,4436,16836,NA,1,1,NA,NA,NA,NA
2761,4435,10625,NA,0,1,NA,NA,NA,NA
2762,4435,10626,NA,0,1,NA,NA,NA,NA
2763,4435,16703,NA,0,1,NA,NA,NA,NA
2764,4435,16893,NA,1,1,NA,NA,NA,NA
2765,4435,16899,NA,1,1,NA,NA,NA,NA
2766,4435,16901,NA,1,1,NA,NA,NA,NA
2767,4435,16916,NA,0,1,NA,NA,NA,NA
2768,4435,17009,NA,0,1,NA,NA,NA,NA
2769,4434,17163,1,1,1,NA,NA,NA,NA
2770,4434,17164,1,1,1,NA,NA,NA,NA
2771,4433,10625,NA,1,1,NA,NA,NA,NA
2772,4433,10626,NA,1,1,NA,NA,NA,NA
2773,4433,14659,1,1,1,NA,NA,NA,NA
2774,4433,16453,NA,1,1,NA,NA,NA,NA
2775,4433,16703,NA,1,1,NA,NA,NA,NA
2776,4433,16899,1,1,1,NA,NA,NA,NA
2777,4433,16916,1,1,1,NA,NA,NA,NA
2778,4433,16966,1,1,1,NA,NA,NA,NA
2779,4433,16986,NA,1,1,NA,NA,NA,NA
2780,4433,16987,1,1,1,NA,NA,NA,NA
2781,4432,16904,1,1,1,NA,NA,NA,NA
2782,4432,16983,1,1,1,NA,NA,NA,NA
2783,4431,16901,1,1,1,NA,NA,NA,NA
2784,4431,16918,1,1,1,NA,NA,NA,NA
2785,4431,16904,NA,1,1,NA,NA,NA,NA
2786,4431,16983,1,1,1,NA,NA,NA,NA
2787,4430,14869,NA,0,1,NA,NA,NA,NA
2788,4430,16703,NA,0,1,NA,NA,NA,NA
2789,4430,16935,NA,0,1,NA,NA,NA,NA
2790,4430,16980,NA,0,1,NA,NA,NA,NA
2791,4430,16941,NA,0,1,NA,NA,NA,NA
2792,4430,17013,NA,1,1,NA,NA,NA,NA
2793,4430,17014,NA,0,1,NA,NA,NA,NA
2794,4429,16886,2,1,1,NA,NA,NA,NA
2795,4429,16887,1,1,1,NA,NA,NA,NA
2796,4429,16894,1,1,1,NA,NA,NA,NA
2797,4428,10625,1,0,1,NA,NA,NA,NA
2798,4428,10626,1,0,1,NA,NA,NA,NA
2799,4428,16541,2,1,1,NA,NA,NA,NA
2800,4428,16600,NA,0,1,NA,NA,NA,NA
2801,4428,16703,NA,0,1,NA,NA,NA,NA
2802,4428,16888,1,1,1,NA,NA,NA,NA
2803,4428,16890,5,1,1,NA,NA,NA,NA
2804,4428,16988,NA,0,1,NA,NA,NA,NA
2805,4428,16844,1,1,1,NA,NA,NA,NA
2806,4427,16934,1,1,1,NA,NA,NA,NA
2807,4426,16703,NA,0,1,NA,NA,NA,NA
2808,4426,16935,NA,0,1,NA,NA,NA,NA
2809,4426,16993,NA,1,1,NA,NA,NA,NA
2810,4426,16994,NA,1,1,NA,NA,NA,NA
2811,4426,16995,NA,1,1,NA,NA,NA,NA
2812,4425,16886,NA,1,1,NA,NA,NA,NA
2813,4425,16887,NA,1,1,NA,NA,NA,NA
2814,4425,16893,NA,1,1,NA,NA,NA,NA
2815,4425,16894,NA,1,1,NA,NA,NA,NA
2816,4425,16989,NA,1,1,NA,NA,NA,NA
2817,4425,15130,NA,1,1,NA,NA,NA,NA
2818,4424,16022,NA,1,1,NA,NA,NA,NA
2819,4424,16461,1,1,1,NA,NA,NA,NA
2820,4424,16552,1,1,1,NA,NA,NA,NA
2821,4424,16553,1,1,1,NA,NA,NA,NA
2822,4424,16668,NA,1,1,NA,NA,NA,NA
2823,4423,16053,1,1,1,NA,NA,NA,NA
2824,4423,16552,1,1,1,NA,NA,NA,NA
2825,4422,2992,5,1,1,NA,NA,NA,NA
2826,4422,16220,2,1,1,NA,NA,NA,NA
2827,4422,16023,2,1,1,NA,NA,NA,NA
2828,4422,16556,2,1,1,NA,NA,NA,NA
2829,4422,16557,2,1,1,NA,NA,NA,NA
2830,4422,16611,1,1,1,NA,NA,NA,NA
2831,4422,16295,1,1,1,NA,NA,NA,NA
2832,4421,16886,2,1,1,NA,NA,NA,NA
2833,4421,16836,1,1,1,NA,NA,NA,NA
2834,4420,15130,1,1,1,NA,NA,NA,NA
2835,4419,15146,5,0,1,NA,NA,NA,NA
2836,4419,15961,2,0,1,NA,NA,NA,NA
2837,4419,16022,2,1,1,NA,NA,NA,NA
2838,4419,16294,2,1,1,NA,NA,NA,NA
2839,4419,16559,2,1,1,NA,NA,NA,NA
2840,4419,16549,1,1,1,NA,NA,NA,NA
2841,4418,15146,NA,0,1,NA,NA,NA,NA
2842,4418,16022,2,1,1,NA,NA,NA,NA
2843,4418,16294,2,1,1,NA,NA,NA,NA
2844,4418,16559,2,1,1,NA,NA,NA,NA
2845,4418,16549,2,1,1,NA,NA,NA,NA
2846,4417,16360,NA,0,1,NA,NA,NA,NA
2847,4417,16434,1,1,1,NA,NA,NA,NA
2848,4417,16552,1,1,1,NA,NA,NA,NA
2849,4417,16553,1,1,1,NA,NA,NA,NA
2850,4417,16629,1,1,1,NA,NA,NA,NA
2851,4417,16668,3,1,1,NA,NA,NA,NA
2852,4417,16765,2,1,1,NA,NA,NA,NA
2853,4417,16826,1,0,1,NA,NA,NA,NA
2854,4416,15918,1,1,1,NA,NA,NA,NA
2855,4416,16688,NA,1,1,NA,NA,NA,NA
2856,4416,16886,1,1,1,NA,NA,NA,NA
2857,4416,16791,1,1,1,NA,NA,NA,NA
2858,4415,16703,NA,0,1,NA,NA,NA,NA
2859,4415,16898,NA,1,1,NA,NA,NA,NA
2860,4415,16935,NA,0,1,NA,NA,NA,NA
2861,4414,16933,NA,1,1,NA,NA,NA,NA
2862,4414,16934,NA,1,1,NA,NA,NA,NA
2863,4412,16494,1,1,1,NA,NA,NA,NA
2864,4412,16703,NA,0,1,NA,NA,NA,NA
2865,4412,16888,2,1,1,NA,NA,NA,NA
2866,4412,16898,2,1,1,NA,NA,NA,NA
2867,4412,16899,2,1,1,NA,NA,NA,NA
2868,4412,16901,2,1,1,NA,NA,NA,NA
2869,4412,16912,2,1,1,NA,NA,NA,NA
2870,4412,16916,NA,1,1,NA,NA,NA,NA
2871,4412,16918,2,1,1,NA,NA,NA,NA
2872,4412,16890,2,1,1,NA,NA,NA,NA
2873,4411,1177,NA,1,1,NA,NA,NA,NA
2874,4411,14741,NA,1,1,NA,NA,NA,NA
2875,4411,16196,NA,1,1,NA,NA,NA,NA
2876,4411,16440,NA,1,1,NA,NA,NA,NA
2877,4411,16600,NA,1,1,NA,NA,NA,NA
2878,4411,16706,NA,1,1,NA,NA,NA,NA
2879,4411,16703,NA,1,1,NA,NA,NA,NA
2880,4411,16891,NA,1,1,NA,NA,NA,NA
2881,4411,16893,NA,1,1,NA,NA,NA,NA
2882,4411,16921,NA,1,1,NA,NA,NA,NA
2883,4411,16928,NA,1,1,NA,NA,NA,NA
2884,4411,16890,NA,1,1,NA,NA,NA,NA
2885,4411,16935,NA,1,1,NA,NA,NA,NA
2886,4411,16981,NA,1,1,NA,NA,NA,NA
2887,4411,16982,NA,1,1,NA,NA,NA,NA
2888,4411,16959,NA,1,1,NA,NA,NA,NA
2889,4411,15130,NA,1,1,NA,NA,NA,NA
2890,4410,10625,NA,0,1,NA,NA,NA,NA
2891,4410,10626,NA,0,1,NA,NA,NA,NA
2892,4410,1177,NA,0,1,NA,NA,NA,NA
2893,4410,14741,NA,0,1,NA,NA,NA,NA
2894,4410,16440,NA,0,1,NA,NA,NA,NA
2895,4410,16600,NA,0,1,NA,NA,NA,NA
2896,4410,16703,NA,0,1,NA,NA,NA,NA
2897,4410,16891,NA,0,1,NA,NA,NA,NA
2898,4410,16893,NA,0,1,NA,NA,NA,NA
2899,4410,16890,NA,0,1,NA,NA,NA,NA
2900,4410,16935,NA,0,1,NA,NA,NA,NA
2901,4410,16979,NA,0,1,NA,NA,NA,NA
2902,4410,16980,NA,0,1,NA,NA,NA,NA
2903,4410,16981,NA,0,1,NA,NA,NA,NA
2904,4410,16982,NA,0,1,NA,NA,NA,NA
2905,4410,15130,NA,0,1,NA,NA,NA,NA
2906,4409,16893,2,0,1,NA,NA,NA,NA
2907,4409,16901,2,0,1,NA,NA,NA,NA
2908,4409,16902,1,0,1,NA,NA,NA,NA
2909,4409,15130,2,0,1,NA,NA,NA,NA
2910,4408,15130,2,1,1,NA,NA,NA,NA
2911,4407,16886,5,1,1,NA,NA,NA,NA
2912,4407,16893,2,1,1,NA,NA,NA,NA
2913,4407,16972,5,1,1,NA,NA,NA,NA
2914,4407,16973,5,1,1,NA,NA,NA,NA
2915,4407,16974,5,1,1,NA,NA,NA,NA
2916,4407,16975,5,1,1,NA,NA,NA,NA
2917,4407,16976,NA,0,1,NA,NA,NA,NA
2918,4407,15130,2,1,1,NA,NA,NA,NA
2919,4406,16991,1,1,1,NA,NA,NA,NA
2920,4405,16703,NA,0,1,NA,NA,NA,NA
2921,4405,17088,NA,1,1,NA,NA,NA,NA
2922,4405,17095,NA,1,1,NA,NA,NA,NA
2923,4405,17110,NA,0,1,NA,NA,NA,NA
2924,4405,17119,NA,1,1,NA,NA,NA,NA
2925,4405,17162,NA,1,1,NA,NA,NA,NA
2926,4404,10625,NA,1,1,NA,NA,NA,NA
2927,4404,10626,NA,1,1,NA,NA,NA,NA
2928,4404,16703,NA,1,1,NA,NA,NA,NA
2929,4404,16914,NA,1,1,NA,NA,NA,NA
2930,4404,17055,NA,1,1,NA,NA,NA,NA
2931,4404,17088,NA,1,1,NA,NA,NA,NA
2932,4404,17095,NA,1,1,NA,NA,NA,NA
2933,4404,17110,NA,1,1,NA,NA,NA,NA
2934,4404,17119,NA,1,1,NA,NA,NA,NA
2935,4403,16901,NA,1,1,NA,NA,NA,NA
2936,4402,16902,NA,1,1,NA,NA,NA,NA
2937,4401,16989,NA,0,1,NA,NA,NA,NA
2938,4401,17035,NA,0,1,NA,NA,NA,NA
2939,4401,17114,NA,0,1,NA,NA,NA,NA
2940,4401,17116,NA,0,1,NA,NA,NA,NA
2941,4401,17161,NA,0,1,NA,NA,NA,NA
2942,4400,16893,NA,1,1,NA,NA,NA,NA
2943,4400,15130,NA,1,1,NA,NA,NA,NA
2944,4399,16886,NA,1,1,NA,NA,NA,NA
2945,4399,16893,NA,1,1,NA,NA,NA,NA
2946,4399,16972,NA,1,1,NA,NA,NA,NA
2947,4399,16973,NA,1,1,NA,NA,NA,NA
2948,4399,16974,NA,1,1,NA,NA,NA,NA
2949,4399,16975,NA,1,1,NA,NA,NA,NA
2950,4399,16976,NA,0,1,NA,NA,NA,NA
2951,4399,15130,NA,1,1,NA,NA,NA,NA
2952,4398,10625,2,0,1,NA,NA,NA,NA
2953,4398,10626,2,0,1,NA,NA,NA,NA
2954,4398,15886,1,1,1,NA,NA,NA,NA
2955,4398,16196,5,1,1,NA,NA,NA,NA
2956,4398,16541,2,1,1,NA,NA,NA,NA
2957,4398,16600,2,0,1,NA,NA,NA,NA
2958,4398,16703,2,0,1,NA,NA,NA,NA
2959,4398,16898,2,1,1,NA,NA,NA,NA
2960,4398,16899,2,1,1,NA,NA,NA,NA
2961,4398,16901,1,1,1,NA,NA,NA,NA
2962,4398,16895,1,1,1,NA,NA,NA,NA
2963,4398,16918,5,1,1,NA,NA,NA,NA
2964,4397,16022,5,1,1,NA,NA,NA,NA
2965,4397,16693,2,1,1,NA,NA,NA,NA
2966,4396,75,2,1,1,NA,NA,NA,NA
2967,4396,15423,1,1,1,NA,NA,NA,NA
2968,4396,16437,1,1,1,NA,NA,NA,NA
2969,4396,16845,NA,1,1,NA,NA,NA,NA
2970,4396,16845,2,1,1,NA,NA,NA,NA
2971,4395,16894,1,1,1,NA,NA,NA,NA
2972,4394,15130,1,1,1,NA,NA,NA,NA
2973,4393,16703,2,0,1,NA,NA,NA,NA
2974,4393,16928,5,1,1,NA,NA,NA,NA
2975,4393,16935,2,0,1,NA,NA,NA,NA
2976,4393,16977,5,1,1,NA,NA,NA,NA
2977,4393,16978,1,1,1,NA,NA,NA,NA
2978,4392,15130,1,1,1,NA,NA,NA,NA
2979,4391,14879,1,1,1,NA,NA,NA,NA
2980,4391,15130,1,1,1,NA,NA,NA,NA
2981,4390,16565,NA,0,1,NA,NA,NA,NA
2982,4390,16887,1,1,1,NA,NA,NA,NA
2983,4390,15130,1,1,1,NA,NA,NA,NA
2984,4389,16891,1,1,1,NA,NA,NA,NA
2985,4389,16899,1,1,1,NA,NA,NA,NA
2986,4388,15770,1,1,1,NA,NA,NA,NA
2987,4388,16830,1,1,1,NA,NA,NA,NA
2988,4388,16897,2,1,1,NA,NA,NA,NA
2989,4388,16933,1,1,1,NA,NA,NA,NA
2990,4387,10625,NA,0,1,NA,NA,NA,NA
2991,4387,10626,NA,0,1,NA,NA,NA,NA
2992,4387,16703,2,0,1,NA,NA,NA,NA
2993,4387,16899,1,1,1,NA,NA,NA,NA
2994,4387,16901,2,1,1,NA,NA,NA,NA
2995,4387,16935,2,0,1,NA,NA,NA,NA
2996,4387,16964,2,1,1,NA,NA,NA,NA
2997,4385,10625,2,0,1,NA,NA,NA,NA
2998,4385,10626,2,0,1,NA,NA,NA,NA
2999,4385,16505,NA,0,1,NA,NA,NA,NA
3000,4385,16898,5,1,1,NA,NA,NA,NA
3001,4385,16899,2,1,1,NA,NA,NA,NA
3002,4385,16916,2,1,1,NA,NA,NA,NA
3003,4384,16703,NA,0,1,NA,NA,NA,NA
3004,4384,16897,1,1,1,NA,NA,NA,NA
3005,4384,16922,NA,0,1,NA,NA,NA,NA
3006,4384,16933,1,1,1,NA,NA,NA,NA
3007,4384,16935,NA,0,1,NA,NA,NA,NA
3008,4383,10625,5,0,1,NA,NA,NA,NA
3009,4383,10626,5,0,1,NA,NA,NA,NA
3010,4383,862,5,1,1,NA,NA,NA,NA
3011,4383,16600,5,0,1,NA,NA,NA,NA
3012,4383,16724,5,1,1,NA,NA,NA,NA
3013,4383,16703,5,0,1,NA,NA,NA,NA
3014,4382,16525,NA,1,1,NA,NA,NA,NA
3015,4381,17099,NA,1,1,NA,NA,NA,NA
3016,4380,16505,NA,1,1,NA,NA,NA,NA
