id,persona_id,partido_id,cargo,fecha,fecha_final,activo,usercreated,usermodifed,created_at,updated_at
9325,8343,146,Congresista,22-01-2014,10-12-2017,1,,,,
9455,8536,5,Congresista,12-02-2014,NA,1,,,,
9456,8537,5,Congresista,12-02-2014,NA,1,,,,
9458,2514,5,Congresista,12-02-2014,NA,1,,,,
9459,8539,5,Congresista,12-02-2014,NA,1,,,,
9460,8540,5,Congresista,12-02-2014,NA,1,,,,
9461,8541,5,Congresista,12-02-2014,NA,1,,,,
9462,8542,5,Congresista,12-02-2014,NA,1,,,,
9463,8543,5,Congresista,12-02-2014,NA,1,,,,
9464,8544,5,Congresista,12-02-2014,NA,1,,,,
9465,8545,5,Congresista,12-02-2014,NA,1,,,,
9466,8546,5,Congresista,12-02-2014,NA,1,,,,
9468,8548,5,Congresista,12-02-2014,NA,1,,,,
9470,8550,5,Congresista,12-02-2014,NA,1,,,,
9471,8551,5,Congresista,12-02-2014,NA,1,,,,
9472,8552,5,Congresista,12-02-2014,NA,1,,,,
9473,8553,5,Congresista,12-02-2014,NA,1,,,,
9474,8554,5,Congresista,12-02-2014,NA,1,,,,
9475,8555,5,Congresista,12-02-2014,NA,1,,,,
9476,8556,5,Congresista,12-02-2014,NA,1,,,,
9477,8557,5,Congresista,12-02-2014,NA,1,,,,
9478,8558,5,Congresista,12-02-2014,NA,1,,,,
9479,8559,5,Congresista,12-02-2014,NA,1,,,,
9480,8560,5,Congresista,12-02-2014,NA,1,,,,
9481,8561,5,Congresista,12-02-2014,NA,1,,,,
9482,8562,5,Congresista,12-02-2014,NA,1,,,,
9483,8563,5,Congresista,12-02-2014,NA,1,,,,
9484,8564,5,Congresista,12-02-2014,NA,1,,,,
9485,8565,5,Congresista,12-02-2014,NA,1,,,,
9486,8566,5,Congresista,12-02-2014,NA,1,,,,
9487,8567,5,Congresista,12-02-2014,NA,1,,,,
9488,8568,5,Congresista,12-02-2014,NA,1,,,,
9490,8570,5,Congresista,12-02-2014,NA,1,,,,
9492,8572,5,Congresista,12-02-2014,NA,1,,,,
9493,8573,5,Congresista,12-02-2014,NA,1,,,,
9495,8575,5,Congresista,12-02-2014,NA,1,,,,
9496,1460,5,Congresista,12-02-2014,NA,1,,,,
9497,8576,5,Congresista,12-02-2014,NA,1,,,,
9499,8578,5,Congresista,12-02-2014,NA,1,,,,
9500,8579,5,Congresista,12-02-2014,NA,1,,,,
9501,8580,5,Congresista,12-02-2014,NA,1,,,,
9502,8581,5,Congresista,12-02-2014,NA,1,,,,
9505,8584,5,Congresista,12-02-2014,NA,1,,,,
9506,8585,5,Congresista,12-02-2014,NA,1,,,,
9507,8586,5,Congresista,12-02-2014,NA,1,,,,
9508,8587,5,Congresista,12-02-2014,NA,1,,,,
9510,8589,5,Congresista,12-02-2014,NA,1,,,,
9511,8590,5,Congresista,12-02-2014,NA,1,,,,
9512,8591,5,Congresista,12-02-2014,NA,1,,,,
9513,8592,5,Congresista,12-02-2014,NA,1,,,,
9514,8593,5,Congresista,12-02-2014,NA,1,,,,
9515,8594,5,Congresista,12-02-2014,NA,1,,,,
9516,8595,5,Congresista,12-02-2014,NA,1,,,,
9517,8596,5,Congresista,12-02-2014,NA,1,,,,
9519,8598,5,Congresista,12-02-2014,NA,1,,,,
9520,8599,5,Congresista,12-02-2014,NA,1,,,,
9521,8600,5,Congresista,12-02-2014,NA,1,,,,
9522,8601,5,Congresista,12-02-2014,NA,1,,,,
9523,8602,5,Congresista,12-02-2014,NA,1,,,,
9524,8603,5,Congresista,12-02-2014,NA,1,,,,
9525,8604,5,Congresista,12-02-2014,NA,1,,,,
9526,8605,5,Congresista,12-02-2014,NA,1,,,,
9527,8606,5,Congresista,12-02-2014,NA,1,,,,
9528,8607,5,Congresista,12-02-2014,NA,1,,,,
9529,8608,5,Congresista,12-02-2014,NA,1,,,,
9530,8609,5,Congresista,12-02-2014,NA,1,,,,
9531,8610,5,Congresista,12-02-2014,NA,1,,,,
9532,8611,5,Congresista,12-02-2014,NA,1,,,,
9533,8612,5,Congresista,12-02-2014,NA,1,,,,
9534,8613,5,Congresista,12-02-2014,NA,1,,,,
9535,8614,5,Congresista,12-02-2014,NA,1,,,,
9537,8616,5,Congresista,12-02-2014,NA,1,,,,
9538,8617,5,Congresista,12-02-2014,NA,1,,,,
9539,8618,5,Congresista,12-02-2014,NA,1,,,,
9540,8619,5,Congresista,12-02-2014,NA,1,,,,
9541,8620,5,Congresista,12-02-2014,NA,1,,,,
9542,8621,5,Congresista,12-02-2014,NA,1,,,,
9543,8622,5,Congresista,12-02-2014,NA,1,,,,
9544,8623,5,Congresista,12-02-2014,NA,1,,,,
9545,8624,5,Congresista,12-02-2014,NA,1,,,,
9546,8625,5,Congresista,12-02-2014,NA,1,,,,
9547,8626,5,Congresista,12-02-2014,NA,1,,,,
9548,8627,5,Congresista,12-02-2014,NA,1,,,,
9549,962,5,Congresista,12-02-2014,NA,1,,,,
9550,8628,5,Congresista,12-02-2014,NA,1,,,,
9551,8629,5,Congresista,12-02-2014,NA,1,,,,
9552,8630,5,Congresista,12-02-2014,NA,1,,,,
9554,8632,5,Congresista,12-02-2014,NA,1,,,,
9555,8633,5,Congresista,12-02-2014,NA,1,,,,
9557,8635,5,Congresista,12-02-2014,NA,1,,,,
9559,8636,5,Congresista,12-02-2014,NA,1,,,,
9560,8637,5,Congresista,12-02-2014,NA,1,,,,
9561,8638,5,Congresista,12-02-2014,NA,1,,,,
9562,8639,5,Congresista,12-02-2014,NA,1,,,,
9563,8640,5,Congresista,12-02-2014,NA,1,,,,
9564,8641,5,Congresista,12-02-2014,NA,1,,,,
9565,8642,5,Congresista,12-02-2014,NA,1,,,,
9566,8643,5,Congresista,12-02-2014,NA,1,,,,
9567,8644,5,Congresista,12-02-2014,NA,1,,,,
9568,8645,5,Congresista,12-02-2014,NA,1,,,,
9569,8646,5,Congresista,12-02-2014,NA,1,,,,
9570,8647,5,Congresista,12-02-2014,NA,1,,,,
9571,8648,5,Congresista,12-02-2014,NA,1,,,,
9572,8649,5,Congresista,12-02-2014,NA,1,,,,
9573,8650,5,Congresista,12-02-2014,NA,1,,,,
9575,8653,145,Congresista,13-02-2014,NA,1,,,,
9577,8655,154,Congresista,13-02-2014,NA,1,,,,
9578,8656,154,Congresista,13-02-2014,NA,1,,,,
9579,8657,155,Congresista,13-02-2014,NA,1,,,,
9580,8658,155,Congresista,13-02-2014,NA,1,,,,
9581,8659,155,Congresista,13-02-2014,NA,1,,,,
9583,8661,156,Congresista,13-02-2014,NA,1,,,,
9584,8662,156,Congresista,13-02-2014,NA,1,,,,
9585,8663,157,Congresista,13-02-2014,NA,1,,,,
9586,8664,157,Congresista,13-02-2014,NA,1,,,,
9467,8547,5,Congresista,12-02-2014,10-12-2017,1,,,,
9457,8538,5,Congresista,12-02-2014,10-12-2017,1,,,,
9503,8582,5,Congresista,12-02-2014,10-12-2017,1,,,,
9558,1670,5,Congresista,12-02-2014,10-12-2017,1,,,,
9587,8665,158,Congresista,13-02-2014,NA,1,,,,
9588,8666,158,Congresista,13-02-2014,NA,1,,,,
9589,8667,158,Congresista,13-02-2014,NA,1,,,,
9590,8668,159,Congresista,13-02-2014,NA,1,,,,
9592,8670,159,Congresista,13-02-2014,NA,1,,,,
9593,8671,136,Congresista,13-02-2014,NA,1,,,,
9594,8672,136,Congresista,13-02-2014,NA,1,,,,
9595,8673,136,Congresista,13-02-2014,NA,1,,,,
9596,8674,160,Congresista,13-02-2014,NA,1,,,,
9597,8675,160,Congresista,13-02-2014,NA,1,,,,
9598,8676,160,Congresista,13-02-2014,NA,1,,,,
9599,8677,128,Congresista,13-02-2014,NA,1,,,,
9600,8678,128,Congresista,13-02-2014,NA,1,,,,
9601,8679,128,Congresista,13-02-2014,NA,1,,,,
9602,8680,161,Congresista,13-02-2014,NA,1,,,,
9603,8681,161,Congresista,13-02-2014,NA,1,,,,
9604,8682,161,Congresista,13-02-2014,NA,1,,,,
9605,8683,162,Congresista,13-02-2014,NA,1,,,,
9607,8685,163,Congresista,13-02-2014,NA,1,,,,
9608,8686,164,Congresista,13-02-2014,NA,1,,,,
9610,8688,165,Congresista,13-02-2014,NA,1,,,,
9611,8689,165,Congresista,13-02-2014,NA,1,,,,
9612,8690,166,Congresista,13-02-2014,NA,1,,,,
9614,8692,167,Congresista,13-02-2014,NA,1,,,,
9615,8693,168,Congresista,13-02-2014,NA,1,,,,
9616,8694,169,Congresista,13-02-2014,NA,1,,,,
9617,8695,169,Congresista,13-02-2014,NA,1,,,,
9618,8696,169,Congresista,13-02-2014,NA,1,,,,
9620,8698,170,Congresista,13-02-2014,NA,1,,,,
9621,8699,170,Congresista,13-02-2014,NA,1,,,,
9622,8700,171,Congresista,13-02-2014,NA,1,,,,
9623,8701,172,Congresista,13-02-2014,NA,1,,,,
9624,8702,173,Congresista,13-02-2014,NA,1,,,,
9625,8703,174,Congresista,13-02-2014,NA,1,,,,
9626,8704,174,Congresista,13-02-2014,NA,1,,,,
9627,8705,174,Congresista,13-02-2014,NA,1,,,,
9628,8706,175,Congresista,13-02-2014,NA,1,,,,
9629,8707,176,Congresista,13-02-2014,NA,1,,,,
9632,8710,177,Congresista,13-02-2014,NA,1,,,,
9633,8711,177,Congresista,13-02-2014,NA,1,,,,
9634,8712,177,Congresista,13-02-2014,NA,1,,,,
9635,8713,178,Congresista,13-02-2014,NA,1,,,,
9636,8714,178,Congresista,13-02-2014,NA,1,,,,
9637,8715,178,Congresista,13-02-2014,NA,1,,,,
9638,8716,179,Congresista,13-02-2014,NA,1,,,,
9639,8717,179,Congresista,13-02-2014,NA,1,,,,
9640,8718,179,Congresista,13-02-2014,NA,1,,,,
9642,8720,180,Congresista,13-02-2014,NA,1,,,,
9643,8721,180,Congresista,13-02-2014,NA,1,,,,
9645,8723,182,Congresista,13-02-2014,NA,1,,,,
9646,8724,183,Congresista,13-02-2014,NA,1,,,,
9647,8725,183,Congresista,13-02-2014,NA,1,,,,
9648,8726,183,Congresista,13-02-2014,NA,1,,,,
9649,8727,184,Congresista,13-02-2014,NA,1,,,,
9650,8728,185,Congresista,13-02-2014,NA,1,,,,
9651,8729,185,Congresista,13-02-2014,NA,1,,,,
9652,8730,185,Congresista,13-02-2014,NA,1,,,,
9653,8731,185,Congresista,13-02-2014,NA,1,,,,
9654,8732,185,Congresista,13-02-2014,NA,1,,,,
9655,8733,9,Congresista,13-02-2014,NA,1,,,,
9656,8734,9,Congresista,13-02-2014,NA,1,,,,
9657,8735,9,Congresista,13-02-2014,NA,1,,,,
9658,8736,9,Congresista,13-02-2014,NA,1,,,,
9660,8738,9,Congresista,13-02-2014,NA,1,,,,
9661,8739,9,Congresista,13-02-2014,NA,1,,,,
9662,8740,9,Congresista,13-02-2014,NA,1,,,,
9663,8741,9,Congresista,13-02-2014,NA,1,,,,
9664,8742,9,Congresista,13-02-2014,NA,1,,,,
9665,8743,9,Congresista,13-02-2014,NA,1,,,,
9666,8744,9,Congresista,13-02-2014,NA,1,,,,
9668,8746,9,Congresista,13-02-2014,NA,1,,,,
9670,8748,152,Congresista,13-02-2014,NA,1,,,,
9672,8750,110,Congresista,13-02-2014,NA,1,,,,
9673,8751,110,Congresista,13-02-2014,NA,1,,,,
9674,8752,110,Congresista,13-02-2014,NA,1,,,,
9675,8753,110,Congresista,13-02-2014,NA,1,,,,
9676,8754,110,Congresista,13-02-2014,NA,1,,,,
9677,8755,110,Congresista,13-02-2014,NA,1,,,,
9678,8756,110,Congresista,13-02-2014,NA,1,,,,
9680,8758,68,Congresista,13-02-2014,NA,1,,,,
9681,8759,68,Congresista,13-02-2014,NA,1,,,,
9683,8761,10,Congresista,13-02-2014,NA,1,,,,
9684,8762,10,Congresista,13-02-2014,NA,1,,,,
9685,8763,10,Congresista,13-02-2014,NA,1,,,,
9686,8764,10,Congresista,13-02-2014,NA,1,,,,
9687,8765,10,Congresista,13-02-2014,NA,1,,,,
9688,8766,10,Congresista,13-02-2014,NA,1,,,,
9689,8767,10,Congresista,13-02-2014,NA,1,,,,
9691,8769,10,Congresista,13-02-2014,NA,1,,,,
9692,8770,10,Congresista,13-02-2014,NA,1,,,,
9693,8771,10,Congresista,13-02-2014,NA,1,,,,
9694,8772,10,Congresista,13-02-2014,NA,1,,,,
9695,8773,10,Congresista,13-02-2014,NA,1,,,,
9696,8774,10,Congresista,13-02-2014,NA,1,,,,
9697,8775,10,Congresista,13-02-2014,NA,1,,,,
9698,8776,149,Congresista,13-02-2014,NA,1,,,,
9700,8778,149,Congresista,13-02-2014,NA,1,,,,
9701,8779,149,Congresista,13-02-2014,NA,1,,,,
9702,8780,149,Congresista,13-02-2014,NA,1,,,,
9705,8783,149,Congresista,13-02-2014,NA,1,,,,
9708,8786,149,Congresista,13-02-2014,NA,1,,,,
9709,8787,147,Congresista,13-02-2014,NA,1,,,,
9711,8789,147,Congresista,13-02-2014,NA,1,,,,
9713,8791,186,Congresista,13-02-2014,NA,1,,,,
9714,8792,186,Congresista,13-02-2014,NA,1,,,,
9716,8794,187,Congresista,13-02-2014,NA,1,,,,
9712,8790,186,Congresista,13-02-2014,10-12-2017,1,,,,
9671,8749,110,Congresista,13-02-2014,10-12-2017,1,,,,
9641,8719,180,Congresista,13-02-2014,10-12-2017,1,,,,
9718,8796,188,Congresista,13-02-2014,10-12-2017,1,,,,
9613,8691,166,Congresista,13-02-2014,10-12-2017,1,,,,
9591,8669,159,Congresista,13-02-2014,10-12-2017,1,,,,
9644,8722,182,Congresista,13-02-2014,10-12-2017,1,,,,
9630,8708,246,Congresista,13-02-2014,NA,1,,,,
9706,8784,149,Congresista,13-02-2014,10-12-2017,1,,,,
9707,8785,149,Congresista,13-02-2014,13-02-2015,1,,,,
9703,8781,149,Congresista,13-02-2014,13-02-2015,1,,,,
9720,8798,11,Congresista,13-02-2014,NA,1,,,,
9722,8800,11,Congresista,13-02-2014,NA,1,,,,
9723,8801,11,Congresista,13-02-2014,NA,1,,,,
9724,8802,11,Congresista,13-02-2014,NA,1,,,,
9726,8804,11,Congresista,13-02-2014,NA,1,,,,
9727,8805,11,Congresista,13-02-2014,NA,1,,,,
9728,8806,11,Congresista,13-02-2014,NA,1,,,,
9729,8807,11,Congresista,13-02-2014,NA,1,,,,
9730,8808,11,Congresista,13-02-2014,NA,1,,,,
9731,8809,11,Congresista,13-02-2014,NA,1,,,,
9732,8810,11,Congresista,13-02-2014,NA,1,,,,
9733,8811,11,Congresista,13-02-2014,NA,1,,,,
9734,8812,11,Congresista,13-02-2014,NA,1,,,,
9735,8813,11,Congresista,13-02-2014,NA,1,,,,
9736,8814,11,Congresista,13-02-2014,NA,1,,,,
9739,8817,11,Congresista,13-02-2014,NA,1,,,,
9740,8818,11,Congresista,13-02-2014,NA,1,,,,
9741,8819,11,Congresista,13-02-2014,NA,1,,,,
9742,8820,146,Congresista,13-02-2014,NA,1,,,,
9743,8821,146,Congresista,13-02-2014,NA,1,,,,
9744,8822,146,Congresista,13-02-2014,NA,1,,,,
9745,8823,146,Congresista,13-02-2014,NA,1,,,,
9746,8824,146,Congresista,13-02-2014,NA,1,,,,
9747,8825,146,Congresista,13-02-2014,NA,1,,,,
9748,8826,146,Congresista,13-02-2014,NA,1,,,,
9749,8827,146,Congresista,13-02-2014,NA,1,,,,
9750,8828,146,Congresista,13-02-2014,NA,1,,,,
9752,8830,146,Congresista,13-02-2014,NA,1,,,,
9753,8831,146,Congresista,13-02-2014,NA,1,,,,
9754,8832,146,Congresista,13-02-2014,NA,1,,,,
9755,8833,146,Congresista,13-02-2014,NA,1,,,,
9756,8834,146,Congresista,13-02-2014,NA,1,,,,
9757,8835,146,Congresista,13-02-2014,NA,1,,,,
9758,8836,146,Congresista,13-02-2014,NA,1,,,,
9759,8837,146,Congresista,13-02-2014,NA,1,,,,
9760,8838,146,Congresista,13-02-2014,NA,1,,,,
9761,8839,146,Congresista,13-02-2014,NA,1,,,,
9762,8840,146,Congresista,13-02-2014,NA,1,,,,
9763,8841,146,Congresista,13-02-2014,NA,1,,,,
9765,8843,146,Congresista,13-02-2014,NA,1,,,,
9766,8844,146,Congresista,13-02-2014,NA,1,,,,
9767,8845,146,Congresista,13-02-2014,NA,1,,,,
9768,8846,146,Congresista,13-02-2014,NA,1,,,,
9769,8847,146,Congresista,13-02-2014,NA,1,,,,
9770,8848,146,Congresista,13-02-2014,NA,1,,,,
9771,8849,146,Congresista,13-02-2014,NA,1,,,,
9772,8850,146,Congresista,13-02-2014,NA,1,,,,
9773,8851,146,Congresista,13-02-2014,NA,1,,,,
9774,8852,146,Congresista,13-02-2014,NA,1,,,,
9775,8853,146,Congresista,13-02-2014,NA,1,,,,
9776,8854,146,Congresista,13-02-2014,NA,1,,,,
9777,8855,146,Congresista,13-02-2014,NA,1,,,,
9778,8856,146,Congresista,13-02-2014,NA,1,,,,
9779,8857,146,Congresista,13-02-2014,NA,1,,,,
9780,8858,146,Congresista,13-02-2014,NA,1,,,,
9781,8859,146,Congresista,13-02-2014,NA,1,,,,
9782,8860,146,Congresista,13-02-2014,NA,1,,,,
9783,8861,146,Congresista,13-02-2014,NA,1,,,,
9784,8862,146,Congresista,13-02-2014,NA,1,,,,
9785,8863,146,Congresista,13-02-2014,NA,1,,,,
9786,8864,146,Congresista,13-02-2014,NA,1,,,,
9787,8865,146,Congresista,13-02-2014,NA,1,,,,
9789,8867,146,Congresista,13-02-2014,NA,1,,,,
9790,8868,146,Congresista,13-02-2014,NA,1,,,,
9791,8869,146,Congresista,13-02-2014,NA,1,,,,
9792,8870,146,Congresista,13-02-2014,NA,1,,,,
9794,8872,146,Congresista,13-02-2014,NA,1,,,,
9795,8873,146,Congresista,13-02-2014,NA,1,,,,
9797,8875,146,Congresista,13-02-2014,NA,1,,,,
9798,8876,146,Congresista,13-02-2014,NA,1,,,,
9799,8877,146,Congresista,13-02-2014,NA,1,,,,
9800,8878,146,Congresista,13-02-2014,NA,1,,,,
9801,8879,146,Congresista,13-02-2014,NA,1,,,,
9802,8880,146,Congresista,13-02-2014,NA,1,,,,
9803,8881,146,Congresista,13-02-2014,NA,1,,,,
9804,8882,146,Congresista,13-02-2014,NA,1,,,,
9805,8883,146,Congresista,13-02-2014,NA,1,,,,
9806,8884,146,Congresista,13-02-2014,NA,1,,,,
9807,8885,146,Congresista,13-02-2014,NA,1,,,,
9808,8886,146,Congresista,13-02-2014,NA,1,,,,
9809,8887,146,Congresista,13-02-2014,NA,1,,,,
9810,8888,146,Congresista,13-02-2014,NA,1,,,,
9811,8889,146,Congresista,13-02-2014,NA,1,,,,
9812,8890,146,Congresista,13-02-2014,NA,1,,,,
9813,8891,146,Congresista,13-02-2014,NA,1,,,,
9814,8892,146,Congresista,13-02-2014,NA,1,,,,
9815,8893,3,Congresista,13-02-2014,NA,1,,,,
9816,8894,3,Congresista,13-02-2014,NA,1,,,,
9817,8895,3,Congresista,13-02-2014,NA,1,,,,
9818,8896,3,Congresista,13-02-2014,NA,1,,,,
9819,8897,3,Congresista,13-02-2014,NA,1,,,,
9821,8899,3,Congresista,13-02-2014,NA,1,,,,
9822,8900,3,Congresista,13-02-2014,NA,1,,,,
9823,8901,3,Congresista,13-02-2014,NA,1,,,,
9824,8902,3,Congresista,13-02-2014,NA,1,,,,
9825,8903,3,Congresista,13-02-2014,NA,1,,,,
9826,8904,3,Congresista,13-02-2014,NA,1,,,,
9827,8905,3,Congresista,13-02-2014,NA,1,,,,
9828,8906,3,Congresista,13-02-2014,NA,1,,,,
9829,8907,3,Congresista,13-02-2014,NA,1,,,,
9830,8908,3,Congresista,13-02-2014,NA,1,,,,
9833,8911,3,Congresista,13-02-2014,NA,1,,,,
9834,8912,3,Congresista,13-02-2014,NA,1,,,,
9835,8913,3,Congresista,13-02-2014,NA,1,,,,
9836,8914,3,Congresista,13-02-2014,NA,1,,,,
9837,8915,3,Congresista,13-02-2014,NA,1,,,,
9838,8916,3,Congresista,13-02-2014,NA,1,,,,
9839,8917,3,Congresista,13-02-2014,NA,1,,,,
9840,8918,3,Congresista,13-02-2014,NA,1,,,,
9841,8919,3,Congresista,13-02-2014,NA,1,,,,
9842,8920,3,Congresista,13-02-2014,NA,1,,,,
9843,8921,3,Congresista,13-02-2014,NA,1,,,,
9845,8923,3,Congresista,13-02-2014,NA,1,,,,
9847,8925,3,Congresista,13-02-2014,NA,1,,,,
9721,8799,11,Congresista,13-02-2014,10-12-2017,1,,,,
9793,8871,146,Congresista,13-02-2014,10-12-2017,1,,,,
9848,8926,3,Congresista,13-02-2014,NA,1,,,,
9849,8927,3,Congresista,13-02-2014,NA,1,,,,
9850,8928,3,Congresista,13-02-2014,NA,1,,,,
9851,8929,3,Congresista,13-02-2014,NA,1,,,,
9852,8930,3,Congresista,13-02-2014,NA,1,,,,
9853,8931,3,Congresista,13-02-2014,NA,1,,,,
9854,8932,3,Congresista,13-02-2014,NA,1,,,,
9855,8933,3,Congresista,13-02-2014,NA,1,,,,
9856,8934,3,Congresista,13-02-2014,NA,1,,,,
9857,8935,3,Congresista,13-02-2014,NA,1,,,,
9858,8936,3,Congresista,13-02-2014,NA,1,,,,
9861,8939,3,Congresista,13-02-2014,NA,1,,,,
9862,8940,3,Congresista,13-02-2014,NA,1,,,,
9866,8944,3,Congresista,13-02-2014,NA,1,,,,
9867,8945,3,Congresista,13-02-2014,NA,1,,,,
9868,8946,3,Congresista,13-02-2014,NA,1,,,,
9869,8947,3,Congresista,13-02-2014,NA,1,,,,
9870,8948,3,Congresista,13-02-2014,NA,1,,,,
9871,8949,3,Congresista,13-02-2014,NA,1,,,,
9872,8950,3,Congresista,13-02-2014,NA,1,,,,
9873,8951,3,Congresista,13-02-2014,NA,1,,,,
9875,8953,3,Congresista,13-02-2014,NA,1,,,,
9877,8955,3,Congresista,13-02-2014,NA,1,,,,
9878,8956,3,Congresista,13-02-2014,NA,1,,,,
9881,8959,3,Congresista,13-02-2014,NA,1,,,,
9882,8960,3,Congresista,13-02-2014,NA,1,,,,
9883,8961,3,Congresista,13-02-2014,NA,1,,,,
9884,8962,3,Congresista,13-02-2014,NA,1,,,,
9885,8963,3,Congresista,13-02-2014,NA,1,,,,
9886,8964,3,Congresista,13-02-2014,NA,1,,,,
9887,8965,3,Congresista,13-02-2014,NA,1,,,,
9888,8966,3,Congresista,13-02-2014,NA,1,,,,
9889,8967,3,Congresista,13-02-2014,NA,1,,,,
9890,8968,3,Congresista,13-02-2014,NA,1,,,,
9891,8969,3,Congresista,13-02-2014,NA,1,,,,
9892,8970,3,Congresista,13-02-2014,NA,1,,,,
9893,8971,3,Congresista,13-02-2014,NA,1,,,,
9895,8973,3,Congresista,13-02-2014,NA,1,,,,
9896,8974,3,Congresista,13-02-2014,NA,1,,,,
9897,8975,3,Congresista,13-02-2014,NA,1,,,,
9898,8976,3,Congresista,13-02-2014,NA,1,,,,
9900,8978,3,Congresista,13-02-2014,NA,1,,,,
9901,8979,3,Congresista,13-02-2014,NA,1,,,,
9903,8981,3,Congresista,13-02-2014,NA,1,,,,
9904,8982,3,Congresista,13-02-2014,NA,1,,,,
9905,8983,3,Congresista,13-02-2014,NA,1,,,,
9906,8984,3,Congresista,13-02-2014,NA,1,,,,
9907,8985,3,Congresista,13-02-2014,NA,1,,,,
9908,8986,3,Congresista,13-02-2014,NA,1,,,,
9909,8987,3,Congresista,13-02-2014,NA,1,,,,
9910,8988,3,Congresista,13-02-2014,NA,1,,,,
9913,8991,3,Congresista,13-02-2014,NA,1,,,,
9914,8992,3,Congresista,13-02-2014,NA,1,,,,
9916,8994,3,Congresista,13-02-2014,NA,1,,,,
9917,8995,3,Congresista,13-02-2014,NA,1,,,,
9918,8996,3,Congresista,13-02-2014,NA,1,,,,
9919,8997,3,Congresista,13-02-2014,NA,1,,,,
9920,8998,3,Congresista,13-02-2014,NA,1,,,,
9921,8999,3,Congresista,13-02-2014,NA,1,,,,
9922,9000,3,Congresista,13-02-2014,NA,1,,,,
9923,9001,3,Congresista,13-02-2014,NA,1,,,,
9924,9002,3,Congresista,13-02-2014,NA,1,,,,
9925,9003,3,Congresista,13-02-2014,NA,1,,,,
9926,9004,3,Congresista,13-02-2014,NA,1,,,,
9928,9006,3,Congresista,13-02-2014,NA,1,,,,
9930,9008,3,Congresista,13-02-2014,NA,1,,,,
9931,9009,3,Congresista,13-02-2014,NA,1,,,,
9932,9010,3,Congresista,13-02-2014,NA,1,,,,
9933,9011,3,Congresista,13-02-2014,NA,1,,,,
9935,9013,3,Congresista,13-02-2014,NA,1,,,,
9936,9014,3,Congresista,13-02-2014,NA,1,,,,
9937,9015,4,Congresista,13-02-2014,NA,1,,,,
9940,9018,4,Congresista,13-02-2014,NA,1,,,,
9943,9021,4,Congresista,13-02-2014,NA,1,,,,
9945,9023,4,Congresista,13-02-2014,NA,1,,,,
9946,9024,4,Congresista,13-02-2014,NA,1,,,,
9947,9025,4,Congresista,13-02-2014,NA,1,,,,
9948,9026,4,Congresista,13-02-2014,NA,1,,,,
9949,9027,4,Congresista,13-02-2014,NA,1,,,,
9953,9031,4,Congresista,13-02-2014,NA,1,,,,
9954,9032,4,Congresista,13-02-2014,NA,1,,,,
9955,9033,4,Congresista,13-02-2014,NA,1,,,,
9958,9036,4,Congresista,13-02-2014,NA,1,,,,
9960,9038,4,Congresista,13-02-2014,NA,1,,,,
9962,9040,4,Congresista,13-02-2014,NA,1,,,,
9967,9045,4,Congresista,13-02-2014,NA,1,,,,
9970,9048,4,Congresista,13-02-2014,NA,1,,,,
9971,9049,4,Congresista,13-02-2014,NA,1,,,,
9973,9051,4,Congresista,13-02-2014,NA,1,,,,
9975,9053,4,Congresista,13-02-2014,NA,1,,,,
9976,9054,4,Congresista,13-02-2014,NA,1,,,,
9977,9055,4,Congresista,13-02-2014,NA,1,,,,
9979,9057,4,Congresista,13-02-2014,NA,1,,,,
9980,9058,4,Congresista,13-02-2014,NA,1,,,,
9982,9060,4,Congresista,13-02-2014,NA,1,,,,
9984,9062,4,Congresista,13-02-2014,NA,1,,,,
9985,9063,4,Congresista,13-02-2014,NA,1,,,,
9986,9064,4,Congresista,13-02-2014,NA,1,,,,
9988,9066,4,Congresista,13-02-2014,NA,1,,,,
9989,9067,4,Congresista,13-02-2014,NA,1,,,,
9991,9069,4,Congresista,13-02-2014,NA,1,,,,
9998,9076,4,Congresista,13-02-2014,NA,1,,,,
9999,9077,4,Congresista,13-02-2014,NA,1,,,,
10000,9078,4,Congresista,13-02-2014,NA,1,,,,
10003,9081,4,Congresista,13-02-2014,NA,1,,,,
10005,9083,4,Congresista,13-02-2014,NA,1,,,,
10008,9086,4,Congresista,13-02-2014,NA,1,,,,
10009,9087,4,Congresista,13-02-2014,NA,1,,,,
10010,9088,4,Congresista,13-02-2014,NA,1,,,,
10011,9089,4,Congresista,13-02-2014,NA,1,,,,
10012,9090,4,Congresista,13-02-2014,NA,1,,,,
10014,9092,4,Congresista,13-02-2014,NA,1,,,,
10017,9095,4,Congresista,13-02-2014,NA,1,,,,
10019,9097,4,Congresista,13-02-2014,NA,1,,,,
9879,8957,3,Congresista,13-02-2014,10-12-2017,1,,,,
9865,8943,3,Congresista,13-02-2014,10-12-2017,1,,,,
10021,9099,4,Congresista,13-02-2014,NA,1,,,,
10022,9100,4,Congresista,13-02-2014,NA,1,,,,
10023,9101,4,Congresista,13-02-2014,NA,1,,,,
10026,9104,2,Congresista,13-02-2014,NA,1,,,,
10027,9105,2,Congresista,13-02-2014,NA,1,,,,
10028,9106,2,Congresista,13-02-2014,NA,1,,,,
10029,9107,2,Congresista,13-02-2014,NA,1,,,,
10030,9108,2,Congresista,13-02-2014,NA,1,,,,
10032,9110,2,Congresista,13-02-2014,NA,1,,,,
10033,9111,2,Congresista,13-02-2014,NA,1,,,,
