id,proyecto_ley_estado_id,comision_id,activo,usercreated,usermodifed,created_at,updated_at
13984,43761,4,1,NA,NA,NA,NA
14085,45258,5,1,NA,NA,NA,NA
1051,22957,9,1,NA,NA,NA,NA
1071,22771,4,1,NA,NA,NA,NA
1076,23749,1,1,NA,NA,NA,NA
1099,22612,8,1,NA,NA,NA,NA
1131,17819,9,1,NA,NA,NA,NA
1147,25225,11,1,NA,NA,NA,NA
1156,17687,12,1,NA,NA,NA,NA
1163,17519,3,1,NA,NA,NA,NA
6307,36930,4,1,NA,NA,NA,NA
1180,17574,12,1,NA,NA,NA,NA
1195,17436,6,1,NA,NA,NA,NA
1196,17405,6,1,NA,NA,NA,NA
1212,17342,11,1,NA,NA,NA,NA
1222,17256,14,1,NA,NA,NA,NA
13679,41439,3,1,NA,NA,NA,NA
13741,44730,1,1,NA,NA,NA,NA
13797,44785,7,1,NA,NA,NA,NA
13834,43844,11,1,NA,NA,NA,NA
13893,42617,11,1,NA,NA,NA,NA
13934,44142,8,1,NA,NA,NA,NA
13985,43762,4,1,NA,NA,NA,NA
14086,45259,1,1,NA,NA,NA,NA
1267,17703,1,1,NA,NA,NA,NA
1285,16958,11,1,NA,NA,NA,NA
1297,6334,12,1,NA,NA,NA,NA
1298,6334,13,1,NA,NA,NA,NA
1299,6334,10,1,NA,NA,NA,NA
1300,6334,8,1,NA,NA,NA,NA
1304,17166,4,1,NA,NA,NA,NA
1311,11955,11,1,NA,NA,NA,NA
1330,15786,13,1,NA,NA,NA,NA
1331,14741,5,1,NA,NA,NA,NA
1348,14192,4,1,NA,NA,NA,NA
1349,14185,7,1,NA,NA,NA,NA
1356,17230,8,1,NA,NA,NA,NA
1364,14485,5,1,NA,NA,NA,NA
1366,14051,14,1,NA,NA,NA,NA
1369,14125,3,1,NA,NA,NA,NA
1373,14437,14,1,NA,NA,NA,NA
1381,11616,7,1,NA,NA,NA,NA
1387,14055,7,1,NA,NA,NA,NA
1393,14011,9,1,NA,NA,NA,NA
1396,11035,2,1,NA,NA,NA,NA
1400,14037,3,1,NA,NA,NA,NA
1403,13963,9,1,NA,NA,NA,NA
1404,14156,6,1,NA,NA,NA,NA
1405,13967,6,1,NA,NA,NA,NA
1406,13955,6,1,NA,NA,NA,NA
1407,13954,6,1,NA,NA,NA,NA
1408,29475,7,1,NA,NA,NA,NA
1411,13965,6,1,NA,NA,NA,NA
1417,14118,9,1,NA,NA,NA,NA
1419,13872,14,1,NA,NA,NA,NA
13624,44657,12,1,NA,NA,NA,NA
1430,13692,3,1,NA,NA,NA,NA
13680,41508,3,1,NA,NA,NA,NA
13742,44731,1,1,NA,NA,NA,NA
1433,13636,3,1,NA,NA,NA,NA
1434,13777,14,1,NA,NA,NA,NA
1435,13689,6,1,NA,NA,NA,NA
1436,17697,3,1,NA,NA,NA,NA
1437,13697,3,1,NA,NA,NA,NA
1438,13635,3,1,NA,NA,NA,NA
13798,44786,7,1,NA,NA,NA,NA
13894,42871,11,1,NA,NA,NA,NA
1443,13741,4,1,NA,NA,NA,NA
1444,13685,10,1,NA,NA,NA,NA
1445,13857,2,1,NA,NA,NA,NA
1448,13960,4,1,NA,NA,NA,NA
1459,13638,14,1,NA,NA,NA,NA
1461,13615,1,1,NA,NA,NA,NA
1462,13853,6,1,NA,NA,NA,NA
1467,13906,6,1,NA,NA,NA,NA
1468,13943,2,1,NA,NA,NA,NA
1471,13619,1,1,NA,NA,NA,NA
1472,13742,4,1,NA,NA,NA,NA
1474,13671,6,1,NA,NA,NA,NA
1475,13654,6,1,NA,NA,NA,NA
1477,13630,5,1,NA,NA,NA,NA
1478,13739,2,1,NA,NA,NA,NA
1479,13540,4,1,NA,NA,NA,NA
1484,13557,4,1,NA,NA,NA,NA
1485,13558,4,1,NA,NA,NA,NA
1486,13556,4,1,NA,NA,NA,NA
1488,13498,2,1,NA,NA,NA,NA
1489,13493,2,1,NA,NA,NA,NA
1490,13492,4,1,NA,NA,NA,NA
1491,13488,3,1,NA,NA,NA,NA
1495,14094,6,1,NA,NA,NA,NA
1497,13828,2,1,NA,NA,NA,NA
1498,11618,2,1,NA,NA,NA,NA
1500,13487,3,1,NA,NA,NA,NA
1501,13501,2,1,NA,NA,NA,NA
1502,13484,13,1,NA,NA,NA,NA
1504,11723,12,1,NA,NA,NA,NA
1505,13523,14,1,NA,NA,NA,NA
1507,14057,8,1,NA,NA,NA,NA
1508,13553,2,1,NA,NA,NA,NA
1509,13155,7,1,NA,NA,NA,NA
1514,13079,7,1,NA,NA,NA,NA
1516,13170,3,1,NA,NA,NA,NA
1517,13391,4,1,NA,NA,NA,NA
1519,13524,4,1,NA,NA,NA,NA
1527,12930,8,1,NA,NA,NA,NA
1528,12987,13,1,NA,NA,NA,NA
1529,12932,8,1,NA,NA,NA,NA
1530,13109,4,1,NA,NA,NA,NA
1531,9929,8,1,NA,NA,NA,NA
1532,13535,4,1,NA,NA,NA,NA
1533,12929,8,1,NA,NA,NA,NA
1538,12744,4,1,NA,NA,NA,NA
1544,11736,12,1,NA,NA,NA,NA
1550,11983,1,1,NA,NA,NA,NA
1551,11982,1,1,NA,NA,NA,NA
1552,12889,4,1,NA,NA,NA,NA
1553,13294,1,1,NA,NA,NA,NA
1558,13271,12,1,NA,NA,NA,NA
1559,12263,1,1,NA,NA,NA,NA
1566,12355,9,1,NA,NA,NA,NA
1567,11862,11,1,NA,NA,NA,NA
1569,12294,6,1,NA,NA,NA,NA
1570,12296,6,1,NA,NA,NA,NA
1572,12891,4,1,NA,NA,NA,NA
1578,12001,1,1,NA,NA,NA,NA
1580,11854,11,1,NA,NA,NA,NA
1581,12216,4,1,NA,NA,NA,NA
1584,12315,13,1,NA,NA,NA,NA
1585,11663,13,1,NA,NA,NA,NA
1589,12634,11,1,NA,NA,NA,NA
1595,11729,2,1,NA,NA,NA,NA
1596,11729,14,1,NA,NA,NA,NA
1602,10327,8,1,NA,NA,NA,NA
1603,11923,5,1,NA,NA,NA,NA
1604,28386,4,1,NA,NA,NA,NA
1605,11844,11,1,NA,NA,NA,NA
1612,12415,6,1,NA,NA,NA,NA
1613,13227,6,1,NA,NA,NA,NA
1614,11520,4,1,NA,NA,NA,NA
1615,11364,7,1,NA,NA,NA,NA
1623,11781,10,1,NA,NA,NA,NA
1625,11826,11,1,NA,NA,NA,NA
1627,11924,1,1,NA,NA,NA,NA
1628,11788,10,1,NA,NA,NA,NA
1629,12374,11,1,NA,NA,NA,NA
1631,10299,11,1,NA,NA,NA,NA
1632,13455,11,1,NA,NA,NA,NA
1634,11016,7,1,NA,NA,NA,NA
13681,41430,3,1,NA,NA,NA,NA
1636,11217,7,1,NA,NA,NA,NA
13743,44733,1,1,NA,NA,NA,NA
1638,11793,3,1,NA,NA,NA,NA
1639,11813,13,1,NA,NA,NA,NA
1640,11617,9,1,NA,NA,NA,NA
1641,11970,7,1,NA,NA,NA,NA
1642,11239,6,1,NA,NA,NA,NA
13799,44787,7,1,NA,NA,NA,NA
1644,11718,5,1,NA,NA,NA,NA
1645,11033,12,1,NA,NA,NA,NA
13836,44817,7,1,NA,NA,NA,NA
13895,43946,5,1,NA,NA,NA,NA
1651,10932,7,1,NA,NA,NA,NA
1652,11306,11,1,NA,NA,NA,NA
14088,45260,3,1,NA,NA,NA,NA
1654,11687,11,1,NA,NA,NA,NA
1655,17190,7,1,NA,NA,NA,NA
1659,11679,11,1,NA,NA,NA,NA
1660,10727,7,1,NA,NA,NA,NA
1661,12163,7,1,NA,NA,NA,NA
1662,13309,7,1,NA,NA,NA,NA
1663,10816,7,1,NA,NA,NA,NA
1664,11122,4,1,NA,NA,NA,NA
1665,11466,11,1,NA,NA,NA,NA
1666,11458,4,1,NA,NA,NA,NA
1668,11013,4,1,NA,NA,NA,NA
1669,11013,11,1,NA,NA,NA,NA
1670,10544,7,1,NA,NA,NA,NA
1671,11900,10,1,NA,NA,NA,NA
1672,9988,3,1,NA,NA,NA,NA
1673,11222,3,1,NA,NA,NA,NA
1674,12097,3,1,NA,NA,NA,NA
1675,11883,10,1,NA,NA,NA,NA
1676,11207,10,1,NA,NA,NA,NA
1677,11245,3,1,NA,NA,NA,NA
1678,12051,3,1,NA,NA,NA,NA
1679,12628,3,1,NA,NA,NA,NA
1680,12850,3,1,NA,NA,NA,NA
1681,11206,10,1,NA,NA,NA,NA
1682,10637,10,1,NA,NA,NA,NA
1683,10610,10,1,NA,NA,NA,NA
1684,12185,4,1,NA,NA,NA,NA
1685,12309,12,1,NA,NA,NA,NA
1686,12200,4,1,NA,NA,NA,NA
1687,12112,13,1,NA,NA,NA,NA
1688,9912,13,1,NA,NA,NA,NA
1689,12156,2,1,NA,NA,NA,NA
1690,9936,13,1,NA,NA,NA,NA
1691,10646,6,1,NA,NA,NA,NA
1692,10979,12,1,NA,NA,NA,NA
1693,11214,2,1,NA,NA,NA,NA
1694,11762,2,1,NA,NA,NA,NA
1695,13262,12,1,NA,NA,NA,NA
1696,21122,13,1,NA,NA,NA,NA
1697,21117,13,1,NA,NA,NA,NA
1698,12172,2,1,NA,NA,NA,NA
1699,29438,2,1,NA,NA,NA,NA
1700,12137,2,1,NA,NA,NA,NA
1701,10619,12,1,NA,NA,NA,NA
1702,12588,13,1,NA,NA,NA,NA
1703,12445,6,1,NA,NA,NA,NA
1704,21382,6,1,NA,NA,NA,NA
1705,12527,2,1,NA,NA,NA,NA
1706,11621,6,1,NA,NA,NA,NA
1707,12007,11,1,NA,NA,NA,NA
1708,11009,6,1,NA,NA,NA,NA
1709,12433,6,1,NA,NA,NA,NA
1710,12444,6,1,NA,NA,NA,NA
1711,12056,14,1,NA,NA,NA,NA
1712,12029,14,1,NA,NA,NA,NA
1713,10865,1,1,NA,NA,NA,NA
1714,10459,7,1,NA,NA,NA,NA
1715,10777,7,1,NA,NA,NA,NA
1716,11977,7,1,NA,NA,NA,NA
1717,11475,7,1,NA,NA,NA,NA
1718,20898,14,1,NA,NA,NA,NA
1719,10415,9,1,NA,NA,NA,NA
1720,10424,7,1,NA,NA,NA,NA
1721,10424,1,1,NA,NA,NA,NA
1722,10958,2,1,NA,NA,NA,NA
1723,20870,14,1,NA,NA,NA,NA
1724,12023,11,1,NA,NA,NA,NA
1725,11211,2,1,NA,NA,NA,NA
1726,20882,14,1,NA,NA,NA,NA
1727,10361,2,1,NA,NA,NA,NA
1728,12045,14,1,NA,NA,NA,NA
1729,12088,14,1,NA,NA,NA,NA
1730,10432,1,1,NA,NA,NA,NA
1731,12146,1,1,NA,NA,NA,NA
1732,10639,4,1,NA,NA,NA,NA
1733,12037,1,1,NA,NA,NA,NA
1734,20966,14,1,NA,NA,NA,NA
1735,13042,1,1,NA,NA,NA,NA
1736,10805,11,1,NA,NA,NA,NA
1737,10443,7,1,NA,NA,NA,NA
1738,10380,2,1,NA,NA,NA,NA
1739,12064,5,1,NA,NA,NA,NA
1740,12135,6,1,NA,NA,NA,NA
1741,11074,11,1,NA,NA,NA,NA
1742,20992,8,1,NA,NA,NA,NA
1743,10648,9,1,NA,NA,NA,NA
1744,21289,8,1,NA,NA,NA,NA
1745,8054,8,1,NA,NA,NA,NA
1746,10548,9,1,NA,NA,NA,NA
1747,12103,3,1,NA,NA,NA,NA
1748,10523,8,1,NA,NA,NA,NA
1749,20942,3,1,NA,NA,NA,NA
1750,20644,8,1,NA,NA,NA,NA
1751,12498,3,1,NA,NA,NA,NA
1752,12081,3,1,NA,NA,NA,NA
1753,12604,3,1,NA,NA,NA,NA
1754,12128,3,1,NA,NA,NA,NA
1755,12304,3,1,NA,NA,NA,NA
1756,12210,4,1,NA,NA,NA,NA
1757,12970,14,1,NA,NA,NA,NA
1758,10665,4,1,NA,NA,NA,NA
1759,10657,4,1,NA,NA,NA,NA
1760,10667,7,1,NA,NA,NA,NA
1761,10681,7,1,NA,NA,NA,NA
1762,10687,4,1,NA,NA,NA,NA
1763,10707,2,1,NA,NA,NA,NA
1764,10676,7,1,NA,NA,NA,NA
1765,11005,11,1,NA,NA,NA,NA
1767,12569,8,1,NA,NA,NA,NA
1768,20936,1,1,NA,NA,NA,NA
1769,21139,8,1,NA,NA,NA,NA
1770,11281,14,1,NA,NA,NA,NA
1771,13060,12,1,NA,NA,NA,NA
1772,21207,14,1,NA,NA,NA,NA
1773,11195,6,1,NA,NA,NA,NA
1774,13151,4,1,NA,NA,NA,NA
1775,9264,7,1,NA,NA,NA,NA
1776,12068,14,1,NA,NA,NA,NA
1777,13272,4,1,NA,NA,NA,NA
1778,12164,12,1,NA,NA,NA,NA
1779,13181,7,1,NA,NA,NA,NA
1780,29448,4,1,NA,NA,NA,NA
1781,10658,4,1,NA,NA,NA,NA
1782,20016,4,1,NA,NA,NA,NA
1783,10418,7,1,NA,NA,NA,NA
1784,10487,14,1,NA,NA,NA,NA
1785,10384,2,1,NA,NA,NA,NA
1787,11636,6,1,NA,NA,NA,NA
1789,10472,7,1,NA,NA,NA,NA
1790,10279,11,1,NA,NA,NA,NA
1791,10907,11,1,NA,NA,NA,NA
1792,28384,11,1,NA,NA,NA,NA
1793,10795,11,1,NA,NA,NA,NA
1794,10799,11,1,NA,NA,NA,NA
1795,11497,11,1,NA,NA,NA,NA
1796,10157,10,1,NA,NA,NA,NA
1797,10497,10,1,NA,NA,NA,NA
1798,9432,10,1,NA,NA,NA,NA
1799,10329,10,1,NA,NA,NA,NA
1800,12205,10,1,NA,NA,NA,NA
1801,9436,10,1,NA,NA,NA,NA
1802,10481,4,1,NA,NA,NA,NA
1803,10481,11,1,NA,NA,NA,NA
1804,9658,7,1,NA,NA,NA,NA
1805,21278,2,1,NA,NA,NA,NA
1806,11328,14,1,NA,NA,NA,NA
1807,21691,2,1,NA,NA,NA,NA
1808,10468,7,1,NA,NA,NA,NA
1809,10439,1,1,NA,NA,NA,NA
1810,11196,2,1,NA,NA,NA,NA
1811,10429,7,1,NA,NA,NA,NA
1812,10511,7,1,NA,NA,NA,NA
1813,10444,7,1,NA,NA,NA,NA
1814,8832,5,1,NA,NA,NA,NA
1815,9925,1,1,NA,NA,NA,NA
1816,11809,12,1,NA,NA,NA,NA
1818,9323,7,1,NA,NA,NA,NA
1819,9644,7,1,NA,NA,NA,NA
1820,10506,7,1,NA,NA,NA,NA
1821,10141,6,1,NA,NA,NA,NA
1822,10358,6,1,NA,NA,NA,NA
1823,10518,12,1,NA,NA,NA,NA
1824,10518,13,1,NA,NA,NA,NA
1825,10518,10,1,NA,NA,NA,NA
1826,10518,8,1,NA,NA,NA,NA
1827,13177,1,1,NA,NA,NA,NA
1828,9805,1,1,NA,NA,NA,NA
1829,10455,1,1,NA,NA,NA,NA
1830,11215,1,1,NA,NA,NA,NA
1831,9916,1,1,NA,NA,NA,NA
1832,9995,7,1,NA,NA,NA,NA
1833,9995,1,1,NA,NA,NA,NA
1834,9806,1,1,NA,NA,NA,NA
1835,8943,2,1,NA,NA,NA,NA
1836,9709,5,1,NA,NA,NA,NA
1837,9992,2,1,NA,NA,NA,NA
1838,9838,8,1,NA,NA,NA,NA
1839,20020,4,1,NA,NA,NA,NA
1840,10557,4,1,NA,NA,NA,NA
1841,10790,11,1,NA,NA,NA,NA
1842,12229,11,1,NA,NA,NA,NA
1843,12041,11,1,NA,NA,NA,NA
1844,9635,3,1,NA,NA,NA,NA
1845,12581,14,1,NA,NA,NA,NA
1846,9703,14,1,NA,NA,NA,NA
1847,9783,11,1,NA,NA,NA,NA
1848,11247,14,1,NA,NA,NA,NA
1849,9641,3,1,NA,NA,NA,NA
1850,9787,3,1,NA,NA,NA,NA
1851,11703,3,1,NA,NA,NA,NA
1852,9489,1,1,NA,NA,NA,NA
1853,9511,1,1,NA,NA,NA,NA
1854,20793,8,1,NA,NA,NA,NA
1855,20748,8,1,NA,NA,NA,NA
1856,9773,12,1,NA,NA,NA,NA
1857,20720,8,1,NA,NA,NA,NA
1858,9961,1,1,NA,NA,NA,NA
1859,9970,1,1,NA,NA,NA,NA
1860,9251,1,1,NA,NA,NA,NA
1861,10208,7,1,NA,NA,NA,NA
1862,10582,7,1,NA,NA,NA,NA
1863,8107,7,1,NA,NA,NA,NA
1864,21363,2,1,NA,NA,NA,NA
1865,9485,12,1,NA,NA,NA,NA
1866,9985,2,1,NA,NA,NA,NA
1867,12108,12,1,NA,NA,NA,NA
1868,9763,12,1,NA,NA,NA,NA
1869,9851,12,1,NA,NA,NA,NA
1870,10102,11,1,NA,NA,NA,NA
1871,10212,6,1,NA,NA,NA,NA
1872,11714,2,1,NA,NA,NA,NA
1873,9509,6,1,NA,NA,NA,NA
1874,9848,7,1,NA,NA,NA,NA
1875,20652,7,1,NA,NA,NA,NA
1876,9721,4,1,NA,NA,NA,NA
1877,28222,7,1,NA,NA,NA,NA
1878,9921,3,1,NA,NA,NA,NA
1879,12015,3,1,NA,NA,NA,NA
1880,9950,7,1,NA,NA,NA,NA
1881,10002,13,1,NA,NA,NA,NA
1882,10398,4,1,NA,NA,NA,NA
1883,9278,2,1,NA,NA,NA,NA
1884,9278,14,1,NA,NA,NA,NA
1885,10286,12,1,NA,NA,NA,NA
1886,10286,13,1,NA,NA,NA,NA
1887,9809,1,1,NA,NA,NA,NA
1888,9829,9,1,NA,NA,NA,NA
1889,9829,5,1,NA,NA,NA,NA
1890,9978,1,1,NA,NA,NA,NA
1891,10107,11,1,NA,NA,NA,NA
1892,21401,7,1,NA,NA,NA,NA
1893,9733,4,1,NA,NA,NA,NA
1894,12411,3,1,NA,NA,NA,NA
1895,13223,3,1,NA,NA,NA,NA
1896,10464,1,1,NA,NA,NA,NA
1897,9268,7,1,NA,NA,NA,NA
1898,9515,6,1,NA,NA,NA,NA
1899,9516,6,1,NA,NA,NA,NA
1900,28952,6,1,NA,NA,NA,NA
1901,9493,6,1,NA,NA,NA,NA
1902,12114,7,1,NA,NA,NA,NA
1903,12114,1,1,NA,NA,NA,NA
1904,10009,11,1,NA,NA,NA,NA
1905,10694,11,1,NA,NA,NA,NA
1906,10661,11,1,NA,NA,NA,NA
1907,4838,3,1,NA,NA,NA,NA
1908,8449,1,1,NA,NA,NA,NA
1909,9179,3,1,NA,NA,NA,NA
1910,9294,1,1,NA,NA,NA,NA
1911,9404,1,1,NA,NA,NA,NA
1912,10791,1,1,NA,NA,NA,NA
1913,9962,11,1,NA,NA,NA,NA
1914,8945,11,1,NA,NA,NA,NA
1915,9245,9,1,NA,NA,NA,NA
1916,9288,1,1,NA,NA,NA,NA
1917,21328,6,1,NA,NA,NA,NA
1918,9250,1,1,NA,NA,NA,NA
1919,9844,1,1,NA,NA,NA,NA
1920,8957,1,1,NA,NA,NA,NA
1921,9110,1,1,NA,NA,NA,NA
1922,9412,10,1,NA,NA,NA,NA
1923,9694,8,1,NA,NA,NA,NA
1924,10528,10,1,NA,NA,NA,NA
1925,8932,5,1,NA,NA,NA,NA
1926,21341,4,1,NA,NA,NA,NA
1927,10784,7,1,NA,NA,NA,NA
1928,9127,7,1,NA,NA,NA,NA
1929,10693,13,1,NA,NA,NA,NA
1930,9417,10,1,NA,NA,NA,NA
1931,9267,7,1,NA,NA,NA,NA
1934,9692,11,1,NA,NA,NA,NA
1935,10026,11,1,NA,NA,NA,NA
1936,12786,8,1,NA,NA,NA,NA
1937,8949,11,1,NA,NA,NA,NA
1938,8953,11,1,NA,NA,NA,NA
1939,8954,11,1,NA,NA,NA,NA
1940,9422,8,1,NA,NA,NA,NA
1941,12818,4,1,NA,NA,NA,NA
1942,8714,7,1,NA,NA,NA,NA
1943,21352,4,1,NA,NA,NA,NA
1944,10055,4,1,NA,NA,NA,NA
1945,10074,4,1,NA,NA,NA,NA
1946,12825,4,1,NA,NA,NA,NA
1947,28273,11,1,NA,NA,NA,NA
1948,9499,6,1,NA,NA,NA,NA
1949,10243,11,1,NA,NA,NA,NA
1950,20572,3,1,NA,NA,NA,NA
1951,9099,12,1,NA,NA,NA,NA
1952,9099,13,1,NA,NA,NA,NA
1953,9099,10,1,NA,NA,NA,NA
1954,9099,8,1,NA,NA,NA,NA
1955,21417,4,1,NA,NA,NA,NA
1956,9684,4,1,NA,NA,NA,NA
1957,21303,4,1,NA,NA,NA,NA
1958,29471,1,1,NA,NA,NA,NA
1959,8946,11,1,NA,NA,NA,NA
1960,9103,6,1,NA,NA,NA,NA
1961,9316,11,1,NA,NA,NA,NA
1962,9688,4,1,NA,NA,NA,NA
1963,12794,4,1,NA,NA,NA,NA
1964,10068,4,1,NA,NA,NA,NA
1965,10773,1,1,NA,NA,NA,NA
1966,9966,6,1,NA,NA,NA,NA
1967,10070,7,1,NA,NA,NA,NA
1968,10225,4,1,NA,NA,NA,NA
1969,10084,4,1,NA,NA,NA,NA
1970,20776,1,1,NA,NA,NA,NA
1971,12852,1,1,NA,NA,NA,NA
1972,12798,1,1,NA,NA,NA,NA
1973,9752,12,1,NA,NA,NA,NA
1974,9758,7,1,NA,NA,NA,NA
1975,9862,12,1,NA,NA,NA,NA
1976,9862,13,1,NA,NA,NA,NA
1977,9746,6,1,NA,NA,NA,NA
1978,9869,12,1,NA,NA,NA,NA
1979,21203,12,1,NA,NA,NA,NA
1980,10274,12,1,NA,NA,NA,NA
1981,20922,6,1,NA,NA,NA,NA
1982,20724,10,1,NA,NA,NA,NA
1984,8705,4,1,NA,NA,NA,NA
1985,20821,7,1,NA,NA,NA,NA
1986,8933,1,1,NA,NA,NA,NA
1987,9129,7,1,NA,NA,NA,NA
1988,9346,1,1,NA,NA,NA,NA
1989,9367,1,1,NA,NA,NA,NA
1990,9377,1,1,NA,NA,NA,NA
1991,21145,7,1,NA,NA,NA,NA
1992,29055,1,1,NA,NA,NA,NA
1993,29458,12,1,NA,NA,NA,NA
1994,20999,6,1,NA,NA,NA,NA
1995,20675,6,1,NA,NA,NA,NA
1996,9491,6,1,NA,NA,NA,NA
1997,8414,12,1,NA,NA,NA,NA
1998,8414,13,1,NA,NA,NA,NA
1999,8713,10,1,NA,NA,NA,NA
2000,8917,7,1,NA,NA,NA,NA
2001,8917,1,1,NA,NA,NA,NA
2003,9731,12,1,NA,NA,NA,NA
2004,9824,12,1,NA,NA,NA,NA
2005,10229,9,1,NA,NA,NA,NA
2007,10264,10,1,NA,NA,NA,NA
2008,10267,10,1,NA,NA,NA,NA
2009,8324,13,1,NA,NA,NA,NA
2010,10652,11,1,NA,NA,NA,NA
2011,9757,12,1,NA,NA,NA,NA
2012,5779,8,1,NA,NA,NA,NA
2013,7980,8,1,NA,NA,NA,NA
2014,19173,13,1,NA,NA,NA,NA
2015,7996,2,1,NA,NA,NA,NA
2016,8244,8,1,NA,NA,NA,NA
2017,20939,12,1,NA,NA,NA,NA
2018,8269,8,1,NA,NA,NA,NA
2019,8263,8,1,NA,NA,NA,NA
2020,8322,8,1,NA,NA,NA,NA
2021,21120,12,1,NA,NA,NA,NA
2022,8383,8,1,NA,NA,NA,NA
2023,8391,8,1,NA,NA,NA,NA
2024,8398,8,1,NA,NA,NA,NA
2025,8487,12,1,NA,NA,NA,NA
2026,10403,11,1,NA,NA,NA,NA
2027,20842,13,1,NA,NA,NA,NA
2028,10408,11,1,NA,NA,NA,NA
2030,29444,11,1,NA,NA,NA,NA
2031,9204,4,1,NA,NA,NA,NA
2032,18094,13,1,NA,NA,NA,NA
2033,10230,12,1,NA,NA,NA,NA
2034,10230,13,1,NA,NA,NA,NA
2036,7480,3,1,NA,NA,NA,NA
2037,7932,3,1,NA,NA,NA,NA
2038,8525,3,1,NA,NA,NA,NA
2039,18254,8,1,NA,NA,NA,NA
2040,21397,1,1,NA,NA,NA,NA
2041,10122,2,1,NA,NA,NA,NA
2042,10351,2,1,NA,NA,NA,NA
2043,7944,11,1,NA,NA,NA,NA
2044,7982,7,1,NA,NA,NA,NA
2045,8222,4,1,NA,NA,NA,NA
2046,8689,11,1,NA,NA,NA,NA
2047,9241,4,1,NA,NA,NA,NA
2048,12782,10,1,NA,NA,NA,NA
2049,8675,11,1,NA,NA,NA,NA
2050,21252,10,1,NA,NA,NA,NA
2051,10080,11,1,NA,NA,NA,NA
2052,18932,3,1,NA,NA,NA,NA
2053,9131,11,1,NA,NA,NA,NA
2054,21413,11,1,NA,NA,NA,NA
2056,9120,11,1,NA,NA,NA,NA
2057,20035,4,1,NA,NA,NA,NA
2058,21157,4,1,NA,NA,NA,NA
2059,21230,4,1,NA,NA,NA,NA
2060,8422,4,1,NA,NA,NA,NA
2061,8642,4,1,NA,NA,NA,NA
2062,20051,4,1,NA,NA,NA,NA
2063,21247,4,1,NA,NA,NA,NA
2064,8521,4,1,NA,NA,NA,NA
2065,8521,11,1,NA,NA,NA,NA
2066,10221,11,1,NA,NA,NA,NA
2067,7388,11,1,NA,NA,NA,NA
2068,10051,11,1,NA,NA,NA,NA
2069,12814,11,1,NA,NA,NA,NA
2070,21348,11,1,NA,NA,NA,NA
2071,18231,11,1,NA,NA,NA,NA
2072,18791,11,1,NA,NA,NA,NA
2073,20587,11,1,NA,NA,NA,NA
2074,12722,2,1,NA,NA,NA,NA
2075,12722,14,1,NA,NA,NA,NA
2076,21101,4,1,NA,NA,NA,NA
2077,21175,4,1,NA,NA,NA,NA
2078,9638,4,1,NA,NA,NA,NA
2079,7560,4,1,NA,NA,NA,NA
2080,7558,4,1,NA,NA,NA,NA
2081,8346,4,1,NA,NA,NA,NA
2082,8409,4,1,NA,NA,NA,NA
2083,7972,8,1,NA,NA,NA,NA
2084,10263,12,1,NA,NA,NA,NA
2085,18564,8,1,NA,NA,NA,NA
2086,7446,4,1,NA,NA,NA,NA
2087,18431,8,1,NA,NA,NA,NA
2088,7939,8,1,NA,NA,NA,NA
2089,7959,8,1,NA,NA,NA,NA
2090,20850,12,1,NA,NA,NA,NA
2091,8331,8,1,NA,NA,NA,NA
2092,9998,12,1,NA,NA,NA,NA
2093,8937,10,1,NA,NA,NA,NA
2094,21200,9,1,NA,NA,NA,NA
2095,18756,8,1,NA,NA,NA,NA
2096,18558,8,1,NA,NA,NA,NA
2097,21001,10,1,NA,NA,NA,NA
2098,21377,3,1,NA,NA,NA,NA
2099,20614,1,1,NA,NA,NA,NA
2100,21324,3,1,NA,NA,NA,NA
2101,9540,3,1,NA,NA,NA,NA
2102,20640,10,1,NA,NA,NA,NA
2103,9622,8,1,NA,NA,NA,NA
2104,18164,1,1,NA,NA,NA,NA
2105,9778,2,1,NA,NA,NA,NA
2106,9842,4,1,NA,NA,NA,NA
2107,10753,2,1,NA,NA,NA,NA
2108,7965,8,1,NA,NA,NA,NA
2109,12750,8,1,NA,NA,NA,NA
2110,8254,8,1,NA,NA,NA,NA
2111,8342,8,1,NA,NA,NA,NA
2112,20638,9,1,NA,NA,NA,NA
2113,8656,4,1,NA,NA,NA,NA
2114,8658,4,1,NA,NA,NA,NA
2115,9126,11,1,NA,NA,NA,NA
2116,8114,6,1,NA,NA,NA,NA
2117,9123,11,1,NA,NA,NA,NA
2118,9116,11,1,NA,NA,NA,NA
2119,10300,11,1,NA,NA,NA,NA
2120,7139,4,1,NA,NA,NA,NA
2121,12735,4,1,NA,NA,NA,NA
2122,19637,4,1,NA,NA,NA,NA
2123,20060,4,1,NA,NA,NA,NA
2124,7179,4,1,NA,NA,NA,NA
2125,20027,4,1,NA,NA,NA,NA
2126,20031,4,1,NA,NA,NA,NA
2127,9426,7,1,NA,NA,NA,NA
2128,20010,4,1,NA,NA,NA,NA
2129,8312,4,1,NA,NA,NA,NA
2130,19806,4,1,NA,NA,NA,NA
2131,8950,4,1,NA,NA,NA,NA
2132,21313,3,1,NA,NA,NA,NA
2133,21334,1,1,NA,NA,NA,NA
2134,9067,7,1,NA,NA,NA,NA
2135,10260,10,1,NA,NA,NA,NA
2136,20789,10,1,NA,NA,NA,NA
2137,18080,9,1,NA,NA,NA,NA
2138,21041,1,1,NA,NA,NA,NA
