id,fecha,fecha_realizada,comentarios,cuatrienio_id,realizado,activo,usercreated,usermodifed,created_at,updated_at
2420,13/09/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2421,12/09/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2422,03/10/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2423,26/09/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2424,20/09/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2425,06/09/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2426,05/09/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2427,30/08/2006 05:00,NA,No hubo Sesión.,2,NA,1,NA,NA,NA,NA
2428,03/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2434,06/09/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2436,20/09/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2447,15/12/2005 05:00,NA,No hubo sesión.,4,NA,1,NA,NA,NA,NA
3231,20/10/2009 05:00,NA,Plenaria. Se discuten y votan los dos primeros Proyectos de Ley en el orden del día.,2,NA,1,NA,NA,NA,NA
2450,11/12/2006 05:00,NA,No hubo sesión.,2,NA,1,NA,NA,NA,NA
2451,12/12/2006 05:00,NA,No hubo sesión. Se anunciaron los proyectos de ley en la sesión del 2006-12-13 pero no se votaron.,2,NA,1,NA,NA,NA,NA
2452,13/12/2006 05:00,NA,Se anunciaron los proyectos de ley del día anterior (2006-12-12) pero no se votaron.,2,NA,1,NA,NA,NA,NA
2453,05/12/2006 05:00,NA,Realizado.,2,NA,1,NA,NA,NA,NA
2454,22/11/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2455,21/11/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2456,15/11/2006 05:00,NA,Nada cambio de estado.,2,NA,1,NA,NA,NA,NA
2457,14/11/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2458,06/11/2006 05:00,NA,No hubo sesión.,2,NA,1,NA,NA,NA,NA
2459,07/11/2006 05:00,NA,Solo se anunciaron los proyectos a discutir.,2,NA,1,NA,NA,NA,NA
2460,31/10/2006 05:00,NA,Realizado.,2,NA,1,NA,NA,NA,NA
2461,25/10/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2462,10/10/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2463,04/10/2006 05:00,NA,Nada cambio de estado.,2,NA,1,NA,NA,NA,NA
2464,03/10/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2465,27/09/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2466,29/08/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2467,15/08/2006 05:00,NA,Realizado.,2,NA,1,NA,NA,NA,NA
25,16/11/2005 05:00,16/11/2005,NA,4,NA,1,NA,NA,NA,NA
2472,05/12/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2473,22/11/2006 05:00,NA,Aplazado.,2,NA,1,NA,NA,NA,NA
2474,08/11/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2475,08/11/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2507,06/09/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2512,28/09/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2489,01/11/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2490,25/10/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2491,26/10/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2492,18/10/2006 05:00,NA,Aplazada.,2,NA,1,NA,NA,NA,NA
2493,11/10/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2494,04/10/2006 05:00,NA,No Hubo sesión,2,NA,1,NA,NA,NA,NA
2495,27/09/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2497,15/08/2006 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2498,28/07/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2499,10/08/2005 05:00,NA,No se realizó.,4,NA,1,NA,NA,NA,NA
2500,16/08/2005 05:00,NA,No se realizó.,4,NA,1,NA,NA,NA,NA
2501,17/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2502,23/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2503,24/08/2005 05:00,NA,No se realizó.,4,NA,1,NA,NA,NA,NA
2504,25/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2505,30/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2508,20/09/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2484,31/05/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2481,10/05/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
34,02/05/2006 05:00,02/05/2006,NA,4,NA,1,NA,NA,NA,NA
2477,21/03/2006 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2509,22/09/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2510,02/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2511,27/09/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2514,04/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2515,05/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2516,06/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2519,17/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2520,11/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2521,13/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2522,18/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2523,19/10/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2524,20/10/2005 05:00,NA,Se realizó.,4,NA,1,NA,NA,NA,NA
2525,26/10/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2526,27/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2527,01/11/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2529,09/11/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2530,15/11/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2532,22/11/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2533,23/11/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2534,29/11/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2535,06/12/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2536,13/12/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2538,28/03/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2539,19/04/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2540,25/04/2006 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2541,26/04/2006 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2542,03/05/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
4179,01/06/2011 05:00,01/06/2011,NA,6,NA,1,NA,NA,NA,NA
2543,09/05/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2544,16/05/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2545,18/05/2006 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2546,30/05/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2547,31/05/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2548,06/06/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2549,07/06/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2550,13/06/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2551,14/06/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2552,02/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2553,03/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2554,09/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2555,16/08/2005 05:00,NA,No se realizó.,4,NA,1,NA,NA,NA,NA
2556,17/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2557,18/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2558,23/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2559,24/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2560,30/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2561,31/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2562,06/09/2005 05:00,NA,Cancelada.,4,NA,1,NA,NA,NA,NA
2563,27/09/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
3885,23/03/2011 05:00,23/03/2011,NA,6,NA,1,NA,NA,NA,NA
2564,28/09/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2565,04/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2566,11/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2567,12/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2568,19/10/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
3886,22/03/2011 05:00,22/03/2011,NA,6,NA,1,NA,NA,NA,NA
2569,26/10/2005 05:00,NA,Se realizó.,4,NA,1,NA,NA,NA,NA
2570,02/11/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2571,09/11/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2572,24/11/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2573,29/11/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2574,30/11/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2575,01/12/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2576,06/12/2005 05:00,NA,Sesión Aplazada.,4,NA,1,NA,NA,NA,NA
2440,25/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2437,27/09/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2438,04/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2439,11/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2445,19/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2448,28/11/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2441,25/10/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2444,01/11/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2470,22/11/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2468,05/12/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2471,06/12/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2483,30/05/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2478,28/03/2006 05:00,28/03/2006,NA,4,NA,1,NA,NA,NA,NA
2479,25/04/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2429,02/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2482,16/05/2006 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2480,09/05/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2485,06/06/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2486,07/06/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2487,13/06/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2488,14/06/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2433,30/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2432,23/08/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2442,18/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2430,09/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2513,10/08/2005 05:00,10/08/2005,NA,4,NA,1,NA,NA,NA,NA
2517,11/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2431,16/08/2005 05:00,16/08/2005,NA,4,NA,1,NA,NA,NA,NA
2577,14/12/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2578,22/03/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2579,29/03/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2580,04/04/2006 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2581,18/04/2006 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2582,19/04/2006 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2583,25/04/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2584,26/04/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2585,03/05/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2586,10/05/2006 05:00,NA,No se realizó.,4,NA,1,NA,NA,NA,NA
2587,30/05/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2588,31/05/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2589,06/06/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2590,07/06/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2591,13/06/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2593,03/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2594,09/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2595,10/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
3216,23/09/2009 05:00,NA,No se realizó.,2,NA,1,NA,NA,NA,NA
2676,30/11/2005 05:00,NA,Cesión informal.,4,NA,1,NA,NA,NA,NA
3232,03/11/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2596,13/09/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2597,20/09/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2598,28/09/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2599,05/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2600,12/10/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2601,25/10/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2602,26/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2603,02/11/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2604,09/11/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2605,16/11/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2606,30/11/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2607,07/12/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2608,22/03/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2609,29/03/2006 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2610,19/04/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2611,26/04/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2612,03/05/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2613,31/05/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2614,07/06/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2615,13/06/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2617,03/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2618,17/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2619,24/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2620,25/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2621,26/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
3246,10/11/2009 05:00,NA,Plenaria,2,NA,1,NA,NA,NA,NA
2623,01/09/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2624,02/09/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2625,14/09/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2626,21/09/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2627,27/09/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2628,05/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2629,12/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2630,13/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2631,25/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
3522,07/12/2010 05:00,NA,No se realizó.,6,NA,1,NA,NA,NA,NA
2633,26/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2634,02/11/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2635,07/12/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2636,09/11/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2638,29/03/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2639,19/04/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2640,26/04/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2641,03/05/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2642,17/05/2006 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2643,07/06/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2645,31/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2647,13/09/2005 05:00,NA,No hubo sesión,4,NA,1,NA,NA,NA,NA
2648,27/09/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2649,28/09/2005 05:00,NA,No hubo sesión,4,NA,1,NA,NA,NA,NA
2650,02/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2652,16/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2653,17/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2654,05/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2655,06/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2656,24/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2657,30/08/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
3534,18/11/2009 05:00,NA,Se realizó la sesión pero no se aprobaron los Proyectos.,2,NA,1,NA,NA,NA,NA
2659,26/10/2005 05:00,NA,No hubo sesión.,4,NA,1,NA,NA,NA,NA
2660,02/11/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2661,09/11/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2662,13/09/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2663,14/09/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2664,21/09/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2665,27/09/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2666,04/10/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2667,11/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2668,12/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2669,19/10/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2616,14/06/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2670,26/10/2005 05:00,NA,Se aplazó.,4,NA,1,NA,NA,NA,NA
2671,01/11/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2672,02/11/2005 05:00,NA,No hubo Sesión.,4,NA,1,NA,NA,NA,NA
2673,16/11/2005 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2678,14/11/2005 05:00,NA,Se Realizo los ordenes del día del 6 y 13 de Diciembre.,4,NA,1,NA,NA,NA,NA
2679,22/03/2006 05:00,NA,Discusión y Aprobación de Actas y proyectos de Ley el 28 de Marzo del presente año.,4,NA,1,NA,NA,NA,NA
2680,28/03/2006 05:00,NA,Aprobación de las Actas y Proyectos de Ley  Anunciados el 22 de Marzo de 2006.,4,NA,1,NA,NA,NA,NA
2675,23/11/2005 05:00,NA,No hubo sesión.,4,NA,1,NA,NA,NA,NA
2681,29/03/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2682,05/04/2006 05:00,NA,No hubo sesión.,4,NA,1,NA,NA,NA,NA
2683,19/04/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2684,26/04/2006 05:00,02/05/2006,No hubo sesión. Se realizo el 2 de Mayo la agenda del día.,4,NA,1,NA,NA,NA,NA
2685,02/05/2006 05:00,NA,Se realiza el debate que no se hizo el 26 de Abril.,4,NA,1,NA,NA,NA,NA
2686,03/05/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2687,10/05/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2688,16/05/2006 05:00,NA,"Nada cambio de estado.
",4,NA,1,NA,NA,NA,NA
2689,16/05/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2690,17/05/2006 05:00,NA,Nada cambió de estado.,4,NA,1,NA,NA,NA,NA
2691,31/05/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2692,07/06/2006 05:00,NA,NA,4,NA,1,NA,NA,NA,NA
2695,20/07/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2696,20/07/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2698,27/07/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2697,27/07/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3891,02/12/2008 05:00,NA,Hora: 9:30 a.m.,2,NA,1,NA,NA,NA,NA
2699,17/06/2007 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2744,17/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2754,17/08/2010 05:00,18/08/2010,Aplazada,6,NA,1,NA,NA,NA,NA
3879,22/03/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3042,13/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3217,22/09/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2763,24/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2771,24/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2778,24/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3045,30/09/2009 05:00,NA,Sesiones conjuntas,2,NA,1,NA,NA,NA,NA
2785,07/11/2006 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2963,30/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2700,03/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3048,12/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2792,31/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2701,16/06/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2702,05/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2703,03/08/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2704,05/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2705,05/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3233,15/09/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2707,07/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2966,30/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2708,05/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2969,09/12/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2802,02/09/2010 05:00,NA,Debate Política Petrolera en Barrancabermeja,6,NA,1,NA,NA,NA,NA
2709,11/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2710,05/08/2010 05:00,NA,Sesión aplazada,6,NA,1,NA,NA,NA,NA
2711,04/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2712,05/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2713,28/07/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2714,10/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2715,11/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2716,10/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2717,11/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3051,14/10/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3054,12/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2816,08/09/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2718,10/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2719,10/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2720,10/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3114,20/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2721,10/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2724,10/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2828,08/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2832,08/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2972,29/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3057,13/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2726,10/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2727,11/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2728,10/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2729,10/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2730,10/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2731,10/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2732,11/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3521,24/11/2009 05:00,NA,Plenaria,4,NA,1,NA,NA,NA,NA
2733,17/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3168,27/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2975,29/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3159,19/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3117,26/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3063,13/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
1828,20/06/2007 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3120,28/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3066,05/11/2009 05:00,NA,"Lugar: Teatro Adolfo Mejía, Antiguo Teatro Heredia Catagena (No se realizó)",2,NA,1,NA,NA,NA,NA
2840,09/12/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2844,14/09/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
