id,agenda_legislativa,comision_id,corporacion_id,activo,usercreated,usermodifed,created_at,updated_at
5888,5961,11,1,1,NA,NA,NA,NA
5889,5960,1,1,1,NA,NA,NA,NA
5890,5959,12,2,1,NA,NA,NA,NA
5891,5958,12,2,1,NA,NA,NA,NA
5892,5957,2,2,1,NA,NA,NA,NA
5893,5956,2,2,1,NA,NA,NA,NA
5894,5955,6,2,1,NA,NA,NA,NA
5895,5951,1,1,1,NA,NA,NA,NA
5896,5949,14,1,1,NA,NA,NA,NA
5897,5948,11,1,1,NA,NA,NA,NA
5898,5947,13,1,1,NA,NA,NA,NA
5899,5946,14,1,1,NA,NA,NA,NA
5900,5945,13,1,1,NA,NA,NA,NA
5901,5944,11,1,1,NA,NA,NA,NA
5902,5942,9,2,1,NA,NA,NA,NA
5903,5941,10,2,1,NA,NA,NA,NA
5904,5940,4,2,1,NA,NA,NA,NA
5905,5939,6,2,1,NA,NA,NA,NA
5906,5938,7,2,1,NA,NA,NA,NA
5907,5937,7,2,1,NA,NA,NA,NA
5908,5936,12,2,1,NA,NA,NA,NA
5909,5931,3,1,1,NA,NA,NA,NA
5910,5930,3,1,1,NA,NA,NA,NA
5911,5929,5,1,1,NA,NA,NA,NA
5912,5928,5,1,1,NA,NA,NA,NA
5913,5927,2,2,1,NA,NA,NA,NA
5914,5926,2,2,1,NA,NA,NA,NA
5915,5925,1,1,1,NA,NA,NA,NA
5916,5923,1,1,1,NA,NA,NA,NA
5917,5889,11,1,1,NA,NA,NA,NA
5918,5888,11,1,1,NA,NA,NA,NA
5919,5887,2,2,1,NA,NA,NA,NA
5920,5885,12,2,1,NA,NA,NA,NA
5921,5884,13,1,1,NA,NA,NA,NA
5922,5882,3,1,1,NA,NA,NA,NA
5923,5881,3,1,1,NA,NA,NA,NA
5924,5880,7,2,1,NA,NA,NA,NA
5925,5847,10,2,1,NA,NA,NA,NA
5926,5846,4,2,1,NA,NA,NA,NA
5927,5843,2,2,1,NA,NA,NA,NA
5928,5842,5,1,1,NA,NA,NA,NA
5929,5841,6,2,1,NA,NA,NA,NA
5930,5840,1,1,1,NA,NA,NA,NA
5931,5839,14,1,1,NA,NA,NA,NA
5932,5838,14,1,1,NA,NA,NA,NA
5933,5837,3,1,1,NA,NA,NA,NA
5934,5836,3,1,1,NA,NA,NA,NA
5935,5823,12,2,1,NA,NA,NA,NA
5936,5819,3,1,1,NA,NA,NA,NA
5937,5817,7,2,1,NA,NA,NA,NA
5938,5815,3,1,1,NA,NA,NA,NA
5939,5814,7,2,1,NA,NA,NA,NA
5940,5812,8,1,1,NA,NA,NA,NA
5941,5811,12,2,1,NA,NA,NA,NA
5942,5810,12,2,1,NA,NA,NA,NA
5943,5808,13,1,1,NA,NA,NA,NA
5944,5805,5,1,1,NA,NA,NA,NA
5945,5804,1,1,1,NA,NA,NA,NA
5946,5803,11,1,1,NA,NA,NA,NA
5947,5802,11,1,1,NA,NA,NA,NA
5948,5800,2,2,1,NA,NA,NA,NA
5949,5799,1,1,1,NA,NA,NA,NA
5950,5798,1,1,1,NA,NA,NA,NA
5951,5797,9,2,1,NA,NA,NA,NA
5952,5796,4,2,1,NA,NA,NA,NA
5953,5793,7,2,1,NA,NA,NA,NA
5954,5792,12,2,1,NA,NA,NA,NA
5955,5791,12,2,1,NA,NA,NA,NA
5956,5790,12,2,1,NA,NA,NA,NA
5957,5789,14,1,1,NA,NA,NA,NA
5958,5788,14,1,1,NA,NA,NA,NA
5959,5787,11,1,1,NA,NA,NA,NA
5960,5786,3,1,1,NA,NA,NA,NA
5961,5785,8,1,1,NA,NA,NA,NA
5962,5784,13,1,1,NA,NA,NA,NA
5963,5783,1,1,1,NA,NA,NA,NA
5964,5780,7,2,1,NA,NA,NA,NA
5965,5779,7,2,1,NA,NA,NA,NA
5966,5778,5,1,1,NA,NA,NA,NA
5967,5777,2,2,1,NA,NA,NA,NA
5968,5775,2,2,1,NA,NA,NA,NA
5969,5774,4,2,1,NA,NA,NA,NA
5970,5773,14,1,1,NA,NA,NA,NA
5971,5772,11,1,1,NA,NA,NA,NA
5972,5771,10,2,1,NA,NA,NA,NA
5973,5770,6,2,1,NA,NA,NA,NA
5974,5768,6,2,1,NA,NA,NA,NA
5975,5767,11,1,1,NA,NA,NA,NA
5976,5765,1,1,1,NA,NA,NA,NA
5977,5763,11,1,1,NA,NA,NA,NA
5978,5762,6,2,1,NA,NA,NA,NA
5979,5761,14,1,1,NA,NA,NA,NA
5980,5760,7,2,1,NA,NA,NA,NA
5981,5758,14,1,1,NA,NA,NA,NA
5982,5757,3,1,1,NA,NA,NA,NA
5983,5756,3,1,1,NA,NA,NA,NA
5984,5755,13,1,1,NA,NA,NA,NA
5985,5754,2,2,1,NA,NA,NA,NA
5986,5753,9,2,1,NA,NA,NA,NA
5987,5752,9,2,1,NA,NA,NA,NA
5988,5751,4,2,1,NA,NA,NA,NA
5989,5748,2,2,1,NA,NA,NA,NA
5990,5747,1,1,1,NA,NA,NA,NA
5991,5746,11,1,1,NA,NA,NA,NA
5992,5745,11,1,1,NA,NA,NA,NA
5993,5743,8,1,1,NA,NA,NA,NA
5994,5742,5,1,1,NA,NA,NA,NA
5995,5741,7,2,1,NA,NA,NA,NA
5996,5740,7,2,1,NA,NA,NA,NA
5997,5739,14,1,1,NA,NA,NA,NA
5998,5738,12,2,1,NA,NA,NA,NA
5999,5738,13,1,1,NA,NA,NA,NA
6000,5737,12,2,1,NA,NA,NA,NA
6001,5734,11,1,1,NA,NA,NA,NA
6002,5733,6,2,1,NA,NA,NA,NA
6003,5732,6,2,1,NA,NA,NA,NA
6004,5731,5,1,1,NA,NA,NA,NA
6005,5728,11,1,1,NA,NA,NA,NA
6006,5727,4,2,1,NA,NA,NA,NA
6007,5726,12,2,1,NA,NA,NA,NA
6008,5726,13,1,1,NA,NA,NA,NA
6009,5725,14,1,1,NA,NA,NA,NA
6010,5724,9,2,1,NA,NA,NA,NA
6011,5723,4,2,1,NA,NA,NA,NA
6012,5722,3,1,1,NA,NA,NA,NA
6013,5721,3,1,1,NA,NA,NA,NA
6014,5720,13,1,1,NA,NA,NA,NA
6015,5719,11,1,1,NA,NA,NA,NA
6016,5718,8,1,1,NA,NA,NA,NA
6017,5715,12,2,1,NA,NA,NA,NA
6018,5713,12,2,1,NA,NA,NA,NA
6019,5712,7,2,1,NA,NA,NA,NA
6020,5711,7,2,1,NA,NA,NA,NA
6021,5710,7,2,1,NA,NA,NA,NA
6022,5709,1,1,1,NA,NA,NA,NA
6023,5708,1,1,1,NA,NA,NA,NA
6024,5707,1,1,1,NA,NA,NA,NA
6025,5706,14,1,1,NA,NA,NA,NA
6026,5705,10,2,1,NA,NA,NA,NA
6027,5704,5,1,1,NA,NA,NA,NA
6028,5703,2,2,1,NA,NA,NA,NA
6029,5702,6,2,1,NA,NA,NA,NA
6030,5699,2,2,1,NA,NA,NA,NA
6031,5697,9,2,1,NA,NA,NA,NA
6032,5696,9,2,1,NA,NA,NA,NA
6033,5695,3,1,1,NA,NA,NA,NA
6034,5694,3,1,1,NA,NA,NA,NA
6035,5692,11,1,1,NA,NA,NA,NA
6036,5691,1,1,1,NA,NA,NA,NA
6037,5690,1,1,1,NA,NA,NA,NA
6038,5689,1,1,1,NA,NA,NA,NA
6039,5685,4,2,1,NA,NA,NA,NA
6040,5684,8,1,1,NA,NA,NA,NA
6041,5684,10,2,1,NA,NA,NA,NA
6042,5683,12,2,1,NA,NA,NA,NA
6043,5682,12,2,1,NA,NA,NA,NA
6044,5682,13,1,1,NA,NA,NA,NA
6045,5681,12,2,1,NA,NA,NA,NA
6046,5680,2,2,1,NA,NA,NA,NA
6047,5679,5,1,1,NA,NA,NA,NA
6048,5678,6,2,1,NA,NA,NA,NA
6049,5677,14,1,1,NA,NA,NA,NA
6050,5676,7,2,1,NA,NA,NA,NA
6051,5675,7,2,1,NA,NA,NA,NA
6052,5674,7,2,1,NA,NA,NA,NA
6053,5671,2,2,1,NA,NA,NA,NA
6054,5671,14,1,1,NA,NA,NA,NA
6055,5669,14,1,1,NA,NA,NA,NA
6056,5668,1,1,1,NA,NA,NA,NA
6057,5667,3,1,1,NA,NA,NA,NA
6058,5666,1,1,1,NA,NA,NA,NA
6059,5665,13,1,1,NA,NA,NA,NA
6060,5664,1,1,1,NA,NA,NA,NA
6061,5661,9,2,1,NA,NA,NA,NA
6062,5660,10,2,1,NA,NA,NA,NA
6063,5659,11,1,1,NA,NA,NA,NA
6064,5658,11,1,1,NA,NA,NA,NA
6065,5655,4,2,1,NA,NA,NA,NA
6066,5654,8,1,1,NA,NA,NA,NA
6067,5654,10,2,1,NA,NA,NA,NA
6068,5653,6,2,1,NA,NA,NA,NA
6069,5652,6,2,1,NA,NA,NA,NA
6070,5651,12,2,1,NA,NA,NA,NA
6071,5650,12,2,1,NA,NA,NA,NA
6072,5649,12,2,1,NA,NA,NA,NA
6073,5648,7,2,1,NA,NA,NA,NA
6074,5647,7,2,1,NA,NA,NA,NA
6075,5644,5,1,1,NA,NA,NA,NA
6076,5643,14,1,1,NA,NA,NA,NA
6077,5642,2,2,1,NA,NA,NA,NA
6078,5642,14,1,1,NA,NA,NA,NA
6079,5641,11,1,1,NA,NA,NA,NA
6080,5639,1,1,1,NA,NA,NA,NA
6081,5638,3,1,1,NA,NA,NA,NA
6082,5637,3,1,1,NA,NA,NA,NA
6083,5636,3,1,1,NA,NA,NA,NA
6084,5634,11,1,1,NA,NA,NA,NA
6085,5631,14,1,1,NA,NA,NA,NA
6086,5630,2,2,1,NA,NA,NA,NA
6087,5630,14,1,1,NA,NA,NA,NA
6088,5629,1,1,1,NA,NA,NA,NA
6089,5628,5,1,1,NA,NA,NA,NA
6090,5627,5,1,1,NA,NA,NA,NA
6091,5626,5,1,1,NA,NA,NA,NA
6092,5624,9,2,1,NA,NA,NA,NA
6093,5623,6,2,1,NA,NA,NA,NA
6094,5621,6,2,1,NA,NA,NA,NA
6095,5620,6,2,1,NA,NA,NA,NA
6096,5619,7,2,1,NA,NA,NA,NA
6097,5618,7,2,1,NA,NA,NA,NA
6098,5617,7,2,1,NA,NA,NA,NA
6099,5616,7,2,1,NA,NA,NA,NA
6100,5615,4,2,1,NA,NA,NA,NA
6101,5614,8,1,1,NA,NA,NA,NA
6102,5614,10,2,1,NA,NA,NA,NA
6103,5614,12,2,1,NA,NA,NA,NA
6104,5614,13,1,1,NA,NA,NA,NA
6105,5613,12,2,1,NA,NA,NA,NA
6106,5613,13,1,1,NA,NA,NA,NA
6107,5611,8,1,1,NA,NA,NA,NA
6108,5611,10,2,1,NA,NA,NA,NA
6109,5611,12,2,1,NA,NA,NA,NA
6110,5611,13,1,1,NA,NA,NA,NA
6111,5610,12,2,1,NA,NA,NA,NA
6112,5610,13,1,1,NA,NA,NA,NA
6113,5609,7,2,1,NA,NA,NA,NA
6114,5608,2,2,1,NA,NA,NA,NA
6115,5607,2,2,1,NA,NA,NA,NA
6116,5606,7,2,1,NA,NA,NA,NA
6117,5603,3,1,1,NA,NA,NA,NA
6118,5602,14,1,1,NA,NA,NA,NA
6119,5600,11,1,1,NA,NA,NA,NA
6120,5597,5,1,1,NA,NA,NA,NA
6121,5596,5,1,1,NA,NA,NA,NA
6122,5593,6,2,1,NA,NA,NA,NA
6123,5592,6,2,1,NA,NA,NA,NA
6124,5591,9,2,1,NA,NA,NA,NA
6125,5590,7,2,1,NA,NA,NA,NA
6126,5588,4,2,1,NA,NA,NA,NA
6127,5587,2,2,1,NA,NA,NA,NA
6128,5586,1,1,1,NA,NA,NA,NA
6129,5585,2,2,1,NA,NA,NA,NA
6130,5585,14,1,1,NA,NA,NA,NA
6131,5583,8,1,1,NA,NA,NA,NA
6132,5583,10,2,1,NA,NA,NA,NA
6133,5583,12,2,1,NA,NA,NA,NA
6134,5583,13,1,1,NA,NA,NA,NA
6135,5580,3,1,1,NA,NA,NA,NA
6136,5579,3,1,1,NA,NA,NA,NA
6137,5578,13,1,1,NA,NA,NA,NA
6138,5577,11,1,1,NA,NA,NA,NA
6139,5576,11,1,1,NA,NA,NA,NA
6140,5573,4,2,1,NA,NA,NA,NA
6141,5572,12,2,1,NA,NA,NA,NA
6142,5571,7,2,1,NA,NA,NA,NA
6143,5570,7,2,1,NA,NA,NA,NA
6144,5568,1,1,1,NA,NA,NA,NA
6145,5567,1,1,1,NA,NA,NA,NA
6146,5566,14,1,1,NA,NA,NA,NA
6147,5565,14,1,1,NA,NA,NA,NA
6148,5564,5,1,1,NA,NA,NA,NA
6149,5563,5,1,1,NA,NA,NA,NA
6150,5562,2,2,1,NA,NA,NA,NA
6151,5561,6,2,1,NA,NA,NA,NA
6152,5560,6,2,1,NA,NA,NA,NA
6153,5559,8,1,1,NA,NA,NA,NA
6154,5559,10,2,1,NA,NA,NA,NA
6155,5559,12,2,1,NA,NA,NA,NA
6156,5559,13,1,1,NA,NA,NA,NA
6157,5558,1,1,1,NA,NA,NA,NA
6158,5557,4,2,1,NA,NA,NA,NA
6159,5556,3,1,1,NA,NA,NA,NA
6160,5555,3,1,1,NA,NA,NA,NA
6161,5554,13,1,1,NA,NA,NA,NA
6162,5553,1,1,1,NA,NA,NA,NA
6163,5552,14,1,1,NA,NA,NA,NA
6164,5551,14,1,1,NA,NA,NA,NA
6165,5550,10,2,1,NA,NA,NA,NA
6166,5549,9,2,1,NA,NA,NA,NA
6167,5545,7,2,1,NA,NA,NA,NA
6168,5544,7,2,1,NA,NA,NA,NA
6169,5543,6,2,1,NA,NA,NA,NA
6170,5541,6,2,1,NA,NA,NA,NA
6171,5540,10,2,1,NA,NA,NA,NA
6172,5539,2,2,1,NA,NA,NA,NA
6173,5538,10,2,1,NA,NA,NA,NA
6174,5537,2,2,1,NA,NA,NA,NA
6175,5536,12,2,1,NA,NA,NA,NA
6176,5535,12,2,1,NA,NA,NA,NA
6177,5534,12,2,1,NA,NA,NA,NA
6178,5533,11,1,1,NA,NA,NA,NA
6179,5531,5,1,1,NA,NA,NA,NA
6180,5530,5,1,1,NA,NA,NA,NA
6181,5529,1,1,1,NA,NA,NA,NA
6182,5527,9,2,1,NA,NA,NA,NA
6183,5526,3,1,1,NA,NA,NA,NA
6184,5525,8,1,1,NA,NA,NA,NA
6185,5522,3,1,1,NA,NA,NA,NA
6186,5520,14,1,1,NA,NA,NA,NA
6187,5519,14,1,1,NA,NA,NA,NA
6188,5516,2,2,1,NA,NA,NA,NA
6189,5515,7,2,1,NA,NA,NA,NA
6190,5514,7,2,1,NA,NA,NA,NA
6191,5513,12,2,1,NA,NA,NA,NA
6192,5512,12,2,1,NA,NA,NA,NA
6193,5511,12,2,1,NA,NA,NA,NA
6194,5510,4,2,1,NA,NA,NA,NA
6195,5509,6,2,1,NA,NA,NA,NA
6196,5508,6,2,1,NA,NA,NA,NA
6197,5507,5,1,1,NA,NA,NA,NA
6198,5506,5,1,1,NA,NA,NA,NA
6199,5505,1,1,1,NA,NA,NA,NA
6200,5504,1,1,1,NA,NA,NA,NA
6201,5503,2,2,1,NA,NA,NA,NA
6202,5502,6,2,1,NA,NA,NA,NA
6203,5500,11,1,1,NA,NA,NA,NA
6204,5499,1,1,1,NA,NA,NA,NA
6205,5498,4,2,1,NA,NA,NA,NA
6206,5497,4,2,1,NA,NA,NA,NA
6207,5496,7,2,1,NA,NA,NA,NA
6208,5495,4,2,1,NA,NA,NA,NA
6209,5494,8,1,1,NA,NA,NA,NA
6210,5494,10,2,1,NA,NA,NA,NA
6211,5494,12,2,1,NA,NA,NA,NA
6212,5494,13,1,1,NA,NA,NA,NA
6213,5493,10,2,1,NA,NA,NA,NA
6214,5491,3,1,1,NA,NA,NA,NA
6215,5490,13,1,1,NA,NA,NA,NA
6216,5489,3,1,1,NA,NA,NA,NA
6217,5488,13,1,1,NA,NA,NA,NA
6218,5487,8,1,1,NA,NA,NA,NA
6219,5487,10,2,1,NA,NA,NA,NA
6220,5487,12,2,1,NA,NA,NA,NA
6221,5487,13,1,1,NA,NA,NA,NA
6222,5486,9,2,1,NA,NA,NA,NA
6223,5485,2,2,1,NA,NA,NA,NA
6224,5484,9,2,1,NA,NA,NA,NA
6225,5483,11,1,1,NA,NA,NA,NA
6226,5481,6,2,1,NA,NA,NA,NA
6227,5480,1,1,1,NA,NA,NA,NA
6228,5479,5,1,1,NA,NA,NA,NA
6229,5478,5,1,1,NA,NA,NA,NA
6230,5476,7,2,1,NA,NA,NA,NA
6231,5475,7,2,1,NA,NA,NA,NA
6232,5474,12,2,1,NA,NA,NA,NA
6233,5470,14,1,1,NA,NA,NA,NA
6234,5469,14,1,1,NA,NA,NA,NA
6235,5465,14,1,1,NA,NA,NA,NA
6236,5463,8,1,1,NA,NA,NA,NA
6237,5463,10,2,1,NA,NA,NA,NA
6238,5463,12,2,1,NA,NA,NA,NA
6239,5463,13,1,1,NA,NA,NA,NA
6240,5462,3,1,1,NA,NA,NA,NA
6241,5461,3,1,1,NA,NA,NA,NA
6242,5460,8,1,1,NA,NA,NA,NA
6243,5459,14,1,1,NA,NA,NA,NA
6244,5458,4,2,1,NA,NA,NA,NA
6245,5457,1,1,1,NA,NA,NA,NA
6246,5456,1,1,1,NA,NA,NA,NA
6247,5455,2,2,1,NA,NA,NA,NA
6248,5453,8,1,1,NA,NA,NA,NA
6249,5453,10,2,1,NA,NA,NA,NA
6250,5453,12,2,1,NA,NA,NA,NA
6251,5453,13,1,1,NA,NA,NA,NA
6252,5452,11,1,1,NA,NA,NA,NA
6253,5449,6,2,1,NA,NA,NA,NA
6254,5448,7,2,1,NA,NA,NA,NA
6255,5447,7,2,1,NA,NA,NA,NA
6256,5446,5,1,1,NA,NA,NA,NA
6257,5445,5,1,1,NA,NA,NA,NA
6258,5441,12,2,1,NA,NA,NA,NA
6259,5440,9,2,1,NA,NA,NA,NA
6260,5439,2,2,1,NA,NA,NA,NA
6261,5438,14,1,1,NA,NA,NA,NA
6262,5436,1,1,1,NA,NA,NA,NA
6263,5435,11,1,1,NA,NA,NA,NA
6264,5434,14,1,1,NA,NA,NA,NA
6265,5433,3,1,1,NA,NA,NA,NA
6266,5432,3,1,1,NA,NA,NA,NA
6267,5431,5,1,1,NA,NA,NA,NA
6268,5430,5,1,1,NA,NA,NA,NA
6269,5429,5,1,1,NA,NA,NA,NA
6270,5428,5,1,1,NA,NA,NA,NA
6271,5427,10,2,1,NA,NA,NA,NA
6272,5426,6,2,1,NA,NA,NA,NA
6273,5425,9,2,1,NA,NA,NA,NA
6274,5423,8,1,1,NA,NA,NA,NA
6275,5423,10,2,1,NA,NA,NA,NA
6276,5423,12,2,1,NA,NA,NA,NA
6277,5423,13,1,1,NA,NA,NA,NA
6278,5422,11,1,1,NA,NA,NA,NA
6279,5421,8,1,1,NA,NA,NA,NA
6280,5421,13,1,1,NA,NA,NA,NA
6281,5420,1,1,1,NA,NA,NA,NA
6282,5417,7,2,1,NA,NA,NA,NA
6283,5416,7,2,1,NA,NA,NA,NA
6284,5415,2,2,1,NA,NA,NA,NA
6285,5414,4,2,1,NA,NA,NA,NA
6286,5412,4,2,1,NA,NA,NA,NA
6287,5410,10,2,1,NA,NA,NA,NA
6288,5409,2,2,1,NA,NA,NA,NA
6289,5407,9,2,1,NA,NA,NA,NA
6290,5406,12,2,1,NA,NA,NA,NA
6291,5400,4,2,1,NA,NA,NA,NA
6292,5399,13,1,1,NA,NA,NA,NA
6293,5398,3,1,1,NA,NA,NA,NA
6294,5397,13,1,1,NA,NA,NA,NA
6295,5396,11,1,1,NA,NA,NA,NA
6296,5394,6,2,1,NA,NA,NA,NA
6297,5393,8,1,1,NA,NA,NA,NA
6298,5393,10,2,1,NA,NA,NA,NA
6299,5393,12,2,1,NA,NA,NA,NA
6300,5393,13,1,1,NA,NA,NA,NA
6301,5391,9,2,1,NA,NA,NA,NA
6302,5390,4,2,1,NA,NA,NA,NA
6303,5389,10,2,1,NA,NA,NA,NA
6304,5388,9,2,1,NA,NA,NA,NA
6305,5387,12,2,1,NA,NA,NA,NA
6306,5386,14,1,1,NA,NA,NA,NA
6307,5385,14,1,1,NA,NA,NA,NA
6308,5384,7,2,1,NA,NA,NA,NA
6309,5383,7,2,1,NA,NA,NA,NA
6310,5382,7,2,1,NA,NA,NA,NA
6311,5380,6,2,1,NA,NA,NA,NA
6312,5379,1,1,1,NA,NA,NA,NA
6313,5378,1,1,1,NA,NA,NA,NA
6314,5377,1,1,1,NA,NA,NA,NA
6315,5376,5,1,1,NA,NA,NA,NA
6316,5375,2,2,1,NA,NA,NA,NA
6317,5374,2,2,1,NA,NA,NA,NA
6318,5371,7,2,1,NA,NA,NA,NA
6319,5370,6,2,1,NA,NA,NA,NA
6320,5369,9,2,1,NA,NA,NA,NA
6321,5368,12,2,1,NA,NA,NA,NA
6322,5367,8,1,1,NA,NA,NA,NA
6323,5366,14,1,1,NA,NA,NA,NA
6324,5363,8,1,1,NA,NA,NA,NA
6325,5363,10,2,1,NA,NA,NA,NA
6326,5363,12,2,1,NA,NA,NA,NA
6327,5363,13,1,1,NA,NA,NA,NA
6328,5362,13,1,1,NA,NA,NA,NA
6329,5361,1,1,1,NA,NA,NA,NA
6330,5360,1,1,1,NA,NA,NA,NA
6331,5359,1,1,1,NA,NA,NA,NA
6332,5358,5,1,1,NA,NA,NA,NA
6333,5357,5,1,1,NA,NA,NA,NA
6334,5355,3,1,1,NA,NA,NA,NA
6335,5354,11,1,1,NA,NA,NA,NA
6336,5353,11,1,1,NA,NA,NA,NA
6337,5352,7,2,1,NA,NA,NA,NA
6338,5349,7,2,1,NA,NA,NA,NA
6339,5348,14,1,1,NA,NA,NA,NA
6340,5346,6,2,1,NA,NA,NA,NA
6341,5345,2,2,1,NA,NA,NA,NA
6342,5344,2,2,1,NA,NA,NA,NA
6343,5342,11,1,1,NA,NA,NA,NA
6344,5341,8,1,1,NA,NA,NA,NA
6345,5340,13,1,1,NA,NA,NA,NA
6346,5337,4,2,1,NA,NA,NA,NA
6347,5336,6,2,1,NA,NA,NA,NA
6348,5335,8,1,1,NA,NA,NA,NA
6349,5335,13,1,1,NA,NA,NA,NA
6350,5333,7,2,1,NA,NA,NA,NA
6351,5332,7,2,1,NA,NA,NA,NA
6352,5331,7,2,1,NA,NA,NA,NA
6353,5330,10,2,1,NA,NA,NA,NA
6354,5329,3,1,1,NA,NA,NA,NA
6355,5328,9,2,1,NA,NA,NA,NA
6356,5327,3,1,1,NA,NA,NA,NA
6357,5324,14,1,1,NA,NA,NA,NA
6358,5323,5,1,1,NA,NA,NA,NA
6359,5321,1,1,1,NA,NA,NA,NA
6360,5319,11,1,1,NA,NA,NA,NA
6361,5318,2,2,1,NA,NA,NA,NA
6362,5317,2,2,1,NA,NA,NA,NA
6363,5316,14,1,1,NA,NA,NA,NA
6364,5314,14,1,1,NA,NA,NA,NA
6365,5313,14,1,1,NA,NA,NA,NA
6366,5312,14,1,1,NA,NA,NA,NA
6367,5311,4,2,1,NA,NA,NA,NA
6368,5310,12,2,1,NA,NA,NA,NA
6369,5309,9,2,1,NA,NA,NA,NA
6370,5308,7,2,1,NA,NA,NA,NA
6371,5307,7,2,1,NA,NA,NA,NA
6372,5304,3,1,1,NA,NA,NA,NA
6373,5299,3,1,1,NA,NA,NA,NA
6374,5298,2,2,1,NA,NA,NA,NA
6375,5297,2,2,1,NA,NA,NA,NA
6376,5296,5,1,1,NA,NA,NA,NA
6377,5294,5,1,1,NA,NA,NA,NA
6378,5293,1,1,1,NA,NA,NA,NA
6379,5292,1,1,1,NA,NA,NA,NA
6380,5291,6,2,1,NA,NA,NA,NA
6381,5289,10,2,1,NA,NA,NA,NA
6382,5288,8,1,1,NA,NA,NA,NA
6383,5288,10,2,1,NA,NA,NA,NA
6384,5288,12,2,1,NA,NA,NA,NA
6385,5288,13,1,1,NA,NA,NA,NA
6386,5287,11,1,1,NA,NA,NA,NA
6387,5286,11,1,1,NA,NA,NA,NA
6388,5285,5,1,1,NA,NA,NA,NA
6389,5284,2,2,1,NA,NA,NA,NA
6390,5283,1,1,1,NA,NA,NA,NA
6391,5282,12,2,1,NA,NA,NA,NA
6392,5281,12,2,1,NA,NA,NA,NA
6393,5280,12,2,1,NA,NA,NA,NA
6394,5279,10,2,1,NA,NA,NA,NA
6395,5278,6,2,1,NA,NA,NA,NA
6396,5277,3,1,1,NA,NA,NA,NA
6397,5276,14,1,1,NA,NA,NA,NA
6398,5275,6,2,1,NA,NA,NA,NA
6399,5274,14,1,1,NA,NA,NA,NA
6400,5273,14,1,1,NA,NA,NA,NA
6401,5268,9,2,1,NA,NA,NA,NA
6402,5267,9,2,1,NA,NA,NA,NA
6403,5266,6,2,1,NA,NA,NA,NA
6404,5265,4,2,1,NA,NA,NA,NA
6405,5261,5,1,1,NA,NA,NA,NA
6406,5260,1,1,1,NA,NA,NA,NA
6407,5259,12,2,1,NA,NA,NA,NA
6408,5258,10,2,1,NA,NA,NA,NA
6409,5257,2,2,1,NA,NA,NA,NA
6410,5256,7,2,1,NA,NA,NA,NA
6411,5255,12,2,1,NA,NA,NA,NA
6412,5254,14,1,1,NA,NA,NA,NA
6413,5253,8,1,1,NA,NA,NA,NA
6414,5252,13,1,1,NA,NA,NA,NA
6415,5251,1,1,1,NA,NA,NA,NA
6416,5248,2,2,1,NA,NA,NA,NA
6417,5247,9,2,1,NA,NA,NA,NA
6418,5246,10,2,1,NA,NA,NA,NA
6419,5245,4,2,1,NA,NA,NA,NA
6420,5243,2,2,1,NA,NA,NA,NA
6421,5242,5,1,1,NA,NA,NA,NA
6422,5241,7,2,1,NA,NA,NA,NA
6423,5240,3,1,1,NA,NA,NA,NA
6424,5239,11,1,1,NA,NA,NA,NA
6425,5238,12,2,1,NA,NA,NA,NA
6426,5237,12,2,1,NA,NA,NA,NA
6427,5236,2,2,1,NA,NA,NA,NA
6428,5235,6,2,1,NA,NA,NA,NA
6429,5233,11,1,1,NA,NA,NA,NA
6430,5232,11,1,1,NA,NA,NA,NA
6431,5231,14,1,1,NA,NA,NA,NA
6432,5223,33,NA,1,NA,NA,NA,NA
6433,5222,14,1,1,NA,NA,NA,NA
6434,5221,11,1,1,NA,NA,NA,NA
6435,5218,12,2,1,NA,NA,NA,NA
6436,5217,2,2,1,NA,NA,NA,NA
6437,5216,7,2,1,NA,NA,NA,NA
6438,5215,4,2,1,NA,NA,NA,NA
6439,5214,4,2,1,NA,NA,NA,NA
6440,5213,1,1,1,NA,NA,NA,NA
6441,5212,3,1,1,NA,NA,NA,NA
6442,5179,5,1,1,NA,NA,NA,NA
6443,5142,13,1,1,NA,NA,NA,NA
6444,5139,6,2,1,NA,NA,NA,NA
6445,5133,16,2,1,NA,NA,NA,NA
6446,5132,7,2,1,NA,NA,NA,NA
6447,5131,10,2,1,NA,NA,NA,NA
6448,5130,6,2,1,NA,NA,NA,NA
6449,5129,6,2,1,NA,NA,NA,NA
6450,5128,12,2,1,NA,NA,NA,NA
6451,5127,2,2,1,NA,NA,NA,NA
6452,5126,9,2,1,NA,NA,NA,NA
6453,5125,2,2,1,NA,NA,NA,NA
6454,5091,2,2,1,NA,NA,NA,NA
6455,5082,13,1,1,NA,NA,NA,NA
6456,5080,5,1,1,NA,NA,NA,NA
6457,5077,5,1,1,NA,NA,NA,NA
6458,5076,3,1,1,NA,NA,NA,NA
6459,5072,2,2,1,NA,NA,NA,NA
6460,5071,11,1,1,NA,NA,NA,NA
6461,5070,6,2,1,NA,NA,NA,NA
6462,5069,10,2,1,NA,NA,NA,NA
6463,5068,12,2,1,NA,NA,NA,NA
6464,5067,4,2,1,NA,NA,NA,NA
6465,5065,14,1,1,NA,NA,NA,NA
6466,5062,7,2,1,NA,NA,NA,NA
6467,5061,6,2,1,NA,NA,NA,NA
6468,5060,2,2,1,NA,NA,NA,NA
